time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
19449000,4698,-3761,82,12,596,25917,7235,2175,16331,-5119,480,10120,2079
19501000,4854,-3579,-86,-93,1381,28237,15108,2907,17595,-10858,599,10720,-39
19549000,5061,-2907,136,2,1197,26528,25667,1931,17332,-10841,1320,10799,-559
19601000,5140,-1976,56,29,2201,20851,32381,-3012,16979,-11570,8760,10799,-1879
19649000,5203,-944,31,-40,1664,25978,46907,-6674,16757,-15004,17400,10760,-3839
19701000,5473,881,-134,8,-46,31471,69307,-9726,3619,-18594,8040,6680,-7079
19749000,5996,3019,6,-122,414,35439,88106,-9909,-4286,-11353,480,4479,-6440
19801000,6568,5566,-8,5,339,40871,109346,-11984,-25826,25820,480,-2040,3039
19849000,7279,7956,-22,-84,180,44594,119844,-8566,-21235,26554,480,79,1280
19901000,8282,9943,-24,-156,500,46364,114901,-6796,-24847,29829,480,0,0
19949000,6060,10130,-2102,1914,2201,-375571,-238675,-10153,-24405,33438,480,-39,39
20001000,-24581,-12935,800,1535,446,-783652,-543118,-86020,73745,-38806,480,0,0
20049000,-44224,-25282,1814,-2085,-1798,-432761,-169339,-97189,129126,-72537,359,0,0
20101000,-43006,-25988,1662,-1865,409,-409568,-7779,-85288,129020,-77965,359,0,0
20149000,-44493,-20336,-668,1732,271,-280600,231234,-95908,132194,-65002,480,-39,0
20201000,-46696,-13769,695,-1739,-248,-370810,42879,-201010,139968,-41307,480,-39,0
20249000,-56229,-23274,-1332,-2085,-1798,-295310,-375028,-26816,163026,-61493,359,0,0
20301000,-71494,-55207,-930,-115,-769,-311301,-645963,241310,214483,-165621,480,0,0
20349000,-91867,-77014,1330,401,1919,-272666,-634549,-5210,266367,-245003,480,0,0
20401000,-120596,-64510,1173,-1339,-1798,-558066,407808,236123,361788,-193531,480,0,0
20449000,-150677,-16796,-2102,-2085,-1798,-424277,303377,153786,439632,-80510,359,0,0
20501000,-146160,40186,1393,487,-244,223366,288363,11208,438481,120560,359,0,0
20549000,-115613,68929,-520,1914,-1798,227089,-253324,-117148,387221,201547,240,0,0
20601000,-49896,79889,-931,-2085,2025,-22605,-94632,-44028,149689,239668,359,0,0
20649000,-13183,96026,204,1914,-705,-20957,7051,-120627,55528,278991,9,-1047,99587
20801000,84742,136367,602,-510,-828,-38230,54720,52529,-254227,409101,359,0,0
20849000,103708,145311,-19,-334,-830,-16745,40071,-2890,-302487,431714,480,0,0
20901000,120013,153433,204,-96,-1133,-10825,20052,6081,-359921,460181,359,39,-39
20949000,132842,157964,62,-193,-1133,20851,-36466,20668,-392395,472461,480,-39,39
21001000,78706,161113,-123,-201,-982,3822,-26700,-6613,-2362389000,-103035,175332,136,23
21301000,-119755,176033,46,-79,-1123,6264,-17850,36354,359145,528101,480,-39,0
21349000,-131089,175542,-19,-216,-1231,11696,-28653,36599,388206,526944,359,0,0
