time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
45549000,1767,-3693,-20,105,-397,2052,2657,-1669,-1591,1219,4680,1199,4119
45601000,2081,-3593,70,-37,640,8522,3939,-2524,-2644,619,4559,1199,3800
45649000,2576,-3677,197,15,1278,10536,-2835,-4111,-3938,-1,4320,1199,3640
45701000,2762,-3828,-22,1,164,2663,1070,-4111,-4808,-1044,4320,1159,3480
45749000,2688,-3666,-151,-93,510,-3867,6746,-3684,-4275,-1487,4320,1280,3199
45801000,2475,-3414,-12,119,445,-1181,1192,-5698,-3706,-1002,3719,1240,3080
45849000,2430,-3373,44,85,2169,1930,3633,-5820,-3575,-929,3719,1240,3080
45901000,2490,-3167,6,-77,1177,3517,6807,-6125,-3871,-862,3359,1199,2880
45949000,2576,-3229,-167,-146,1213,1991,-1859,-6674,-3980,-840,3119,1240,2920
46001000,2344,-3273,27,170,1498,-5149,7357,-7346,-3314,-1660,2760,1240,2720
46049000,2079,-2862,151,250,-29,-3989,13826,-4965,-2617,-1160,2879,1240,2560
46101000,2046,-2658,56,118,1165,-876,3878,-5271,-2418,-535,2640,1240,2479
46149000,1997,-2709,225,127,-252,-2402,4244,-5515,-1363,-1053,2279,1559,2360
46201000,1867,-2665,38,-115,1317,-5149,6868,-4660,998,-2237,1080,2200,1919
46249000,1687,-2684,106,-157,569,-4843,1375,-3562,1583,-2345,720,2239,1879
46301000,1638,-2916,41,53,1239,-815,6136,-5393,2765,-3590,599,2560,1719
46349000,1761,-2594,102,84,520,4799,14193,-3745,2509,-2856,599,2560,1719
46401000,2130,-2313,-116,158,1278,8461,9249,-3745,1409,-1660,599,2600,1760
46449000,2398,-2384,63,77,801,3700,3695,-3439,782,-1891,480,2639,1719
46501000,2492,-2465,-146,-24,-405,3029,6929,-3562,1402,-2836,480,2960,1519
46549000,2651,-2307,-90,-115,1435,7851,11263,-3928,2226,-2814,599,3359,1400
46601000,2773,-2254,190,71,250,4250,277,-3867,3678,-2923,599,4000,1280
46649000,2595,-2401,73,147,803,-5027,5892,-4111,4060,-3445,599,4000,1240
46701000,2124,-2040,-108,137,605,-11802,16573,-4477,5506,-2642,599,3959,1159
46749000,1681,-1826,202,162,1104,-5271,2108,-5698,6582,-1907,480,3919,1159
46801000,1717,-1995,147,49,431,3456,8699,-6308,6607,-2266,480,3919,1240
46849000,2079,-1828,-143,33,1497,7851,15718,-6186,4284,-1632,599,3440,1319
46901000,2465,-1752,170,137,2026,10658,399,-7407,-196,983,599,2400,2079
46949000,2480,-1904,185,218,1705,-4294,10897,-6857,-940,1026,480,2200,2239
47001000,1856,-1533,-50,-2,1524,-16684,19625,-5148,1030,2118,480,2200,2239
47049000,1329,-1475,211,189,1352,-13449,5281,-5881,2420,2575,599,2200,2279
47101000,1154,-2005,245,203,2137,-5393,3878,-5881,3016,1063,599,2160,2360
47149000,1227,-2149,-77,54,968,-3318,12545,-5759,2954,622,599,2200,2360
47201000,1311,-2303,94,99,843,-1731,1436,-5087,2666,409,599,2200,2439
47249000,1372,-2794,141,33,2201,-2036,-1004,-5637,2494,-510,480,2200,2560
47301000,1307,-2744,-202,-67,225,-4172,17855,-3073,2676,1125,480,2200,3120
47349000,1294,-2558,-114,-51,1873,-1120,3695,-1120,3011,2041,599,2279,3199
47401000,1396,-3374,132,162,1859,-327,-12601,-2768,3011,557,599,2400,3559
47449000,1483,-3988,54,-58,1229,-4355,4671,-2341,2743,-1000,599,2400,3640
47501000,1315,-3647,-162,48,41,-6614,11629,-266,3374,336,599,2439,3759
47549000,1235,-3699,11,59,-258,-1487,-9305,-2402,3516,936,480,2400,3919
47601000,1508,-4387,-6,217,-365,3395,-4605,-1547,3035,-1401,480,2520,3919
47649000,1864,-4400,30,108,1226,7668,9798,-693,2880,-1551,599,2760,3919
47701000,2287,-4325,-63,-97,248,11208,-3324,39,3097,-1095,599,3320,3959
47749000,2634,-4474,16,29,593,9377,-4056,-388,2295,-1497,480,3359,3959
47801000,2811,-4139,152,173,1280,5898,9615,1320,1526,301,480,3320,4240
47849000,2902,-3764,160,-4,1858,5837,2291,2480,1323,1743,599,3320,4360
47901000,3109,-4074,99,-44,1085,8339,-12174,954,871,1217,599,3399,4479
47949000,3137,-4374,-74,-4,1920,4494,-455,2114,621,593,599,3359,4560
48001000,2975,-4178,42,-137,1296,5409,2779,2968,1153,1384,599,3359,4640
48049000,2872,-4300,67,-143,605,5470,-9793,2053,1400,1444,480,3359,4719
48101000,2843,-4686,-10,-6,2200,5470,-9366,2358,1548,341,480,3359,4800
48149000,2805,-4636,48,-52,1900,2846,93,1992,1638,128,599,3359,4719
48201000,2618,-4433,8,69,1921,3700,-4605,2602,2105,978,599,3320,4760
48249000,2416,-4597,-120,-30,1946,4006,-10037,2846,2619,575,599,3320,4760
48301000,2202,-4555,49,150,2201,3273,-1309,3334,3231,852,599,3280,4839
48349000,2171,-4225,60,-69,787,7546,-1187,3701,3371,1657,480,3280,4839
48401000,2385,-4073,8,11,853,11757,-10892,2297,1002,2660,599,2720,4960
48449000,2754,-4120,192,38,2201,14321,-11014,2846,-277,2645,599,2600,5000
48501000,2928,-3971,93,185,709,7790,-3690,2846,-1585,3085,599,2400,5000
48549000,2761,-3823,1,16,1616,1137,-9610,3456,-1971,3566,480,2160,5000
48601000,2302,-4042,-21,-55,-147,-1670,-15225,2480,-1026,2873,480,1960,5000
48649000,2068,-4103,-115,147,1627,1442,-8878,3334,-853,2487,599,1800,4960
48701000,1929,-4044,-24,168,439,-449,-10282,2297,-1468,2746,959,1440,4960
48749000,1795,-4192,-221,87,497,-1059,-14859,2541,-1265,2409,1679,1400,4960
48801000,1607,-4286,47,-73,1030,-3257,-9793,1198,-862,1779,2279,1319,4879
48849000,1489,-4188,-174,138,608,-1303,-5338,954,-1005,1892,2279,1159,4839
48901000,1440,-4358,93,97,2201,-266,-15775,-266,-1322,725,2400,999,4600
48949000,1439,-4585,195,157,1424,-1181,-11929,588,-2414,-411,2519,639,4440
49001000,1280,-4467,-116,44,584,-6064,-6741,-83,-2882,37,2879,320,4479
49049000,1083,-4370,13,203,222,-7163,-9854,-205,-3215,409,3240,39,4519
49101000,930,-4547,268,47,1880,-6919,-13333,-510,-2672,158,3840,39,4600
49149000,863,-4495,140,48,1059,-5515,-7291,-1303,-2712,106,4080,-39,4560
49201000,928,-4469,193,50,530,-4599,-13577,-1792,-2784,151,4680,0,4519
49249000,1031,-4746,132,52,324,-3745,-14981,-876,-3038,-418,5039,0,4560
49301000,1152,-4602,-378,106,542,-4233,-1126,-1364,-3457,-126,5039,0,4560
49349000,1129,-4326,-170,-30,1003,-9970,-9000,-2219,-3449,403,5039,0,4479
49401000,936,-4389,-30,124,5,-13388,-12723,-3439,-2810,270,5160,0,4479
49449000,719,-4294,-131,41,1216,-11069,-4178,-3439,-2084,86,5520,39,4360
49501000,772,-4082,-74,158,1045,-1731,-7779,-4660,-2318,952,7200,0,4400
49549000,1093,-4193,135,-39,1824,771,-10343,-6735,-3248,949,7680,-39,4479
49601000,1251,-4232,269,192,1174,-4416,-4056,-7285,-3754,622,7920,0,4440
49649000,1234,-4227,-55,130,527,-6369,-6131,-6796,-3695,371,7799,0,4360
49701000,1219,-4169,220,60,1512,-7224,-2774,-6918,-3658,-29,7440,0,4159
49749000,1118,-4041,-110,-75,1356,-4905,-638,-6980,-3391,-180,7440,0,4000
49801000,1142,-3868,-108,-76,923,-2768,-577,-6980,-3427,-804,7440,0,3599
49849000,1226,-3781,21,113,-370,-1609,1253,-6980,-3728,-1930,6719,-39,3159
49901000,1366,-3434,205,-76,942,-3073,6197,-6003,-4100,-2862,599,0,2479
49949000,1387,-3095,126,81,462,-4660,4122,-1853,-4159,-2605,599,0,2279
50001000,1353,-2927,153,180,-55,-6186,3206,-1792,-3939,-3142,599,39,1879
50049000,1233,-2720,-32,221,968,-8567,10286,-1731,-3768,-2815,599,0,1840
50101000,1205,-2320,65,-109,1839,-3806,7906,-876,-3617,-1441,599,0,1840
50149000,1278,-2278,12,43,720,-998,5648,-998,-3919,-2034,599,-39,1600
50201000,1370,-2102,-41,149,2037,-2707,11202,-510,-4230,-1508,3359,-39,1600
50249000,1313,-1961,-130,79,1322,-6247,9493,-1120,-3966,-1118,5160,0,1600
50301000,1193,-2009,274,118,116,-7712,5892,-4111,-3579,-1468,5279,0,1519
50349000,1154,-2022,271,230,1359,-4843,9615,-2951,-3487,-1547,5279,0,1519
50401000,1190,-1850,-72,104,1047,-4905,11080,-2707,-3572,-1590,5039,0,1319
50449000,1188,-1770,74,25,741,-5881,7601,-3317,-3584,-1687,5160,0,1199
50501000,1111,-1868,53,77,-34,-7163,7357,-3195,-3335,-2245,4920,0,1119
50549000,989,-1825,-109,9,576,-5637,11690,-2585,-3040,-2281,4920,0,1080
50601000,1028,-1738,163,-131,1631,-22,7662,-2707,-3086,-1975,4799,0,1080
50649000,1218,-1885,43,-110,-220,-449,5648,-3684,-3458,-2445,3959,39,1040
50701000,1337,-1854,21,55,2201,-1914,12178,-2768,-3291,-2323,3119,239,1080
50749000,1357,-1813,-51,-2,2201,-2402,6258,-2280,-1663,-2245,3240,799,1040
50801000,1412,-1998,224,-123,1876,-632,4854,-3562,201,-2635,3119,1480,1119
50849000,1564,-1872,14,21,93,4128,14498,-3623,1535,-2435,2400,2040,1119
50901000,1853,-1619,297,190,1225,6264,8577,-2951,1279,-538,1439,2279,1440
50949000,2043,-1858,163,138,1892,7485,826,-2036,2119,-945,1199,2720,1480
51001000,2175,-2016,-43,98,2101,5837,11385,-1486,2472,-409,1439,2999,1879
51049000,2268,-1836,-54,111,1956,6264,11934,-1608,3233,901,1439,3320,2160
51101000,2447,-2063,218,-43,1453,6874,1925,-2524,2618,1490,1560,3320,2560
51149000,2625,-2179,231,-93,2177,8278,10408,-1608,2175,1321,1439,3320,2639
51201000,2716,-2032,132,-59,1200,7118,6319,-815,1929,2782,1439,3359,2960
51249000,2809,-2282,172,-3,2090,8583,-3018,-1364,1726,2432,1560,3359,3039
51301000,2852,-2493,203,127,1606,6020,4366,-1425,1762,2960,1560,3440,3480
51349000,2860,-2297,113,220,991,8949,8944,649,1776,3696,1560,3440,3559
51401000,3051,-2515,84,193,2102,12489,-6375,100,1045,3134,1560,3399,3559
51449000,3233,-2966,-140,31,417,9743,-7169,405,457,2175,1439,3359,3640
51501000,3197,-3060,276,266,400,7424,3939,-83,486,1739,1320,3359,3640
51549000,3106,-2813,-129,58,1371,5470,6136,344,687,2012,1560,3359,3520
51601000,3042,-3005,-70,-16,663,8522,-7596,-1425,831,1542,1439,3320,3520
51649000,3019,-3430,90,-163,1441,8644,-3446,-2219,869,555,1439,3320,3559
51701000,3006,-3387,-1,109,1411,11147,6746,-2890,941,517,1320,3320,3559
51749000,3117,-3371,-15,21,2201,14260,-2835,-3134,833,546,1439,3359,3520
51801000,3388,-3680,-95,-65,359,15114,-5826,-3806,-805,-242,1439,3120,3599
51849000,3423,-3523,1,-62,1701,6325,8516,-3134,-1374,145,1439,2999,3640
51901000,3070,-3171,330,84,2071,2724,3633,-1425,-1650,1524,1439,2520,3680
51949000,2755,-3522,187,20,1936,4494,-8512,-2402,-1183,1087,1320,2400,3800
52001000,2480,-3773,75,-29,2078,2907,5037,-2524,-481,79,1320,2320,3800
52049000,2258,-3431,-1,130,1369,1625,11812,-205,-635,1355,1439,2079,3959
52101000,2060,-3255,61,144,77,1930,-455,-2219,-302,2714,1439,1960,4159
52149000,1927,-3470,-50,15,480,893,-2103,-2890,32,2391,1439,1960,4240
52201000,1774,-3316,94,-37,514,-1670,8333,-1181,77,2771,1320,1800,4240
52249000,1680,-3122,-93,-58,688,-449,3267,-1547,205,3226,1439,1760,4200
52301000,1643,-3361,40,44,-1,-1609,-6314,-3195,110,2395,1439,1679,4159
52349000,1591,-3482,68,28,468,-2585,2291,-2829,-636,2098,1439,1400,4200
52401000,1574,-3251,-251,43,1171,832,4427,-1731,-3163,3805,1439,520,4519
52449000,1599,-3456,-155,-63,2014,-327,-9183,-3073,-4671,4532,1320,39,4879
52501000,1543,-3992,-84,-71,1387,-3806,-5765,-2707,-4631,3501,1320,0,5160
52549000,1414,-3917,-192,-54,569,-7529,7540,-2036,-4099,3296,1439,79,5079
52601000,1368,-3770,31,240,-219,-4050,-3568,-2219,-3865,4048,1439,79,5120
52649000,1560,-4159,215,116,2188,-815,-12418,-2219,-4444,3064,1439,39,5120
52701000,1634,-4283,193,10,2201,-6308,1436,-937,-4782,2509,1320,39,5120
52749000,1435,-3841,51,-70,1444,-9665,5587,-144,-4310,3510,1439,39,5079
52801000,1235,-3809,106,152,-302,-8445,-11258,-449,-3705,3572,1439,0,5000
52849000,1088,-4023,-59,29,-574,-8384,-5277,-510,-3210,2935,1439,39,5000
52901000,975,-3710,36,-72,669,-9360,2901,344,-2807,3867,1439,39,5000
52949000,994,-3628,264,-146,280,-4111,-9549,-632,-2832,4242,1320,39,5000
53001000,1086,-4007,-151,6,1677,-4843,-9183,-693,-3259,2737,1320,0,4920
53049000,931,-3961,-262,-113,564,-10886,1558,-266,-2872,1817,1439,0,4600
53101000,751,-3896,72,-128,1124,-7163,-5704,-754,-2133,-2209,1439,39,3159
53149000,957,-4452,102,74,92,1259,-12784,-1364,-2695,-10890,1320,0,720
53201000,1233,-4320,252,-72,1960,-7102,17244,-876,-3699,-12962,1320,0,0
53249000,1060,-3389,-63,130,1657,-10276,19381,1503,-3304,-10720,1320,0,-39
53301000,919,-3137,43,164,618,-5454,-4544,-632,-2757,-9532,1439,0,-39
53349000,976,-3397,207,79,2201,-1120,1680,-144,-2891,-9357,1320,0,280
53401000,1016,-2825,68,37,1717,-2585,19991,1747,-3048,-2236,1320,0,2079
53449000,1029,-2517,-27,149,1521,-2768,-2225,1015,-3222,2366,1320,-39,3280
53501000,929,-3044,94,117,1256,-7590,-14005,649,-2667,4305,1320,39,4479
53549000,692,-3280,140,-29,1274,-9726,399,588,-1983,4775,1439,79,4879
53601000,482,-3256,-56,53,1381,-5515,-6314,2297,-1208,6549,1439,79,5439
53649000,462,-3953,-178,26,1897,-1548,-22733,1564,-1114,5658,1439,79,5680
53701000,549,-4660,50,-51,538,-2646,-11441,1992,-1407,3059,1439,79,5680
53749000,564,-4522,68,49,927,-3684,2474,1625,-1433,2857,1320,79,5520
53801000,707,-4409,27,-147,2201,1747,-10098,1076,-1762,2852,1439,120,5360
53849000,901,-4742,-193,35,535,-388,-10526,466,-1317,1528,1439,439,5200
53901000,922,-4635,-271,90,-43,-5576,2901,1564,-366,1573,1439,799,5160
53949000,761,-4289,-56,-38,555,-7834,-4422,1625,647,2547,1320,999,5160
54001000,775,-4507,13,170,725,649,-13699,954,553,2078,1560,959,5200
54049000,1032,-4755,-28,13,1437,3578,-4971,1015,152,1350,2160,1040,5200
54101000,1235,-4519,69,-44,975,1259,-333,1381,-707,2040,3240,999,5200
54149000,1414,-4424,15,156,119,3273,-7352,1442,-1239,2327,3600,959,5200
54201000,1717,-4429,274,22,1699,3334,-3140,527,-2273,2311,4320,959,5200
54249000,1923,-4214,68,57,2201,2663,5587,2358,-2837,2688,4200,959,5160
54301000,1877,-4080,-248,-96,851,954,-4422,2907,-2871,3239,4320,920,5160
54349000,1847,-4311,24,-46,184,-1426,-10892,1564,-2211,2688,4320,1119,5160
54401000,1741,-4351,-204,-130,521,-2524,-4971,1625,294,1944,4320,1840,5000
54449000,1661,-4279,95,78,1190,466,-8573,1686,2186,2214,4440,2400,5000
54501000,1840,-4451,139,-122,1344,8156,-10648,466,1797,1644,4920,2439,5000
54549000,2141,-4412,87,140,1258,8888,-3262,-937,1156,1654,5160,2479,5000
54601000,2426,-4260,5,-45,484,8217,-9305,-1364,520,1738,5399,2600,4839
54649000,2428,-4429,465,231,2201,1564,-9183,-1975,697,735,5399,2679,4640
54701000,2264,-4590,134,10,1086,893,-6803,-2707,1246,-212,5520,2679,4519
54749000,2181,-4553,199,143,291,5104,-4178,-3317,1517,-515,5279,2679,4400
54801000,2260,-4512,116,-31,449,6996,-4849,-3928,1378,-577,5279,2720,4319
54849000,2386,-4469,247,172,1494,8156,-2835,-3501,1036,-592,5399,2720,4279
54901000,2480,-4288,50,-52,1897,6691,-89,-3439,717,-985,5399,2720,3959
54949000,2475,-4081,3,-24,1027,4738,-760,-2707,701,-1013,5279,2720,3759
55001000,2501,-4036,92,15,1634,3273,-5826,-2097,654,-2029,5160,2720,3359
55049000,2521,-3874,249,126,31,5287,1253,-2829,631,-2463,5160,2720,3120
55101000,2645,-3676,-49,135,761,7973,-943,-1975,222,-1908,4440,2720,3039
55149000,2709,-3659,154,-65,1892,5104,1009,-1914,-313,-1800,4200,2600,3080
55201000,2506,-3223,105,168,2201,466,12239,39,-199,-429,3719,2439,3080
55249000,2288,-2892,-166,-80,701,1381,2657,-388,266,381,3480,2400,3039
55301000,2139,-2984,96,-46,-375,1442,-150,-1486,422,166,3000,2279,3039
55349000,2218,-2880,86,117,-30,6874,10591,-1059,-55,428,3119,2160,3080
55401000,2522,-2535,52,-23,877,11330,5526,-632,-1328,1632,2760,2079,3080
55449000,2663,-2515,-115,-66,729,4311,1619,-876,-2207,1670,2519,1919,3080
55501000,2389,-2445,-93,46,-386,-4721,8638,1015,-2127,1903,2279,1679,3080
55549000,2154,-2357,11,53,1314,-632,4427,1442,-1485,2174,2400,1679,3080
55601000,2353,-2495,-136,-97,863,11574,704,-876,-2019,1752,2400,1679,3080
55649000,2611,-2646,0,-1,-446,8644,1619,-876,-2860,1524,2400,1640,3120
55701000,2672,-2726,44,106,823,4860,4610,-1303,-2976,1060,2400,1679,3080
55749000,2607,-2752,291,110,901,2114,2840,-998,-3172,1184,2400,1559,3120
55801000,2473,-3025,53,66,187,405,-699,-1486,-2979,643,2519,1480,3239
55849000,2317,-3086,170,93,908,-1731,9005,-1731,-3093,736,2519,1319,3359
55901000,2166,-2776,184,150,1644,-83,12484,-83,-4218,1869,2400,759,3399
55949000,2124,-2701,210,90,2201,893,4366,-1364,-6280,2153,2400,39,3399
56001000,1928,-2874,91,-39,460,-4660,32,-693,-5664,2057,2400,39,3559
56049000,1655,-2885,175,148,997,-998,7662,-876,-4955,2468,2400,39,3719
56101000,1666,-2813,156,126,1869,6447,3328,-1425,-4878,2840,2400,39,3759
56149000,1641,-2908,174,89,1656,405,-211,-1547,-4974,2741,2400,0,3800
56201000,1360,-3069,143,177,983,-4233,4305,-327,-4081,2311,2400,0,3840
56249000,1086,-2939,288,229,1404,-3623,6136,405,-3381,2635,2519,0,3840
56301000,1015,-3012,-65,207,1828,99,-89,-1242,-3045,3202,2400,0,4080
56349000,1042,-3197,112,-44,2201,-815,826,-1425,-3119,3176,2519,0,4240
56401000,935,-3205,205,193,1278,-4966,3328,-1181,-2807,3463,2640,0,4360
56449000,826,-3184,122,134,1723,-3623,1070,-937,-2515,3531,2640,0,4360
56501000,802,-3190,135,181,198,-3562,2657,-1792,-2406,3868,2640,0,4479
56549000,696,-3204,3,-1,1328,-6003,1131,-1242,-2151,4077,2640,0,4560
56601000,643,-3403,220,156,1480,-4843,-3507,-1914,-1810,3589,2640,39,4600
56649000,694,-3622,120,189,1251,-3379,-1554,-2158,-2041,3615,3000,0,4800
56701000,763,-3511,201,123,1997,-5393,4732,-1303,-2291,4104,2879,0,4879
56749000,743,-3424,-56,60,1134,-8811,-5521,-1547,-2391,5001,2760,-39,5079
56801000,530,-3782,241,104,584,-10581,-8450,-1608,-2071,4252,2760,-160,5200
56849000,362,-3945,109,58,220,-8872,2108,-1059,-1752,4005,2760,-199,5280
56901000,254,-3838,-5,19,2035,-8628,-150,832,-2804,5044,2760,-679,5520
56949000,221,-3948,77,-57,1553,-9421,-8267,-510,-3811,4947,2760,-1039,5560
57001000,164,-4088,-27,24,2077,-13694,-2713,100,-3732,4295,2879,-1080,5520
57049000,22,-3977,-6,3,1457,-12290,1558,893,-3350,4563,2760,-1080,5520
57101000,97,-3956,22,-123,516,-6552,-4300,1137,-3532,4571,2760,-1080,5480
57149000,194,-4069,68,-36,574,-7407,-4605,1198,-3833,4414,2760,-1080,5520
57201000,167,-4058,34,153,-1285,-9177,-1492,1931,-3623,4385,2760,-1039,5520
57249000,169,-4023,423,22,1996,-10276,-4910,1809,-3398,4456,2879,-959,5480
57301000,190,-4251,-183,131,-175,-4905,-7962,1320,-1052,3324,2879,-160,5360
57349000,435,-4537,-63,-55,1130,-754,-7169,1992,-1540,2741,2760,-119,5399
57401000,712,-4577,117,-27,-25,-510,-1981,1747,-2377,2466,2879,-80,5399
57449000,1003,-4517,359,131,766,-632,-6070,1809,-3002,2702,2640,-39,5399
57501000,1168,-4622,-9,19,-172,-2951,-7413,1259,-3626,2331,2760,-39,5399
57549000,1122,-4482,352,127,1889,-5454,-1065,1564,-3456,2684,2879,0,5399
57601000,884,-4514,206,9,2201,-5210,-3751,1015,-2773,2656,2640,-39,5399
57649000,692,-4626,113,-26,438,-3379,-3873,39,-2287,2229,2640,-39,5360
57701000,692,-4528,81,46,1184,-2768,704,710,-2318,2375,2640,-80,5320
57749000,711,-4282,293,-57,1135,-1975,1314,344,-2122,2983,2760,0,5320
57801000,772,-4235,107,6,1039,160,-4117,-266,-2316,2174,2640,0,4960
57849000,868,-4253,260,233,1723,893,1375,161,-2556,1816,2519,0,4879
57901000,886,-3932,271,-69,2201,-1609,7051,1381,-2658,2723,2519,0,4839
57949000,926,-3838,33,7,1081,2846,-2286,-388,-2714,2684,2519,0,4719
58001000,1142,-3988,25,185,676,3334,-516,-449,-3427,1834,2640,0,4600
58049000,1326,-3809,-99,-1,841,3456,7784,161,-3879,1932,2519,0,4519
58101000,1461,-3470,99,-86,1352,4006,3450,344,-4385,3029,2279,0,4479
58149000,1540,-3533,-63,-75,1426,4860,-3385,344,-4729,2824,2519,-39,4440
58201000,1414,-3524,-121,-9,1953,-266,4610,1015,-4242,2747,2400,0,4440
58249000,1288,-3355,-9,1,-980,3273,2962,1503,-3720,3122,2279,39,4400
58301000,1537,-3346,3,-104,864,9133,-3812,-876,-4252,3520,2160,120,4519
58349000,1629,-3413,209,199,1858,-876,2169,405,-3475,3321,2279,480,4519
58401000,1418,-3293,266,177,1271,-2402,5465,100,-775,3560,2279,1159,4479
58449000,1294,-3340,173,20,2201,3517,3511,-1608,-11,3499,2279,1280,4479
58501000,1433,-3685,172,13,1002,4799,-3812,-2524,-581,2264,2400,1240,4440
58549000,1388,-3712,239,214,1381,-1731,7112,-998,-409,2036,2279,1280,4440
58601000,1226,-3272,145,247,126,160,12789,39,161,3621,2279,1280,4479
58649000,1337,-3066,-63,124,1479,7851,5587,-1059,-29,4192,2279,1280,4479
58701000,1587,-3275,152,85,579,9560,-2347,-1120,-921,3734,2279,1280,4519
58749000,1851,-3453,80,-50,846,10353,-821,-1792,-1442,3007,2279,1319,4440
58801000,2002,-3529,130,-92,623,9743,-455,-1425,-2046,3331,2160,1319,4640
58849000,2156,-3757,78,18,-308,9804,-4300,-876,-1752,3099,2160,1559,4719
58901000,2071,-4038,-113,-188,1035,5104,-699,405,-453,2403,2039,1919,4839
58949000,1852,-3923,147,-138,777,649,7845,893,-10,2743,2160,1879,4879
59001000,1761,-3819,132,-41,1341,4860,-943,710,356,3660,2160,1879,5039
59049000,1852,-4157,165,-60,2057,7118,-8450,-449,203,2822,2160,1919,5039
59101000,1864,-4381,64,119,901,5409,3389,344,167,1855,2160,1919,5000
59149000,1717,-4260,-26,-58,2099,6386,521,832,456,2202,2039,1879,5000
59201000,1698,-4511,-206,-108,1042,8827,-10343,-632,663,1466,2039,1919,5000
59249000,1801,-4725,-24,-122,572,8644,-760,-1547,258,666,2160,1879,4960
59301000,1780,-4115,-32,0,1155,6020,15779,1870,298,2533,2160,1879,4960
59349000,1693,-3834,138,59,1203,1442,-577,893,257,3166,2039,1800,4879
59401000,1634,-4370,280,95,985,4128,-8878,-815,377,1649,2039,1760,4920
10164,-327,128,1038,2279,1519,4839,,,,,,,
59501000,1211,-3977,143,14,1876,3639,10775,405,325,1506,2160,1319,4479
59549000,1437,-4094,23,102,1279,14687,-3201,-937,-641,1193,2039,1159,4440
59601000,1763,-4277,-136,124,1279,9682,7845,-1425,-2409,368,2039,959,4400
59649000,1638,-3800,-18,82,1014,-2402,12911,1503,-2534,1568,2039,840,4400
59701000,1284,-3864,72,-49,963,-2524,-9244,222,-1332,1486,2160,840,4360
59749000,1065,-4173,313,-55,1008,-3684,1497,-632,-763,712,1920,840,4400
59801000,1014,-3938,264,-70,2201,405,9554,466,-522,1383,2039,840,4400
59849000,1010,-3954,65,20,639,2480,-3507,161,-1489,1428,2160,520,4400
59901000,979,-4189,198,112,1011,-1853,-394,-205,-2817,631,2039,39,4400
59949000,794,-4053,-64,-19,2201,-3745,5709,527,-2448,691,1920,0,4319
60001000,647,-3934,-52,-96,975,-388,2108,283,-1943,797,1679,0,4200
60049000,673,-3954,59,-205,1124,527,-272,-571,-2002,752,1799,0,4200
60101000,624,-3765,27,63,577,-3440,3939,527,-1874,703,1799,0,4000
60149000,448,-3526,-228,-21,555,-7773,2840,1931,-1442,1217,1920,0,3959
60201000,407,-3479,-171,-94,623,-754,-1004,1137,-1341,1560,1920,-39,4000
60249000,604,-3539,172,-51,1243,99,-394,832,-1716,1543,1799,0,4040
60301000,755,-3635,-151,54,-234,-815,-1431,1564,-2267,1212,1799,0,4040
60349000,723,-3829,-42,-36,-211,-4721,-2774,1625,-2208,875,1920,0,4080
60401000,686,-3952,5,-56,18,-4355,-150,1015,-2178,262,1799,-39,4040
60449000,730,-3980,222,100,1011,-5088,1253,771,-2075,69,1679,39,4000
60501000,885,-4205,-52,-66,480,-3562,-6986,954,-2656,-496,1679,0,4040
60549000,930,-4380,368,-75,1845,-8078,2291,-22,-2830,-1001,1799,0,4040
60601000,782,-4270,65,156,811,-9360,1802,1076,-2468,-691,1920,-39,4040
60649000,742,-4410,17,176,1761,-5027,-6680,161,-2105,-1160,1920,39,4000
60701000,808,-4469,18,139,1093,-6064,2474,832,-2304,-2007,2039,39,3800
60749000,724,-4181,8,-56,1508,-5149,765,649,-2189,-2624,2039,0,3359
60801000,575,-3978,-25,-151,2201,-3989,-2225,100,-1727,-3416,2039,0,2839
60849000,526,-3846,82,90,1243,-1487,3389,161,-1643,-4063,2039,-39,2520
60901000,419,-3698,55,-141,675,-7529,3206,1015,-1257,-4374,2160,0,2239
60949000,375,-3786,209,6,1602,-7224,1131,-327,-1145,-5207,1799,0,2040
61001000,402,-3671,130,-61,2103,-8200,9310,466,-1208,-5375,1920,0,1879
61049000,606,-3527,268,20,1946,3090,2352,1503,-1603,-5005,2160,0,1840
61101000,820,-3765,262,-12,1788,-1914,-2713,832,-2461,-6136,1920,0,1719
61149000,602,-3566,67,24,1891,-12168,11263,954,-1974,-5897,1920,0,1679
61201000,369,-3269,273,13,234,-2158,-5582,527,-989,-5008,1560,39,1600
61249000,682,-3861,-198,-186,1456,1625,-10587,222,-2039,-6631,720,-39,1559
61301000,588,-3468,164,-179,262,-10825,19991,2663,-1764,-6326,599,0,1359
61349000,277,-2848,-169,40,1898,-2829,-2042,2907,-939,-4717,720,-39,1280
61401000,484,-3593,353,233,759,5043,-15958,1320,-1332,-6821,599,39,1319
61449000,484,-3507,-156,-117,694,-7590,22799,2236,-1624,-6808,599,0,1359
61501000,68,-2615,116,-12,87,-8017,7906,3762,-206,-3646,599,0,1400
61549000,102,-3348,21,-103,2201,3029,-26883,-205,-178,-5126,720,0,1440
61601000,165,-3788,547,164,1020,-3318,13704,2175,-375,-7165,720,39,1400
61649000,-2,-2848,-96,64,1957,-4416,16146,5593,4293,-3652,2640,1440,1760
