time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
16401000,5991,-3802,64,139,93,19570,-8328,-2524,19945,-2768,480,12639,2880
16449000,6175,-3610,35,35,743,9010,-2530,-3684,19364,-2427,480,12639,2839
16501000,5832,-3164,65,-94,722,1625,3633,-4294,20422,-974,480,12639,2839
16549000,5792,-2974,78,251,365,12978,-6986,-5087,20751,-267,599,12679,2880
16601000,6048,-2925,24,141,1313,11452,1253,-4904,19773,-736,599,12639,2679
16649000,5904,-2561,273,-73,1865,4860,1009,-5332,19939,-633,480,12600,2400
16701000,5522,-2437,78,205,2201,343,-3751,-6552,21233,-112,480,12600,2400
16749000,5078,-2276,-34,-150,2201,-2524,8333,-6613,22238,178,599,12560,2400
16801000,4752,-2047,13,-29,-248,466,643,-7407,23541,1056,599,12600,2400
16849000,4606,-2341,62,-32,304,-937,-4422,-7590,23958,435,480,12600,2439
16901000,4375,-2265,146,127,651,-3562,8821,-9726,24794,522,480,12639,2439
16949000,4315,-2049,-99,166,-88,-998,4610,-10153,24557,1066,480,12480,2439
17001000,4209,-1458,-376,100,1157,-4905,23165,-11984,23372,2943,480,12000,2439
17049000,4025,-479,-32,125,729,-2219,15963,-12961,23733,5569,599,11960,2439
17101000,4163,-419,130,140,998,3334,2291,-13388,23148,5822,599,11879,2360
17149000,4241,-242,-88,-69,1661,4555,17244,-14548,22427,6262,480,11719,2400
17201000,4411,-146,-81,4,1010,9621,1192,-13815,21326,6280,480,11519,2239
17249000,4650,-486,356,315,2201,11696,8150,-13999,20140,5186,480,11320,2200
17301000,4845,-200,-200,51,-165,7424,12423,-11618,17744,5879,599,10760,2160
17349000,5045,-478,-26,-44,1488,9010,-5948,-12534,16505,5453,599,10520,2200
17401000,5188,-596,22,-84,832,7363,14498,-13205,13355,4690,480,9639,2160
17449000,5417,-452,73,190,2034,13100,-2713,-10886,10723,4714,359,8920,2000
17501000,5687,-951,54,251,135,5531,-2286,-9604,9097,2544,0,8719,1800
17549000,5520,-659,-115,249,1185,-1548,16146,-9726,9627,2981,480,8759,1719
17601000,5321,-889,35,170,297,3578,-10648,-9238,10194,2370,-360,8719,1679
17649000,5162,-1248,107,101,587,-3073,8455,-8994,10387,1294,480,8680,1679
17701000,5084,-1154,-54,127,455,2907,887,-8566,10787,856,-119,8680,1440
17749000,5292,-1553,76,56,795,5287,-3751,-7651,8293,-446,599,8039,1359
17801000,5306,-1192,151,42,431,954,14986,-6857,5081,621,599,7000,1400
17849000,5194,-1075,-89,46,602,-388,-1615,-6735,4877,1086,599,6840,1400
17901000,5066,-1289,48,4,2113,-2463,6929,-7102,5321,330,599,6840,1400
17949000,5126,-1065,98,-16,1480,2785,8211,-5454,5197,1036,480,6840,1440
18001000,5278,-1362,170,28,978,4921,-5399,-5332,4564,112,480,6800,1400
18049000,5376,-1433,115,253,635,2907,8821,-4599,4445,-209,599,6840,1400
18101000,5543,-1354,89,10,859,3334,-3201,-4904,3888,257,599,6840,1440
18149000,5605,-1690,11,178,506,-2402,-3018,-5332,3569,-578,599,6800,1480
18201000,5466,-1262,25,-36,1297,-9055,15291,-6552,4000,652,720,6800,1480
18249000,5134,-753,-153,-90,-636,-11008,10469,-7468,4839,2477,720,6800,1640
18301000,4773,-878,216,64,1275,-11802,-2347,-6552,6198,2645,480,6840,1760
18349000,4416,-1469,37,180,1648,-5698,-2164,-3928,7152,1229,480,6840,1800
18401000,4215,-1860,-41,207,847,-1303,277,-3867,7873,57,599,6840,1879
18449000,4185,-2160,-105,250,315,-4111,-2835,-2463,7473,-776,480,6680,1840
18501000,4184,-2528,-144,132,1063,-4477,-2042,-2707,5567,-2064,480,6040,1840
18549000,4244,-2667,152,43,368,-7956,2047,-3745,5307,-2436,599,5999,1840
18601000,4341,-2719,33,87,944,-7163,-943,-2646,1374,-2637,599,4800,1840
18649000,4323,-2708,122,-152,209,-10459,1802,-3256,435,-2519,599,4479,1879
18701000,4062,-2551,113,175,791,-17112,5220,-2524,1012,-2015,599,4400,1879
18749000,3611,-2449,15,198,200,-21933,521,-2158,940,-1822,480,4000,1840
18801000,3239,-2507,-10,147,-5,-19614,4854,-1181,-2637,156,599,2360,2560
18849000,3058,-2057,-108,202,788,-20346,11507,-144,-2681,1282,599,2200,2560
18901000,3184,-2012,72,-76,2015,-12595,-3690,527,-5712,1283,599,1280,2439
18949000,3367,-2199,65,164,888,-12595,3817,-449,-6412,-966,480,1199,1879
19001000,3385,-2057,-82,65,1803,-13877,5831,-327,-6555,-2332,480,1199,1280
19049000,3372,-1993,119,173,544,-19004,6258,-754,-6187,-2166,599,1319,1280
19101000,3485,-1892,-117,190,-92,-18210,9005,649,-6496,-3037,599,1319,880
19149000,3689,-1785,130,35,1659,-12168,11751,222,-7137,-4085,599,1280,439
19201000,3922,-1807,-32,351,-227,-11679,8577,893,-6967,-5302,599,1600,39
19249000,4269,-1826,325,10,2051,-16623,12789,527,-7595,-5545,480,1679,0
19301000,4393,-1636,-52,97,568,-14121,15413,527,-8020,-4790,599,1719,39
19349000,4521,-1561,259,242,146,-9665,8944,710,-8195,-4547,599,1760,39
19401000,4818,-1674,108,142,1073,-7468,11568,1076,-9174,-4903,599,1760,39
19449000,4920,-1564,256,133,2201,-11557,16512,893,-9866,-4666,480,1640,39
19501000,4669,-1563,-89,0,1117,-13938,12239,344,-9447,-4691,480,1519,0
19549000,4562,-1640,-126,-2,1217,-12656,10408,-22,-8890,-5044,599,1600,-39
19601000,4851,-1615,-97,38,562,-4660,8821,-22,-10473,-4966,599,1359,-39
19649000,5251,-1749,140,114,1022,-2890,8944,-388,-11774,-5141,599,1280,0
19701000,5225,-2014,16,221,951,-10154,7357,893,-11957,-6042,599,1240,0
19749000,4941,-2211,-25,6,102,-11435,8577,161,-11828,-6669,480,1040,-39
19801000,4730,-2490,40,186,1755,-11374,3695,771,-11190,-7590,599,999,-39
19849000,4442,-2762,10,-26,2015,-10520,1925,222,-10436,-8174,599,999,0
19901000,4233,-2732,143,138,2184,-6736,6929,-998,-9940,-8197,599,920,0
19949000,4264,-2595,47,108,1105,-1609,4671,344,-9980,-7854,480,920,0
20001000,4425,-2402,149,192,385,-3012,8211,-571,-9917,-7208,480,1119,0
20049000,4425,-2297,18,-60,1333,-4111,1741,527,-9471,-6848,599,1280,0
20101000,4317,-2415,-70,-86,678,-3196,-211,-144,-9231,-7367,599,1240,-39
20149000,4174,-2345,103,149,707,-4050,4244,39,-9336,-7126,599,1080,0
20201000,4035,-2378,-124,109,424,-1303,-516,-1303,-8866,-7134,599,1080,0
20249000,3850,-2359,-56,122,1980,-2585,948,-1181,-8384,-7214,480,1080,-39
20301000,3749,-2393,87,83,736,1442,-4666,-2036,-8007,-7181,599,1080,0
20349000,3830,-2445,-62,27,691,5898,-1798,-2585,-8180,-7363,599,1080,0
20401000,4002,-2529,279,131,1653,10414,-6864,-1853,-8167,-7589,599,1280,0
20449000,4203,-2861,-45,-23,895,9194,-9366,-632,-8462,-8298,480,1359,39
20501000,4254,-2995,-60,59,757,8461,-3751,-815,-8563,-8866,480,1400,39
20549000,4384,-2929,2,142,679,9072,-3995,-22,-8853,-8820,599,1400,0
20601000,4589,-2659,-17,20,982,8766,-3629,771,-9687,-7977,599,1359,0
20649000,4669,-2130,-1,2,536,7790,-2469,1015,-9913,-6701,599,1359,0
20701000,4596,-1577,-95,93,1614,4067,-1798,2114,-11148,-4731,599,880,0
20749000,4441,-1428,103,44,1313,3029,-4910,893,-11606,-4399,480,599,-39
20801000,4317,-1567,193,-57,959,2114,-5582,1503,-12832,-4823,599,39,-39
20849000,4213,-1504,-58,10,825,1137,-3324,649,-12534,-4614,599,39,0
20901000,4168,-1261,-42,42,599,1320,-7779,893,-12385,-3783,599,39,0
20949000,4116,-1247,22,-30,1602,466,-9915,1747,-12159,-3697,480,79,0
21001000,4154,-1234,-30,81,628,1442,-6986,283,-11624,-3704,480,280,0
21049000,4418,-1281,323,88,1593,5531,-11746,832,-12182,-3690,599,320,0
21101000,4605,-1671,-35,45,849,8461,-12052,527,-11176,-4295,599,880,239
21149000,4807,-1679,-40,108,390,6508,-6009,100,-11484,-3430,599,959,559
21201000,4822,-1766,-191,66,1355,7179,-15958,1564,-10747,-3140,480,1240,720
21249000,4779,-2179,6,16,2038,5348,-17545,-266,-10546,-4168,599,1280,720
21301000,4649,-2215,55,-141,494,2419,-9061,-388,-8907,-4005,599,1679,880
21349000,4444,-2343,-36,127,890,5959,-18949,-1120,-7367,-4014,599,2000,959
21401000,4622,-2508,-83,24,1478,12245,-12357,-937,-6788,-4165,599,2360,1119
21449000,4732,-2300,-362,27,1518,9621,-11014,-1486,-7098,-2871,480,2360,1359
21501000,4603,-2306,-112,30,845,7179,-19620,-876,-6369,-2239,480,2479,1559
21549000,4421,-2314,-149,51,1202,4677,-13699,-632,-4970,-2250,599,2799,1600
21601000,4332,-1951,34,186,838,10536,-11685,-2768,-3996,-693,599,2999,1719
21649000,4446,-1943,236,-81,715,12428,-20535,-1608,-4401,-591,599,2960,1719
21701000,4509,-2049,-141,98,767,9072,-12052,-1731,-4169,-987,480,3120,1719
21749000,4556,-1709,13,-28,-156,9621,-11319,-2036,-4277,-281,599,3120,1679
21801000,4551,-1571,-6,-43,1126,8034,-15714,-1242,-4414,86,599,3080,1600
21849000,4451,-1430,-13,-50,921,5837,-9549,-2341,-4410,-370,599,2999,1359
21901000,4381,-1019,3,-38,1646,6142,-10037,-2646,-4145,422,599,2999,1159
21949000,4269,-932,8,244,1165,4067,-12235,-2524,-4025,476,480,2960,1080
22001000,4113,-873,93,-31,566,6630,-5521,-2646,498,619,480,4279,1080
22049000,4395,-743,41,81,965,22804,-10587,-3745,5315,673,599,6080,959
22101000,5126,-773,-18,-16,1545,30495,-9000,-4233,6101,-2321,599,7160,0
22149000,5661,-626,-73,-22,1406,28176,-2835,-4904,6398,-1945,480,7720,0
22201000,6179,-649,90,63,980,30617,-6497,-5759,6542,-1949,480,8360,0
22249000,6547,-928,229,-89,1637,24025,-10770,-6003,7528,-2648,599,9040,0
22301000,6496,-1155,-232,-12,-279,14076,-4971,-6491,12551,-3466,599,10680,0
22349000,6329,-983,142,-17,955,14443,-516,-5210,13107,-3044,599,10720,0
22401000,6254,-821,49,27,1431,19142,-3629,-5454,13397,-2464,599,10720,0
22449000,6359,-794,-65,85,651,24452,1131,-5393,13091,-2520,480,10680,0
22501000,6645,-352,10,-36,1008,25368,3633,-3745,9823,-1058,480,9920,0
22549000,6655,-484,-202,56,315,17128,-5277,-1731,8891,-1304,599,9639,0
22601000,6290,-639,114,-4,1226,8522,32,-3439,9689,-1799,599,9519,39
22649000,5926,-693,-10,164,589,7912,-1737,-3745,10051,-872,480,9320,399
22701000,5501,-828,0,260,451,6935,-1981,-3684,10975,-446,480,9159,680
22749000,5276,-781,-68,111,936,8522,-943,-3317,11014,136,599,8959,840
22801000,5297,-682,102,-44,1798,9682,-699,-3623,7148,2392,599,7679,1480
22849000,5133,-743,91,114,2026,4982,93,-2402,5693,4215,599,7079,2119
22901000,4733,-1086,45,180,801,1686,-9061,-4599,4278,4901,599,6159,2720
22949000,4362,-1454,180,217,1512,-144,-1309,-2524,4987,4737,480,6080,2999
23001000,4038,-1493,87,-96,1107,-1364,-577,-2219,6004,5599,599,6040,3359
23049000,3878,-1688,31,124,731,-449,-6192,-1731,6692,5239,599,6120,3399
23101000,3911,-1514,60,149,915,-6614,2901,-1853,6505,6376,599,6080,3640
23149000,3890,-1249,245,128,913,-12656,-6680,-1975,5867,7416,480,5880,3719
23201000,3530,-1308,110,230,1103,-20224,-882,-1364,4649,8553,480,5079,4159
23249000,2896,-1047,-171,230,1157,-24192,4976,-998,5550,9907,599,4839,4400
23301000,2384,-1182,120,101,180,-20407,-7413,-2036,7365,11451,599,4839,5000
23349000,2271,-1326,-44,181,769,-22483,1558,-998,8379,12407,480,5079,5480
23401000,2163,-1166,199,-3,396,-24558,5098,-1120,12110,13779,480,6199,5759
23449000,2035,-1170,-49,187,532,-24985,1986,161,14285,14221,599,6800,5920
23501000,1872,-1312,98,-26,662,-18149,704,893,14901,13822,599,6840,5920
23549000,2267,-1418,-77,203,400,-11252,1314,1747,14303,13671,599,6919,5959
23601000,2833,-1692,-43,126,224,-13572,-7169,1625,12738,12802,599,7079,5959
23649000,3077,-1991,85,170,1213,-20102,-3446,2358,11920,12017,480,7040,5959
23701000,3446,-2102,-85,269,968,-15769,-5643,771,10781,11333,480,7040,5880
23749000,3935,-2271,72,88,1121,-14121,-5887,-510,9302,10834,599,7000,5840
23801000,4195,-2337,-67,126,1193,-20041,-2347,283,9133,10507,599,7240,5840
23849000,3999,-2409,98,287,1451,-21933,-2103,-2402,9776,9750,480,7320,5639
23901000,3418,-2669,172,193,1188,-22666,-5948,-2219,13625,7471,480,7960,5160
23949000,3043,-2955,65,92,867,-20957,-7352,-1792,17011,5420,599,8759,4719
24001000,2989,-3191,112,122,1646,-15464,-6192,-2463,19471,3146,599,9480,4240
24049000,3235,-3223,205,140,1635,-8200,-3140,-2097,22506,380,599,10680,3359
24101000,3615,-2864,95,186,648,-6003,8028,-2158,25394,-2233,599,12080,2119
24149000,4130,-2322,-102,144,531,343,4488,-2036,25684,-2614,599,12600,1519
24201000,4684,-1993,116,79,-88,282,3145,-3073,24945,-1899,599,13000,1359
24249000,5235,-1468,-32,49,-95,1564,10714,-3806,23812,-1101,599,13080,1199
24301000,5966,-1144,39,-78,503,6081,4000,-2097,21821,-432,599,13239,999
24349000,6418,-1020,222,91,1147,8827,10469,-4660,21627,-658,480,13559,840
24401000,6771,-810,-143,96,64,9682,11324,-3317,21565,-870,480,13959,520
24449000,6826,-785,-73,-42,-305,5226,9127,-4172,22201,-1385,599,14240,320
24501000,6853,-658,224,-36,2201,5898,11080,-4233,22280,-1976,599,14280,0
24549000,6967,-521,47,225,550,11330,14681,-5576,22097,-1593,480,14280,39
24601000,7174,-309,119,133,2201,13161,15413,-4904,21436,-929,480,14320,0
24649000,7052,-304,312,55,2201,12062,14254,-3562,21688,-968,599,14320,-39
24701000,6760,-644,258,90,2201,10658,10775,-2951,22797,-2052,599,14360,-39
24749000,6508,-1025,-43,-43,239,16518,5281,-2097,23381,-2894,599,14320,0
24801000,6511,-1441,97,196,158,11940,4915,-2646,23426,-4443,599,14320,-39
24849000,6547,-1497,92,156,1569,10842,11324,-2280,23060,-4613,480,14240,-39
24901000,6466,-1387,-211,277,1177,10964,18770,-1547,23440,-4403,480,14280,-80
24949000,6369,-1073,137,-128,1938,9560,19808,-2707,23547,-3504,599,14240,-39
25001000,6169,-938,41,231,1193,11147,17183,-3623,24091,-3054,599,14200,-80
25049000,6066,-1000,15,127,1127,11330,13033,-1731,24511,-3146,480,14240,-80
25101000,6129,-1443,201,65,618,14687,4366,-815,24330,-4569,480,14240,-80
25149000,6224,-1664,331,148,1688,11696,14986,-1120,24218,-5362,599,14280,-119
25201000,6158,-1574,107,0,1279,11452,17916,-1242,24245,-4964,599,14240,-80
25249000,6038,-1508,25,210,134,5593,14681,161,24565,-4803,599,14240,-80
25301000,6225,-1363,66,202,744,7179,15596,39,22722,-4329,480,13800,-80
25349000,6478,-1248,33,245,1560,9987,13033,1198,19903,-3986,599,13080,-80
25401000,6736,-1271,142,58,1102,7179,11751,1137,19030,-4053,599,13080,-80
25449000,7022,-1248,32,85,479,11147,13277,-571,18379,-3935,599,13080,-39
25501000,7297,-1267,-177,50,348,10170,5281,1076,17347,-4043,599,13080,-80
25549000,7428,-1511,391,202,1902,7118,8821,-1486,16995,-4725,480,13080,-80
25601000,7531,-1403,-238,217,-111,7118,13887,-754,17246,-4449,480,13280,-80
25649000,7661,-1467,-12,4,1323,3456,3572,-1792,17133,-4646,599,13360,-119
25701000,8003,-1687,65,48,2201,5165,3023,-1792,15110,-5181,599,13039,-39
25749000,8137,-1668,-283,96,-82,3090,9188,39,9719,-5074,480,11359,0
25801000,8351,-1590,38,202,-255,6935,5220,-693,7104,-4772,480,10720,0
25849000,8453,-1673,62,200,1433,-1426,5342,832,6502,-5098,599,10639,-39
25901000,8125,-1742,129,49,1674,-4905,4915,649,6704,-5227,599,10360,0
25949000,7905,-1890,148,308,1279,3334,1925,-83,7238,-5600,599,10320,0
26001000,7940,-1882,-75,250,771,2480,4976,832,7499,-5646,599,10439,0
26049000,7872,-1768,-78,108,2201,-83,5342,-22,7484,-5498,599,10400,-39
26101000,7594,-1526,44,337,350,-3928,5342,527,8175,-4578,599,10320,0
26149000,7422,-1572,-74,310,1547,-1609,-4422,771,5619,-4711,599,9320,-39
26201000,7405,-1657,84,160,1297,-144,2901,-22,-615,-4973,599,7200,0
26249000,7249,-1630,-35,135,884,-6919,-1187,-1486,-7747,-4868,480,4719,0
26301000,6743,-1822,15,-1,1728,-17051,-5155,-205,-13149,-5468,480,2360,0
26349000,6015,-1814,151,8,2201,-23093,216,-2768,-15654,-5607,599,920,-39
26401000,5136,-1870,69,141,647,-20896,-2896,-1547,-15409,-5132,599,0,160
26449000,4598,-1816,-102,43,-143,-26816,216,-1547,-13960,-4866,599,0,239
26501000,4649,-1514,131,34,1557,-22605,-2774,-1669,-13949,-3822,599,0,239
26549000,4503,-1482,78,234,2201,-21384,-3079,-1731,-13710,-3662,480,0,239
26601000,4055,-1708,8,-17,813,-19370,-4239,-1181,-12166,-4405,480,0,239
26649000,3863,-1684,-201,277,619,-17295,-2774,-1914,-11575,-4539,599,0,199
26701000,4077,-1461,47,153,1912,-16928,-4971,-571,-12351,-3783,599,-39,199
26749000,4060,-1582,243,51,2201,-17295,-7291,-1486,-12262,-3505,599,0,360
26801000,3762,-1883,89,107,2201,-18637,-4971,-1608,-11287,-2649,599,0,999
26849000,3376,-2079,-141,304,302,-17600,-7596,-2402,-10281,-1230,480,0,1640
26901000,3294,-2297,-1,83,1593,-19858,-15347,-3317,-9883,3067,480,0,3320
26949000,3256,-2581,-334,232,313,-17539,-13577,466,-9739,7075,599,0,4920
27001000,3513,-2698,-228,193,707,-17722,-26029,100,-9699,10984,599,280,6359
27049000,4104,-2889,-254,55,27,-11679,-31461,1564,-7900,12880,599,1319,7160
27101000,5417,-2893,14,78,1196,-4355,-33902,2480,-7131,15919,599,3039,8199
27149000,6139,-3095,-19,269,1660,-9787,-34696,1992,-5364,16971,480,4279,8719
27201000,6147,-3546,32,154,2195,-14426,-39395,4616,-3923,16359,480,4839,9000
27249000,5699,-4385,-34,349,321,-17783,-46475,1076,-2093,14353,599,5079,9040
27301000,5429,-4567,0,248,204,-24863,-26761,-1364,1952,13178,599,6080,8959
27349000,5278,-4071,66,184,1084,-39267,-26639,-144,4609,14621,599,6919,9000
27401000,4649,-3974,-66,-87,248,-33957,-23343,-2341,7292,14957,599,7079,8959
27449000,4410,-3919,123,195,1599,-8750,-21268,-2829,7862,14667,480,7040,8800
27501000,5014,-4141,33,62,1355,12734,-24320,-3012,7395,12775,480,7479,8400
27549000,5643,-4241,-12,8,785,10536,-19315,-2341,7036,9559,599,7880,7439
27601000,5988,-4149,-24,-90,1188,3945,-13455,-5026,8073,6872,599,8680,6440
27649000,6034,-3700,-103,79,620,-2707,1741,-3623,9111,3479,599,9080,4960
27701000,6135,-3097,122,89,1288,6142,-2286,-3501,13754,-532,599,10720,2920
27749000,6655,-2930,-105,68,350,21706,-5216,-2585,15097,-2376,480,11559,2160
27801000,7513,-2596,18,74,439,21279,4732,-2890,15018,-2628,480,12520,1719
27849000,8080,-2219,119,176,2201,18593,4732,-1975,13879,-2126,599,12639,1559
27901000,8358,-1938,16,125,315,16213,5404,-2951,15123,-2936,599,13400,959
27949000,8781,-1578,119,-35,1105,24269,10347,-2158,15751,-2776,599,13959,720
28001000,9344,-1506,92,-56,1015,28420,4915,-2402,14206,-3198,599,14080,439
28049000,9621,-1569,-103,177,1203,30251,9798,-1792,13347,-4468,480,14040,79
28101000,10069,-1295,61,139,37,30678,15291,-1425,12152,-3886,480,14119,0
28149000,10533,-702,61,149,199,25917,24263,-876,10560,-2413,599,14000,0
28201000,10406,-217,174,212,1784,10719,22432,-1853,10779,-653,599,14000,0
28249000,9837,-155,-19,-7,-264,10597,18953,-4599,9526,-497,599,13080,0
28301000,9574,-17,85,28,195,11269,25789,-4782,9195,-51,599,12639,0
28349000,9570,197,46,204,1305,17983,22615,-4843,7544,570,480,12080,0
28401000,9693,-66,353,-38,2201,23842,16756,-5210,4878,-79,480,11320,39
28449000,9817,-209,24,17,582,30800,21212,-6430,4733,-694,599,11359,-39
28501000,10047,-418,153,108,1069,26772,12239,-8017,3817,-1255,599,11320,0
28549000,10134,-560,240,142,-156,21462,20235,-6857,3560,-1717,599,11320,0
28601000,10057,-286,-91,162,1247,15907,20235,-6918,3427,-858,599,11199,0
28649000,9931,-431,22,171,1300,16091,12667,-6857,3810,-1034,359,11240,39
28701000,9619,-458,231,270,1982,8034,22310,-6980,1740,-1256,-719,10200,39
28749000,9175,-403,76,234,746,4128,9737,-6186,-403,-983,-6359,9119,39
28801000,8517,-533,143,70,512,-2158,20113,832,-4551,-1600,-18360,7000,0
28849000,7985,-241,-24,306,990,-1303,15474,8278,-8659,-812,-23760,5160,0
28901000,7511,-583,-146,173,-565,-7224,-1615,14931,-11973,-1751,-29280,3520,0
28949000,6917,-532,-121,163,-408,-28952,16817,18288,-16357,-1854,-29519,1600,0
29001000,6053,-435,55,149,895,-27976,-2408,20119,-18039,-1427,-29519,39,-39
29049000,5016,-1017,-72,154,964,-32859,399,18776,-15618,-2887,-29159,0,0
29101000,4435,-1099,131,-177,1442,-9848,6319,17128,-13305,-3418,-12959,0,-39
29149000,4685,-731,18,90,2201,-1242,26644,9926,-13948,-2303,359,0,79
29201000,4469,215,23,67,540,-14731,42086,4250,-13409,2806,359,0,720
29249000,4211,662,-102,-38,745,-7468,21273,2419,-12697,5604,599,0,1199
29301000,4068,286,104,53,1597,-10825,14681,39,-12326,8659,480,-39,2600
29349000,3767,3,48,165,2183,-13449,14864,1870,-11415,8439,359,0,2760
29401000,3441,-654,130,132,426,-16074,-1981,3334,-10324,6436,-1799,0,2799
29449000,3286,-1395,132,214,1769,-11313,8211,4494,-9902,5024,-7200,0,2999
29501000,3379,-1585,1,208,1369,-8445,8883,9194,-10258,4362,-15119,-39,3039
29549000,3538,-1836,51,-51,1274,-9299,2718,14687,-10534,3659,-19079,0,2999
29601000,3627,-2064,9,-51,1807,-11191,6014,16396,-11002,2927,-20520,-39,3039
29649000,3703,-2175,-138,197,329,-10093,7906,18776,-11095,3591,-20520,0,3359
29701000,3823,-2180,18,153,1039,-6980,6014,19204,-11470,5938,-18360,0,4159
29749000,4159,-2343,58,231,416,-3501,643,18105,-12296,7756,-7560,0,4879
29801000,4443,-2683,152,-57,347,-5515,93,7668,-13329,12830,-2160,0,6960
29849000,4666,-2962,-48,53,509,-1120,-5765,6691,-13737,16178,-1560,39,8280
29901000,4912,-3589,28,115,876,-2097,-16263,6752,-14736,19350,359,0,10039
29949000,4911,-4136,-76,124,518,-5576,-13516,3579,-14726,19709,359,0,10639
30001000,4911,-4457,47,73,877,-2646,-15775,1992,-14733,20588,599,0,11320
30049000,5053,-4892,174,163,1238,-2707,-15958,1381,-15117,19951,480,0,11480
30101000,5025,-5185,267,117,605,-5027,-13822,466,-15077,19362,359,0,11640
30149000,5068,-5517,-51,125,572,-2036,-18216,-815,-15163,18547,480,0,11640
30201000,5135,-5882,163,77,1810,-3257,-22183,-2219,-15285,17991,599,39,11879
30249000,5198,-6052,103,174,834,-6247,-20535,-1547,-15532,18236,599,0,12119
30301000,5293,-6151,89,129,1631,-8323,-23648,-937,-15880,17904,599,0,12119
30349000,5088,-6285,27,69,1539,-9970,-21268,-1364,-15382,18011,480,0,12279
30401000,4972,-6309,-2,108,-94,-5881,-22061,-510,-15036,18032,480,-39,12320
30449000,5095,-6389,-13,42,1709,-6491,-23831,-754,-15232,17466,480,0,12200
30501000,5189,-6336,137,91,702,-9665,-21634,-510,-15447,17349,480,39,12119
30549000,5127,-6406,-85,93,1800,-5820,-22977,39,-15326,16948,480,39,12040
30601000,4983,-6435,177,202,-286,-7346,-19742,405,-14831,15494,480,39,11600
30649000,4839,-6468,23,25,1473,-7834,-22305,-1303,-13427,14263,359,399,11199
30701000,4693,-6578,217,77,664,-5210,-19986,-1242,-9520,10743,359,1519,10160
30749000,4646,-6468,163,60,1645,1625,-14981,-388,-8650,9936,480,1760,9800
30801000,4740,-6410,-57,68,-8,5165,-16385,-205,-8822,10407,480,1800,9879
30849000,4781,-6310,149,214,1024,954,-14188,-1242,-9176,11133,480,1719,10039
30901000,4726,-6099,-98,158,1533,-1242,-14981,-632,-8900,11820,599,1760,10039
30949000,4760,-6060,-84,72,1703,5837,-16995,-510,-8969,11913,480,1760,10039
31001000,4902,-5997,184,202,810,6752,-16141,-327,-9426,11767,480,1760,9920
31049000,4913,-6084,-25,155,857,1076,-17545,466,-9505,11604,480,1760,9920
31101000,4796,-6075,73,1,1668,1015,-13089,344,-9109,11533,599,1760,9920
31149000,4848,-5973,86,-19,1178,7240,-11075,-510,-9158,11882,480,1760,9960
31201000,5175,-5984,14,183,924,8461,-13455,39,-10247,10847,480,1760,9600
31249000,5387,-6044,23,-91,686,2968,-10648,283,-10947,10616,599,1719,9600
31301000,5443,-5879,-8,23,435,3212,-9488,344,-11049,11042,599,1760,9560
31349000,5434,-5627,66,184,1113,4555,-8695,-815,-11034,9618,599,1760,8880
31401000,5421,-5210,141,-10,2081,5654,-4605,-449,-12424,4049,599,1280,6559
31449000,5373,-4794,-34,-109,982,3517,-3324,-449,-13510,-2703,480,880,3959
31501000,5176,-4227,-64,78,728,-388,5404,-144,-13970,-5481,480,520,2400
31549000,4978,-3318,-58,57,157,-632,10775,-510,-14669,-3698,599,120,2239
31601000,4789,-2633,11,-72,1033,-327,1009,-83,-14247,-1181,599,39,2239
31649000,4532,-2134,-42,-12,1051,-3928,4610,-327,-13626,410,599,39,2360
31701000,4179,-1544,32,64,1351,-3562,2596,-83,-12419,4006,599,39,2880
31749000,4014,-1392,65,174,1096,-1242,1497,771,-11984,9632,480,39,4600
31801000,4070,-1455,-25,171,553,-83,2291,1259,-12091,16994,480,39,7119
31849000,4133,-1796,38,245,942,-22,-7779,1992,-10906,20301,599,480,8480
31901000,4243,-2384,181,-180,1897,-1242,-8817,1259,-8769,18887,599,1319,8680
31949000,4301,-2871,81,4,961,527,-5704,1381,-8822,17774,599,1359,8719
32001000,4351,-3289,-7,-10,511,2419,-7657,1809,-9095,16412,599,1319,8759
32049000,4383,-3456,-3,185,1081,1503,-1431,2114,-9176,15886,480,1319,8759
32101000,4433,-3376,199,82,1499,-83,-577,3395,-9460,15909,480,1280,8680
32149000,4462,-3544,44,63,1243,38,-4971,3884,-9415,14810,599,1319,8440
32201000,4533,-3663,30,-104,811,1625,-2408,5043,-9639,12768,599,1319,7920
32249000,4600,-3592,247,-175,687,3395,-882,4616,-9914,10016,599,1280,6919
32301000,4808,-3696,109,169,898,6508,521,5104,-10584,4751,599,1280,5280
32349000,4892,-3611,-83,86,1860,2663,9737,4982,-10911,4079,480,1240,5000
32401000,4843,-3320,-223,-9,1648,2663,10897,4555,-10691,5638,480,1280,5200
32449000,4885,-3269,32,-57,2035,6264,7418,2968,-9564,7716,599,1679,5840
32501000,4883,-3242,402,132,1032,1625,10103,2541,-8649,8033,599,2000,5920
32549000,4936,-3395,239,138,795,7607,5648,2358,-9125,7314,480,1879,5799
32601000,5004,-3416,269,135,2090,5043,10408,1625,-14173,3069,480,280,4440
32649000,4839,-3256,281,173,914,649,14071,344,-14540,3236,599,39,4360
