time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
37001000,2257,-6360,-2,40,1650,893,-40311,2236,-6772,20399,-3479,0,13160
37049000,2432,-7278,131,157,915,-1181,-27371,1015,-7310,17501,-1679,-39,13000
37101000,2541,-7864,36,-78,804,-1303,-34451,-1914,-7624,11325,-840,0,11640
37149000,2615,-8441,112,19,1373,-2463,-28348,-3501,-5227,6723,240,880,10639
37201000,2357,-7988,43,110,2147,-6125,-8878,-6003,8167,-4525,480,5079,6480
37249000,2641,-7509,126,62,1277,17800,-21207,-6430,24144,-12427,599,10559,3399
37301000,3634,-7045,327,210,1287,33669,9432,-6980,40696,-21377,480,17200,-80
37349000,4866,-5615,4,20,1486,46059,12178,-5576,41391,-17690,480,18440,-80
37401000,6745,-5183,-286,58,1343,62477,-9854,-6796,33524,-15791,480,17920,-80
37449000,8198,-4365,72,206,2155,50209,25972,-5332,21778,-13894,720,15280,-39
37501000,8575,-3268,-131,229,1225,36110,399,-3439,6794,-9804,720,10840,0
37549000,8606,-3510,159,-39,409,24269,-5399,-3073,-7457,-10437,599,6159,0
37601000,7832,-3000,180,-55,1775,2968,18831,-2768,-23376,-9000,480,39,0
37649000,6587,-2578,21,-95,249,-7041,6136,-1853,-20432,-7897,480,0,-39
37701000,5136,-2901,-26,209,232,-16501,-4300,-2280,-15409,-8823,119,0,-39
37749000,3890,-3251,226,15,729,-22300,1009,-2585,-12288,-9636,-840,0,0
37801000,2743,-3226,25,130,1453,-22971,15108,-1547,-8229,-9678,-2279,0,0
37849000,1912,-2812,90,-90,1839,-22177,18526,405,-6127,-8638,-4079,0,0
37901000,1191,-2617,-141,9,487,-22239,10469,1870,-3693,-7852,-6600,-39,0
37949000,735,-2687,101,89,67,-20652,12178,1809,-5392,-5513,-6719,-1000,840
38001000,717,-2720,-181,140,671,-19980,7845,4372,-6232,-3121,-6239,-1360,1679
38049000,606,-2978,12,16,-238,-23642,-455,6020,-5465,-3251,-4920,-1200,1840
38101000,564,-3170,-167,240,1247,-18943,8821,5471,-1934,-4591,-2999,-80,1640
38149000,806,-3030,100,233,1516,-8078,4549,4311,-2253,-4694,-1919,0,1480
38201000,1234,-3039,128,222,379,-10459,5892,3090,-3703,-6239,-1199,0,959
38249000,1306,-2896,15,-40,1469,-13938,10225,3884,-3938,-6198,-719,0,880
38301000,1521,-2881,-73,121,711,-8078,399,3029,-4565,-5645,119,0,999
38349000,1714,-3028,-17,-79,1436,-9909,5159,3151,-5251,-5921,240,-39,1040
38401000,1601,-2725,-194,-58,784,-10337,10286,3701,-4805,-5297,359,0,959
38449000,1670,-2585,274,179,2201,-4050,948,3640,-4911,-4878,359,0,959
38501000,1786,-2450,205,89,1955,-6858,11446,2785,-5238,-5071,240,39,759
38549000,1950,-2168,81,-9,2201,-3135,7296,954,1988,-6709,359,2560,-39
38601000,2065,-2126,-230,-84,547,-3623,9249,-1914,15282,-6619,599,7160,-80
38649000,2182,-1844,-221,-60,1058,-1364,18221,-3439,15663,-6112,480,7360,-119
38701000,2555,-1339,-26,-70,123,4799,24630,-4416,20654,-8337,599,9440,-1440
38749000,3225,-944,21,18,691,14687,26705,-3745,22535,-8180,480,10599,-1720
38801000,4336,-640,118,146,993,26406,25972,-4294,18669,-9000,480,10559,-2359
38849000,5495,-666,62,184,332,31960,21700,-4172,12798,-8445,599,9560,-2159
38901000,6592,-972,-86,165,-106,28420,7174,771,-6336,-3038,480,4479,-39
38949000,7193,-1595,-30,-93,378,8766,1314,2968,-7787,-4448,480,4560,0
39001000,6680,-1986,30,-15,1183,-4172,9188,2785,-5042,-2238,480,5000,1240
39049000,6232,-2074,104,-92,199,8339,-394,3518,-4671,-696,480,4719,1800
39101000,6024,-2401,-6,-38,347,4555,3633,2663,-9552,1554,359,2839,2920
39149000,5375,-2512,-18,68,1949,-4538,826,4738,-9183,2114,480,2439,3199
39201000,4862,-3078,213,123,2201,4555,-12113,4067,-10746,1324,480,1280,3520
39249000,4438,-3305,246,85,763,-205,4610,3579,-12097,611,480,480,3520
39301000,3887,-3545,57,96,927,466,-12113,4311,-11661,-75,480,0,3520
39349000,3578,-4172,221,68,405,-4477,-7413,3945,-10839,-2158,359,39,3399
39401000,3047,-4079,-191,-188,318,-7834,-394,5104,-9142,-2039,359,0,3399
39449000,2695,-4271,276,-158,834,-4050,-13883,4433,-8130,-2957,480,39,3199
39501000,2491,-4648,-161,22,1121,-4416,-1431,4494,-7353,-4465,480,39,3159
39549000,2404,-4489,141,-23,314,5226,-6131,5593,-7060,-4112,480,39,3120
39601000,2641,-4566,336,143,1056,6386,-10587,4006,-5763,-1580,480,720,4040
39649000,2770,-4521,78,49,1103,4677,-7474,4616,-949,209,480,2439,4600
39701000,2881,-4329,33,16,1231,7057,-4178,4494,-604,811,599,2679,4600
39749000,3059,-4183,-68,-48,118,9987,-7352,5227,4604,93,480,4560,4240
39801000,3372,-4055,97,161,822,13405,-9183,5104,15202,-3407,480,8440,2920
39849000,3803,-4198,-61,47,1160,17311,-8634,5593,23130,-7533,959,11440,1679
39901000,4514,-4095,372,26,1873,28847,-2774,6935,24615,-9407,480,12720,959
39949000,5396,-3991,138,139,107,35561,-760,9194,22401,-10790,480,12720,399
40001000,6042,-3891,352,-45,1469,25368,216,9255,20151,-11554,599,12760,39
40049000,6078,-3743,-2,87,816,19570,5342,9316,16093,-11326,359,11440,0
40101000,6065,-3492,-217,-52,1012,21767,6075,9377,-5237,-10477,359,4319,0
40149000,5768,-3236,221,147,435,-2646,7479,9743,-17675,-9792,480,0,0
40201000,4269,-3047,-345,158,1045,-29258,7845,10476,-12809,-9141,480,0,0
40249000,2807,-2886,208,-31,1051,-24741,4061,8461,-8965,-8609,480,0,0
40301000,1919,-2766,139,60,493,-17905,4366,8461,-5878,-8300,359,-39,0
40349000,1394,-2724,57,198,-6,-18821,7479,9255,-4802,-8353,359,-119,-39
40401000,1157,-2680,-29,181,900,-15586,2596,8156,-12111,-8160,240,-2879,-39
40449000,932,-2601,-210,14,2201,-18576,6441,6569,-11834,-8180,359,-2960,-80
40501000,510,-2322,-87,168,1223,-22300,6502,5593,-4530,-7207,359,-1000,-80
40549000,219,-2247,-177,104,1535,-19797,32,5288,-769,-6918,359,0,-80
40601000,287,-2261,-95,-35,489,-10947,4366,4189,-863,-7263,359,0,-160
40649000,637,-2110,55,-42,537,-4294,4366,3090,-1698,-6744,359,0,-119
40701000,1198,-2306,-155,140,1104,-693,-1615,2419,-3595,-7039,359,0,-39
40749000,1727,-2506,12,72,363,-5820,2352,3273,-4936,-7666,480,0,-39
40801000,1963,-2420,329,148,828,-14731,8699,1320,-5890,-7380,480,0,-39
40849000,1944,-2621,-28,18,1523,-17600,4976,1503,-5975,-7740,480,-39,0
40901000,1833,-2914,-113,117,1475,-16074,2108,405,-5501,-6342,359,0,799
40949000,1750,-3198,272,46,1387,-15342,-577,1015,-5186,-4668,359,39,1600
41001000,1681,-3513,185,110,219,-11618,-3568,1747,-2524,-3701,359,840,2279
41049000,1870,-3787,28,-79,359,-4843,-5155,1381,-3287,-3790,480,720,2479
41101000,2212,-3898,-47,267,1224,-5210,-5826,954,-6636,-4374,480,0,2439
41149000,2211,-3878,-26,108,1111,-12595,-7596,1015,-6680,-4821,480,0,2279
41201000,1961,-3714,49,-71,1468,-12473,-6925,-2219,-6004,-5983,480,-39,1719
41249000,1862,-3450,247,156,1045,-6308,-7657,-3439,-5562,-5151,599,0,1760
41301000,2024,-3387,163,137,2201,-2524,-8695,-4050,-5953,-81,480,39,3359
41349000,2183,-3382,41,82,-43,-3501,-8695,-3623,364,2940,480,2279,4360
41401000,2248,-3570,-39,-6,1349,-4416,-16873,-632,8015,9809,480,4920,6840
41449000,2417,-4159,112,112,1181,5470,-23770,-144,18122,9462,480,8400,7200
41501000,3156,-4887,-21,6,256,21462,-24747,39,33249,1898,480,14240,5520
41549000,4300,-5162,27,171,849,34767,-14798,-815,36106,-3244,359,16119,4080
41601000,5615,-4976,289,98,1212,37880,-9610,-815,42793,-6529,480,19880,2799
41649000,6725,-4739,-71,88,1311,40932,-9244,893,37221,-5915,480,18960,2799
41701000,7786,-4463,109,-15,1106,42092,-7901,-571,20681,-6789,599,14679,2200
41749000,8328,-4055,-302,55,474,33180,-8573,-327,1193,-6988,480,8680,1800
41801000,8096,-3760,-56,143,1387,9133,-7962,-144,-11689,-4682,480,4200,2200
41849000,7081,-3481,88,104,1745,-11008,-6864,-815,-9145,-3979,480,4240,2200
41901000,5677,-3430,114,149,2179,-16196,-11991,-998,-13552,-3690,480,1159,2200
41949000,4578,-3592,211,-121,1993,-12778,-10098,-1608,-14248,-5185,359,0,1840
42001000,3634,-3424,-15,85,1686,-14365,1253,-2585,-10903,-7633,359,0,880
42049000,2826,-3181,45,186,2201,-18821,765,-3806,-8997,-7475,480,-39,720
42101000,2050,-3082,-137,35,735,-18088,-2225,-4050,-6272,-6968,480,-39,759
42149000,1690,-2889,-34,-88,76,-8811,1009,-4416,-5144,-6505,480,0,759
42201000,1792,-2747,22,-29,1566,-937,-3018,-3989,-5497,-6081,480,-39,720
42249000,1949,-2604,-30,-77,183,-266,-5460,-4599,-5642,-5751,359,39,720
42301000,2042,-2530,5,33,904,-2951,-6375,-3745,8873,-5671,359,5000,639
42349000,2116,-2576,208,45,2201,3761,-6192,-3501,26615,-7679,480,10959,0
42401000,2780,-2512,135,-51,608,24880,-943,-3439,48898,-7658,359,19080,-39
42449000,4045,-2472,127,128,-618,43556,-1554,-3623,48215,-7396,480,19880,0
42501000,5810,-2453,-123,85,649,53810,-1859,-3501,42327,-7481,480,19920,-39
42549000,7222,-2239,30,-6,787,49965,2718,-3256,38685,-6960,480,19920,-39
42601000,8133,-1965,121,14,1429,38368,4061,-2036,22639,-6015,720,15680,-39
42649000,8484,-1736,64,5,474,30739,6075,-2646,-2777,-5465,480,7520,-39
42701000,8267,-1415,-202,188,349,11269,4427,-2524,-24802,-4246,359,0,0
42749000,7169,-1264,-132,-1,238,-17539,-28,-1792,-22247,-3834,359,0,0
42801000,5375,-1319,125,122,1085,-36155,887,-2036,-16245,-3838,359,-39,39
42849000,3888,-1475,169,129,-1,-34323,4610,-3562,-12354,-4323,359,0,0
42901000,2866,-1568,34,-66,1603,-25718,5953,-4599,-8599,-4705,359,0,0
42949000,2400,-1583,8,175,1304,-16745,8211,-4416,-7261,-4882,480,39,-39
43001000,2164,-1551,98,177,465,-11191,8638,-3501,-6494,-4653,480,0,0
43049000,2026,-1592,9,-71,457,-10642,4366,-3623,-6124,-4716,480,0,0
43101000,1896,-1676,223,56,2201,-14060,4732,-2402,-5689,-5029,359,0,0
43149000,1606,-1753,84,-7,1946,-16440,4671,-3378,-5015,-5205,359,0,0
43201000,1335,-1704,50,56,1042,-17295,9188,-2463,-4006,-3194,359,0,639
43249000,1335,-1445,106,49,1775,-16074,11019,-693,-4009,-1950,359,0,840
43301000,1337,-1365,69,42,985,-13755,4488,222,-4012,-1695,480,0,799
43349000,1344,-1509,129,127,450,-15281,7357,1442,-4170,-1833,480,-39,880
43401000,1221,-1518,63,91,1520,-17112,10897,2419,-3665,-2275,359,0,759
43449000,1147,-1582,189,39,1875,-15891,6014,1198,-3450,-2492,359,0,720
43501000,1221,-1735,-38,20,1455,-14609,7235,1686,-3663,-3405,359,0,599
43549000,1270,-1787,9,219,466,-16623,10164,1198,-3797,-3961,480,0,480
43601000,1216,-1729,115,184,427,-17844,8455,1870,-3648,-3748,359,0,480
43649000,1144,-1914,124,46,1158,-18454,4061,3334,-3488,-4791,359,0,280
43701000,964,-2090,62,64,2110,-17417,9249,2602,-3014,-5312,359,-39,320
43749000,726,-2009,0,49,562,-17539,11080,3640,-2292,-5733,119,0,120
43801000,654,-1925,193,-11,1870,-12534,10775,3456,-1963,-5655,240,0,39
43849000,665,-1837,176,180,557,-12839,12667,4860,-1828,-5602,240,39,0
43901000,807,-1702,110,-42,2016,-12412,10286,5532,-2421,-4988,359,0,39
43949000,991,-1587,-111,103,-17,-10459,11812,6325,-2969,-4586,359,-39,79
44001000,1220,-1502,97,-21,1478,-11252,8516,7485,-3661,-4388,359,0,39
44049000,1261,-1599,33,200,2201,-11313,4854,6264,-3791,-1394,359,0,1119
44101000,1325,-1830,159,34,1382,-9726,1741,6630,-3976,7347,359,0,4279
44149000,1592,-2037,-107,-25,781,-3318,-211,9072,-4497,9610,480,39,5200
44201000,1962,-2417,-101,-65,894,282,-5765,9438,-5888,8468,480,0,5239
44249000,2355,-2774,162,69,2201,2846,-7413,9560,-6958,4837,480,-39,4319
44301000,2726,-3004,346,43,1507,1808,277,9316,-8298,-5172,480,-39,1280
44349000,2892,-2786,116,20,2017,99,8944,11147,-8663,-8425,359,0,39
44401000,2769,-2379,-11,10,746,-6980,9676,10292,-8308,-7618,359,0,-160
44449000,2769,-2090,-55,82,824,-632,9005,8706,-8253,-9034,480,0,-880
44501000,3089,-1785,74,83,525,5226,11141,7302,-9267,-15676,359,0,-3439
44549000,3514,-1440,169,59,645,3700,11629,6264,-10239,-16809,359,39,-4119
44601000,3664,-1140,-209,-54,14,-5637,9676,4982,16846,-16622,359,9280,-4400
44649000,3634,-986,84,35,1285,588,11263,2297,29435,-12346,480,13440,-3120
44701000,4394,-905,51,-18,-736,28420,5526,1259,27977,-9915,480,13719,-2400
44749000,5917,-1146,-117,102,102,41908,-7840,1686,28947,-7306,359,15280,-1360
44801000,7453,-1232,-137,23,1038,37880,-2652,283,23479,-4058,480,15280,-119
44849000,8516,-1249,-103,149,-152,40932,-7047,-510,21661,-3626,480,15559,0
44901000,9804,-1833,232,2,1204,40138,-8206,-1059,29627,-5501,599,19680,0
44949000,10572,-2182,-39,104,1950,45021,2047,100,28325,-6530,599,19920,0
45001000,10894,-2187,-71,189,-235,39772,-4727,-83,27075,-6441,599,19920,39
45049000,10765,-2403,-324,-84,387,28786,-9854,-22,27301,-5387,480,19920,599
45101000,10127,-2142,-239,166,1652,15358,-9366,-388,29376,-2468,359,19920,1319
45149000,9360,-1959,108,133,-30,10597,-13516,-1425,31369,-897,480,19920,1679
45201000,8757,-2018,-56,-53,712,17677,-17056,-754,31567,4505,599,19279,3520
45249000,8500,-2304,155,71,1061,26650,-20780,710,20307,8732,599,15280,5160
45301000,8399,-2807,201,71,1534,26772,-22611,1870,-4197,9577,359,7000,5999
45349000,7808,-3320,145,-6,1066,10536,-26273,3518,-11241,11582,480,4200,7079
45401000,6427,-4057,118,-141,1557,-24131,-33109,4494,-14361,10266,480,1640,7479
45449000,4401,-4841,-21,172,1214,-33896,-28104,2236,-10685,8381,480,1159,7520
45501000,3074,-4942,75,-113,1358,-15952,-18033,2419,-5983,7613,480,1080,7479
45549000,2695,-5219,46,157,-713,-1120,-25601,2663,-5876,7510,480,759,7639
45601000,2489,-5594,80,16,2201,-10825,-14615,3334,-6149,7216,480,439,7999
45649000,2010,-5525,165,119,2201,-12839,-14005,2907,-5048,9243,480,399,8599
45701000,1639,-5925,111,27,1869,-5759,-23709,3945,-3838,9824,480,360,9200
45749000,1645,-5866,-11,306,951,-5942,-8939,3884,-4895,10503,480,0,9440
45801000,1475,-5664,186,-212,1385,-13999,-22122,4067,-4546,10007,480,-39,9000
45849000,1314,-5928,-96,137,875,-6675,-20230,2907,-3925,4146,359,0,7279
45901000,1529,-5597,34,28,-37,-9177,216,1931,-4468,-3711,359,39,4360
45949000,1437,-5064,150,49,1647,-15891,-2652,3029,-4318,-8172,480,39,2400
46001000,1307,-4619,-66,107,1545,-8750,2962,3090,-3803,-9419,359,39,1480
46049000,1572,-3634,-102,256,825,-4721,19136,1259,-4653,-8219,480,-39,1080
46101000,1828,-2895,44,55,2201,-9421,-577,1564,-5605,-7485,480,-39,399
46149000,2037,-2673,80,-14,1135,-12534,9432,1992,-6004,-7089,359,0,399
46201000,2236,-1630,341,201,341,-10093,22982,1625,-6709,-3572,359,0,439
46249000,2527,-1572,215,-19,1054,-1609,-6497,710,-7438,-4458,480,0,0
46301000,2660,-1772,186,192,2201,-11679,20784,-205,-7741,-5317,480,79,0
46349000,2479,-808,-289,170,1451,-6552,22005,1076,-1839,-3006,480,1879,-39
46401000,2815,-904,197,148,1633,5715,-5704,-1853,6434,-2832,480,4960,-39
46449000,3373,-1257,26,157,343,9316,12972,-1486,16516,-4187,480,8800,-119
46501000,3905,-596,43,114,2191,15297,19503,-632,27524,-2629,480,13080,-279
46549000,4674,-673,132,58,690,31471,-1859,-3378,31359,-2764,480,14960,-319
46601000,5853,-712,292,31,1452,36781,14132,-1792,36799,-2376,359,18120,-80
46649000,6862,-335,172,59,2058,38246,17305,-693,34362,-1219,359,18160,-39
46701000,7772,-766,3,237,1315,39040,-943,-1425,31403,-2419,480,18239,-39
46749000,8346,-1017,-7,137,1147,33547,12423,-571,29576,-3060,599,18120,0
46801000,8680,-675,-97,37,1600,31716,14925,100,7917,-825,480,11320,399
46849000,8817,-710,162,-67,835,24208,1009,-754,-13763,-1162,359,4240,280
46901000,8061,-802,111,314,1872,-8567,10042,771,-24185,-2288,480,0,39
46949000,6400,-641,136,124,755,-28525,10714,1015,-20206,-1978,480,-39,0
47001000,4762,-814,25,-12,1124,-22666,2291,588,-14408,-2443,480,-39,0
47049000,3900,-729,87,-44,720,-16074,13338,1137,-12017,-2348,480,0,0
47101000,3317,-295,-91,158,977,-15464,7723,2236,-9952,-886,480,0,0
47149000,2882,-490,177,72,933,-14426,-516,1992,-8832,-1205,480,0,39
47201000,2596,-489,-41,35,1012,-10581,13765,2236,-7790,-1348,480,0,39
47249000,2543,-366,-11,-24,1630,-7834,4000,2175,-7617,-1002,480,0,0
47301000,2482,-886,149,10,1518,-11008,2169,1198,-7567,-2539,480,-39,39
47349000,2324,-1073,107,0,1439,-13877,9554,1992,-6974,-1090,359,39,680
47401000,2095,-1505,-112,12,463,-12168,-2713,893,-3165,-1635,359,1040,959
47449000,2093,-2040,-17,75,627,-9421,3145,1442,-1469,-2467,480,1600,1159
47501000,2085,-2193,74,41,1504,-9970,13765,-876,5864,-3101,480,4040,1159
47549000,2178,-2207,106,114,665,-9543,12117,-2768,6132,-3355,359,4200,1080
47601000,2401,-2274,-66,47,-325,-7895,8699,-2585,5156,-3702,359,4119,1040
47649000,2593,-2323,11,186,95,-7041,6685,-3073,4208,-4559,359,3959,799
47701000,2961,-2439,-174,154,-122,-9238,3145,-2097,-1805,-5038,359,2360,759
47749000,3172,-2522,167,159,1318,-12778,1863,-2768,-4711,-5111,480,1600,799
47801000,3077,-2600,-63,85,773,-17539,2047,-2463,-7793,-3002,359,480,1600
47849000,2821,-2627,-9,28,314,-21079,-2713,2358,-8564,1260,359,0,3039
47901000,2640,-2853,-29,90,231,-14182,-8939,1015,-8040,8718,480,-39,5759
47949000,2754,-3036,156,205,1047,-12351,-12906,1564,-8257,10856,359,0,6600
48001000,2649,-3481,-64,85,1462,-18271,-17117,1625,-8309,9955,359,-119,6800
48049000,2484,-3904,-185,108,1246,-15830,-18887,1259,-10024,8635,480,-839,6719
48101000,2474,-4091,-49,28,2028,-10398,-11258,-144,-10064,2725,480,-880,5000
48149000,2497,-4207,-143,24,1139,-10459,-11197,-693,-14072,1489,359,-2200,4679
48201000,2329,-4171,-150,-119,311,-15342,-9854,-510,-17547,566,359,-3520,4360
48249000,2013,-4265,6,-137,1254,-19675,-14310,-571,-12876,-6837,359,-2200,1960
48301000,1604,-4056,8,72,1422,-19614,-455,-3073,-4812,-12410,359,0,-80
48349000,1395,-3632,24,83,-1006,-15342,9493,-5332,-4139,-12848,480,39,-559
48401000,1488,-2911,-135,-1,-8,-8445,10530,-5576,-3624,-11013,599,280,-759
48449000,1970,-2179,45,112,1156,-388,11080,-6125,-4753,-8822,599,280,-640
48501000,2640,-1578,112,17,845,1198,5953,-6308,-7800,-4856,480,39,-39
48549000,3197,-1328,74,43,325,1442,2108,-3806,-9207,-4099,359,39,0
48601000,3680,-1190,-266,158,-69,-1120,-89,893,-10921,-1411,359,39,720
48649000,3949,-1228,194,-13,932,-3989,-3446,-22,-4300,-835,359,2479,920
48701000,4120,-1743,166,119,971,4616,-5948,588,357,-1869,480,4240,1119
48749000,4357,-2016,100,135,1937,9072,-4056,1442,-224,-2293,480,4240,1240
48801000,4480,-2180,-70,138,1288,6935,-6070,1259,-360,-782,359,4360,1919
48849000,4459,-2042,-71,110,1725,10170,-882,710,-82,990,359,4400,2400
48901000,4583,-1989,-68,-197,1311,14076,-8389,283,1129,1952,359,4960,2639
48949000,4729,-2182,20,144,858,12978,-5277,-815,3852,1220,480,5999,2560
49001000,4753,-2120,90,-71,854,9560,-1859,-3562,4220,1199,480,6159,2520
49049000,4845,-2054,95,260,624,11574,-1737,-4965,3791,1666,359,6080,2600
49101000,5132,-2098,-9,55,911,16213,-4361,-5454,2603,1623,480,5999,2639
49149000,5404,-2229,65,72,267,14565,-5948,-5393,1539,1099,480,5880,2560
49201000,5680,-2300,80,39,254,14504,-1737,283,-3000,1257,359,4679,2720
49249000,5720,-2217,-62,217,883,12978,-3324,2297,-3003,2172,480,4719,2960
49301000,5667,-2261,59,132,1903,11818,-7047,1992,-3083,1976,480,4640,2920
49349000,5587,-2130,-213,-21,2201,15419,-2530,1381,-2740,2178,599,4679,2880
49401000,5379,-2020,211,140,683,13893,-9793,1259,-1618,-1142,2039,4839,1640
49449000,5159,-2152,188,-204,638,11330,-10159,-876,4188,-2045,5399,6600,1440
49501000,4953,-2074,-1,-21,507,13039,-516,-3684,12740,-3104,10679,9200,1040
49549000,4893,-1772,-91,14,758,13283,7235,-6857,20831,-2519,10559,11840,999
49601000,4994,-1307,18,85,1482,18898,11202,-8872,36615,-1883,6120,17200,680
49649000,5418,-903,53,36,885,30983,12056,-8750,43712,-1608,1320,19880,439
49701000,6311,-746,278,-64,2146,44899,1925,-815,40704,-1880,959,19880,120
49749000,7328,-1112,-24,88,912,51369,154,-1731,38263,-3030,480,19920,39
49801000,8174,-1259,-103,-8,272,45510,6258,-754,31396,-3779,480,18640,0
49849000,8608,-1478,-109,-172,1335,43373,-3201,-1669,28463,-4329,359,18039,-39
49901000,8798,-1863,264,175,1249,34462,3267,-1792,13204,-5590,480,13199,0
49949000,8610,-1935,-125,133,427,26528,1680,-815,-4898,-5719,480,7040,0
50001000,7783,-2287,118,89,-612,3212,-1309,-1486,-16149,-6863,480,2400,0
50049000,6293,-2103,-155,-18,2201,-12107,10591,-876,-19551,-6634,480,39,-39
50101000,5028,-2001,505,361,1530,-6858,-5582,-388,-15084,-6005,480,0,0
50149000,3883,-1955,-124,191,977,-16867,13704,-449,-12408,-6082,480,-39,0
50201000,3010,-1396,157,96,1167,-10459,1680,-632,-9150,-4189,720,-39,0
50249000,2770,-1827,-107,219,1703,-7163,-10220,-1853,-8370,-5293,599,0,0
50301000,2417,-1775,34,-46,2128,-13572,5526,-5271,-7253,1994,599,0,2439
50349000,1839,-1347,65,54,783,-22300,11629,-7834,-5831,7392,480,0,3880
50401000,1280,-929,89,166,791,-22971,9615,-7834,-22080,12930,480,-6080,5239
50449000,891,-919,24,41,1486,-25351,-1554,-8261,-27231,16529,480,-8120,6400
50501000,351,-1366,122,32,909,-33103,-14737,-8017,-26015,15220,599,-8320,6440
50549000,-169,-2043,-11,-11,1030,-37192,-18094,-7285,-21596,12819,480,-7280,6199
50601000,-890,-2805,143,128,913,-41281,-15042,-6064,-24928,9823,480,-9200,6080
50649000,-1377,-3156,70,212,514,-41037,-8267,-6186,-25692,7787,599,-9880,5720
50701000,-1661,-3218,160,173,936,-41953,-6558,-5515,-35816,4385,480,-13600,4679
50749000,-1823,-3188,166,103,1779,-44272,-5338,-3256,-41220,4591,720,-15519,4719
50801000,-2257,-3304,-78,22,837,-52329,-8695,-2951,-40508,4367,720,-15760,4760
50849000,-2810,-3499,-10,261,1360,-56113,-6680,-3806,-29338,882,599,-12480,3759
50901000,-3420,-3498,-126,97,319,-52695,-89,-5332,-4499,-3296,480,-4920,2400
50949000,-3421,-3422,225,36,1084,-38474,-638,-3317,10405,-6578,480,0,1199
51001000,-2336,-3373,152,59,1980,-5637,3267,-1792,7129,-6161,480,39,1319
51049000,-722,-2835,193,-15,2201,6874,9005,-144,3692,-4489,359,239,1440
51101000,614,-2414,213,38,442,-3745,-3262,-83,1395,-2563,480,1080,1559
51149000,1128,-2302,195,144,1056,-8139,3084,405,75,-1842,359,1080,1760
51201000,1676,-1755,-275,-69,2201,-3196,1497,-571,-1909,1572,359,1040,2279
51249000,2132,-1712,348,202,1369,-998,-12174,39,-2242,2540,480,1319,2520
51301000,2166,-1598,-13,131,1056,-10154,5831,-1181,8499,3843,480,5000,2880
51349000,2563,-1148,46,229,2157,15480,-2896,-1547,14017,5302,480,7079,2920
51401000,3723,-1570,284,-80,1225,18776,-10037,-937,24108,2849,480,11760,2520
51449000,4274,-1328,-33,-41,1801,14504,12178,-2036,36496,-562,359,16359,1240
51501000,5054,-996,179,1,1945,34706,1131,-4538,44596,-3110,240,19920,-39
51549000,6375,-1355,-20,107,2159,49782,-6436,-6430,41346,-3957,359,19920,-39
51601000,8076,-1814,102,99,1621,62294,-3385,-7834,35409,-5562,480,19880,-39
51649000,9563,-1962,173,-83,1547,59914,1925,-7102,31626,-5752,480,19880,39
51701000,10683,-1786,91,32,2201,56374,12423,-7224,16429,-5239,480,16160,39
51749000,11014,-1461,65,88,631,43434,18648,-6491,9007,-4545,359,14000,0
51801000,10732,-1143,-33,32,592,27931,19686,-4965,5843,-2950,359,12679,160
51849000,10031,-922,-31,115,736,17128,15474,-5087,2974,-76,359,11160,920
51901000,9167,-877,122,57,715,11818,9981,-5210,-1823,1928,359,8559,1519
51949000,8388,-1155,-31,-8,-887,7912,-333,588,-2717,1863,359,7600,1719
52001000,7657,-1361,240,-40,1885,5043,4488,-205,-2813,1554,480,6719,1879
52049000,6943,-1405,138,-80,1278,10048,4427,405,-3110,1447,599,5999,1879
52101000,6420,-1827,-36,3,1609,11696,-1737,-327,-3542,157,599,5239,1879
52149000,5968,-2200,-107,-16,1283,7912,2840,-327,-2899,-754,599,5079,1919
52201000,5415,-2492,-160,-108,1016,10231,-4849,-144,-3646,443,480,4200,2639
52249000,5284,-2680,61,69,1864,16213,-1492,-815,-6506,1167,480,3120,3080
52301000,5180,-2599,6,111,1844,11147,1680,161,-8342,1441,480,2400,3080
52349000,4714,-2542,155,124,1688,6020,-1737,893,-11379,1471,480,999,3039
52401000,4099,-2478,67,132,1927,1320,6319,1381,-12177,-3355,240,39,1359
52449000,3376,-2144,69,151,379,-7346,154,-510,-10759,-6557,0,-80,0
52501000,2524,-1995,12,128,907,-12473,-1615,-1853,-15612,-5987,-1919,-2680,0
52549000,1962,-1483,-119,-8,1019,-14731,10103,-1425,-17676,-4812,-3240,-3839,0
52601000,1619,-730,-91,132,309,-12534,6380,832,-19258,-2191,-6839,-4800,0
52649000,1414,-723,18,-9,984,-11069,-3995,3395,-22087,-1929,-8400,-5920,39
52701000,1197,-853,-203,-18,749,-17234,7784,3823,-25192,-2440,-10799,-7200,39
52749000,880,-370,-70,134,1914,-27915,11385,6081,-32367,686,-11040,-9840,680
52801000,316,-230,-149,-23,1621,-35727,2840,6264,-28549,1228,-11279,-9200,639
52849000,-267,-620,165,166,75,-35178,-11563,5593,-16490,-1533,-12240,-5679,0
52901000,-491,-1566,-176,112,58,-21933,-13516,9194,-10645,-4700,-12839,-4040,0
52949000,-46,-1860,-234,146,-240,-5942,643,11940,-3356,-5548,-12720,-1280,0
53001000,802,-1774,-143,-31,744,2724,-2408,13344,-2407,-5202,-11640,0,39
53049000,1523,-1679,-165,137,43,-327,399,13344,-4434,-825,-8400,-39,1440
