time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
33901000,1635,-5768,32,-130,2201,4006,-1981,1747,1092,9333,599,2000,8880
33949000,1600,-6076,-63,-103,-352,10048,-4422,1809,-60,8912,480,1559,9000
34001000,1668,-6222,-35,126,1134,10292,-2408,832,-2004,8813,480,999,9159
34049000,1734,-6362,96,85,950,6020,-8817,527,-3022,8635,599,720,9200
34101000,1726,-6606,193,-111,601,-449,-8450,-83,-4939,7779,599,79,9200
34149000,1393,-6389,359,35,1986,-10276,5953,649,-4333,8346,480,39,9240
34201000,697,-6037,177,125,393,-19858,1925,1809,-2213,9966,480,-39,9360
34249000,-77,-6046,-42,31,112,-21811,-1492,222,-116,9868,599,0,9320
34301000,-542,-6159,20,-3,720,-15464,-3568,710,1508,9481,599,-39,9320
34349000,-796,-6310,-18,40,703,-16745,-3568,-510,2293,9108,599,0,9320
34401000,-1007,-6418,-16,24,1554,-15281,-3690,-876,3023,8705,599,0,9320
34449000,-943,-6444,91,41,1589,-14426,-3018,-1120,2914,8758,480,0,9360
34501000,-807,-6361,152,47,1018,-14243,-2225,-937,2062,8995,480,-119,9360
34549000,-608,-6279,96,40,2201,-14487,-3201,-327,1081,9190,599,-279,9360
34601000,-520,-6219,103,-18,881,-18576,-2896,-327,840,9302,599,-240,9320
34649000,-413,-6185,214,-67,1739,-17295,-4300,-876,565,9529,599,-240,9360
34701000,-460,-6367,-47,-59,1,-18210,-10831,-1364,660,8977,599,-240,9360
34749000,-382,-6505,28,-95,837,-14975,-9671,-1608,382,8586,480,-279,9360
34801000,-123,-6379,247,97,791,-12351,-5948,-1303,-469,8821,480,-279,9320
34849000,54,-6506,110,90,2201,-10947,-8878,-1914,-686,7937,599,-199,9119
34901000,54,-6575,36,20,925,-18637,-4056,-1120,-884,6912,599,-240,8880
34949000,-218,-6472,0,-100,1840,-20041,-4971,-998,238,7027,599,-80,8840
35001000,-478,-6249,66,25,910,-16562,-5948,-632,1435,7052,599,0,8599
35049000,-648,-5951,210,40,897,-16684,-2896,-449,1893,7422,480,0,8480
35101000,-733,-5819,312,-49,1141,-15830,-5338,-1364,2080,5822,480,-39,7760
35149000,-520,-5858,268,39,591,-9726,-5948,-693,1851,5614,599,39,7720
35201000,-115,-5701,115,52,-175,-8017,-28,222,466,5576,599,39,7560
35249000,268,-5625,-30,-13,360,-6003,-4239,-22,-529,5551,599,39,7479
35301000,595,-5665,152,39,429,-7163,-4361,-266,5292,3162,599,2360,6719
35349000,845,-5474,119,-29,556,-4355,3206,-876,4907,3426,480,2439,6680
35401000,1133,-5095,-90,43,408,-1914,-577,-1364,4040,4993,480,2479,6760
35449000,1347,-5002,-7,-121,179,-3257,-1554,-2341,4427,5088,599,2799,6719
35501000,1418,-4707,154,-133,1470,-4966,6746,-3501,4865,5798,599,3039,6640
35549000,1433,-4357,-93,-42,0,-3867,7418,-2463,8322,5343,599,4200,6199
35601000,1488,-4197,197,152,984,-2280,2291,-2585,8254,5526,599,4240,6040
35649000,1648,-4228,71,24,634,-815,5648,-1914,7961,4882,480,4279,5840
35701000,1895,-4213,64,124,1687,2602,5892,-266,9554,1760,480,5079,4800
35749000,2191,-4345,-129,125,592,5898,3939,-449,12094,-645,599,6159,4119
35801000,2556,-4240,104,-150,1228,8888,10469,-693,13451,-1922,599,7040,3599
35849000,2874,-3905,74,-142,1006,8522,14376,222,12732,-1924,599,7079,3320
35901000,3106,-3746,-67,-130,576,10781,9432,-144,11801,-1878,599,7040,3120
35949000,3318,-3809,110,-147,1718,12856,9371,-1181,11295,-2098,480,7040,3080
36001000,3538,-3893,-127,-28,540,14076,12423,-1120,10383,-2321,480,7000,3120
36049000,3719,-3804,199,-29,2025,12856,15169,-327,9426,-2114,599,6840,3120
36101000,3756,-3767,335,54,101,5715,12423,405,4210,-1701,599,5160,3199
36149000,3752,-3895,257,57,335,7301,10958,588,3384,-956,599,4879,3559
36201000,3707,-4009,339,20,617,4738,11629,1137,3518,692,359,4879,4240
36249000,3577,-4197,131,10,1373,4982,4610,1137,3924,371,480,4920,4279
36301000,3507,-4491,297,89,828,6386,7174,710,7956,-995,480,6159,4159
36349000,3386,-4428,228,47,2027,5898,15108,2846,10161,-806,480,6800,4200
36401000,3519,-4335,201,-74,603,15663,6807,2968,9961,-47,480,6840,4319
36501000,4135,-4455,26,85,1465,17616,7235,1992,8113,-525,359,6840,4279
36549000,4319,-4615,-44,-116,834,15480,3633,1747,7518,-1043,480,6800,4240
36601000,4260,-4637,165,-153,12,7485,6502,1625,7737,-1312,480,6840,4200
36649000,4109,-4545,285,43,1445,7301,8028,1503,7596,-832,480,6680,4279
36701000,4012,-4570,95,-4,748,10658,5587,1442,7883,327,599,6640,4679
36749000,3859,-4733,248,132,1002,8339,3511,527,6301,528,480,5999,4879
36801000,3630,-4925,226,34,75,4250,3756,-327,4349,-377,480,5079,4800
36849000,3394,-4903,277,102,499,4555,7296,-144,4119,-801,599,4800,4640
36901000,3277,-4946,-121,76,579,7851,2291,-815,4688,-1038,599,4839,4600
36949000,3076,-4987,2,-28,555,1991,6319,-1059,5040,-1066,599,4800,4640
37001000,2873,-4780,45,-19,1699,3029,8211,222,5778,-62,599,4800,4760
37049000,2791,-4756,12,14,2201,1442,4427,-1669,5991,24,480,4800,4760
37101000,2573,-4712,102,-28,1597,-3135,7112,-632,6558,141,480,4760,4760
37149000,2396,-4662,211,-25,1451,-4355,4427,-266,7289,205,599,4839,4719
37201000,2255,-4751,116,88,1061,-2829,3450,-815,7754,-95,599,4839,4719
37249000,2234,-4803,-8,33,1216,-2524,6746,-998,7712,-346,599,4800,4679
37301000,2200,-4902,84,54,1505,-5698,4122,-1303,7799,-1028,599,4800,4560
37349000,2011,-4990,320,-52,1732,-9787,4183,-937,8159,-1511,480,4760,4479
37401000,1737,-5024,135,-80,1272,-9482,1863,-449,8827,-2714,480,4679,4119
37449000,1757,-5158,302,114,1671,-5698,1741,2297,8236,-3895,599,4479,3840
37501000,1907,-4744,89,111,1495,2907,32625,6203,7236,-3793,1439,4319,3480
37549000,2514,-2689,227,-109,1434,22072,76021,4677,5586,-187,599,4240,3080
37601000,3833,294,165,-49,1028,36232,72786,-1914,1340,10243,599,4279,3120
37649000,4658,873,403,185,1782,13649,10286,100,-1158,12154,480,4240,3039
37701000,3931,-1185,14,245,1610,-18088,-31156,1076,925,5683,480,4240,3080
37749000,2622,-3240,318,102,370,-32920,-31583,466,4238,308,599,4279,3039
37801000,1348,-4740,308,124,-174,-31638,-21512,-22,8794,-4982,599,4279,3080
37849000,949,-5526,97,40,410,-15281,-13272,466,9833,-6910,480,4240,3120
37901000,1338,-6240,-15,0,1495,38,-17056,5593,8823,-9481,480,4279,3080
37949000,2032,-6528,157,0,1442,16457,-4971,13466,7222,-10447,599,4279,3039
38001000,3198,-6117,136,106,2114,31105,6197,16396,3123,-9832,599,4240,2839
38049000,4737,-5291,48,215,1769,49111,15779,17434,-597,-8306,599,4240,2679
38101000,6757,-4281,-12,21,2201,64430,14986,17434,-7553,-4683,599,4240,2720
38149000,8466,-4289,-150,102,2059,50636,-20108,13588,-12013,-4031,480,4240,2839
38201000,8387,-5297,79,38,1080,1808,-25662,7851,-12563,-7372,480,4200,2839
38249000,6431,-5687,-135,-21,1352,-32798,-9549,3640,-7825,-8619,599,4200,2799
38301000,4262,-5488,101,52,304,-28464,-5460,1320,-2348,-8185,599,3480,2760
38349000,3029,-5332,240,5,1218,-27854,-7779,-1608,-623,-7536,599,2999,2839
38401000,2018,-5257,-40,8,461,-32065,-8512,-4050,-54,-6531,599,2000,3080
38449000,1447,-5173,-228,229,268,-29441,-8756,-5026,-2433,-4464,599,680,3719
38501000,1315,-5071,76,111,998,-24375,-10343,-6003,-3947,-573,599,0,4879
38549000,1393,-5004,-12,43,445,-24741,-10220,-4660,-3954,1038,720,79,5360
38601000,1383,-5052,-19,166,-115,-22483,-14859,-5148,-4029,3323,720,39,6159
38649000,1641,-5398,55,-64,1076,-23703,-24686,-4294,-4712,3731,720,39,6559
38701000,2284,-5694,-192,9,-873,-27304,-27432,-4660,-6734,5597,599,39,7560
38749000,3806,-5319,112,193,1281,-28586,-25052,-4050,-10368,9480,480,79,8559
38801000,4105,-5712,243,-81,2201,-30600,-31949,-4538,-9196,9982,480,1040,9040
38849000,3107,-6740,169,85,2201,-29685,-33658,-4111,-5584,7913,599,1440,9200
38901000,1720,-7790,125,95,2201,-31638,-32437,-3745,957,6267,599,2040,9879
38949000,578,-8545,92,77,1323,-27060,-31339,-5026,4840,4943,599,2360,10079
39001000,-1,-8931,15,36,67,-21262,-27005,-4782,7445,4044,480,2479,10280
39049000,59,-8975,87,178,293,-9909,-22550,-5759,7514,3616,599,2520,10200
39101000,659,-8781,-28,106,488,-4721,-21756,-4965,7980,2696,599,3320,9679
39149000,1412,-8446,32,122,1480,-3135,-20169,-3745,8751,1824,599,4240,9080
39201000,1921,-8348,100,-18,1338,588,-18216,-3623,9115,-206,599,4960,8280
39249000,2242,-8140,244,57,1216,-449,-11807,-2829,12837,-3694,480,6480,6960
39301000,2577,-7652,41,-36,2084,4677,-6497,-2341,15308,-8078,480,7679,4960
39349000,3013,-7235,230,-44,1865,8217,-5033,-3073,15932,-9353,599,8239,4200
39401000,3594,-6708,-9,-153,540,13527,1253,-2219,14057,-7884,480,8280,4080
39449000,4083,-6109,-97,-85,1102,15785,-3812,-1608,12675,-6185,480,8239,4119
39501000,4458,-5846,15,197,1292,15480,-3201,-1914,11345,-6500,480,8239,3680
39549000,4679,-5436,121,187,1189,14015,1619,-449,10759,-6472,359,8239,3359
39601000,4900,-4951,36,39,1467,16640,1497,-1120,10017,-5014,359,8239,3280
39649000,5188,-4347,217,-23,1622,17494,4854,-998,9278,-3565,480,8239,3239
39701000,5405,-4122,-8,70,1375,19325,460,100,8383,-2766,480,8199,3199
39749000,5522,-4200,86,1,1606,17800,-882,-327,7969,-2845,480,8160,3239
39801000,5559,-4213,290,188,1777,17739,1131,-83,7801,-2919,480,8160,3239
39849000,5633,-4265,-3,76,1133,19814,-3324,344,7640,-2921,359,8160,3280
39901000,5698,-4377,-13,49,112,17983,-2835,-571,7264,-3651,359,8120,3159
39949000,5739,-4400,-95,-66,1045,17067,4427,-83,7385,-4018,480,8199,3080
40001000,5750,-4129,-51,17,90,17433,4732,-205,7229,-3027,480,8160,3120
40049000,5763,-3899,130,173,1685,16640,3145,-754,7159,-2284,480,8160,3159
40101000,5690,-3784,20,-109,1281,15480,4488,222,7409,-2113,359,8160,3080
40149000,5603,-3720,101,6,404,14137,2291,-632,7444,-2364,480,8120,2920
40201000,5371,-3740,61,85,246,13100,5770,588,8124,-2340,480,8080,2960
40249000,5172,-3687,92,19,2201,18349,7601,1015,7562,-2329,480,7720,2920
40301000,5145,-3564,221,85,494,21034,6441,588,6283,-1694,480,7240,2999
40349000,5072,-3531,84,235,-77,15846,5037,-144,6316,-1613,359,7200,2999
40401000,4937,-3604,-29,196,1128,12551,2962,1137,6186,-1574,359,7000,3080
40449000,4928,-3662,182,215,1274,19203,7540,2175,6373,-1856,480,7040,3039
40501000,5024,-3507,215,13,1927,19814,11568,1809,5205,-1401,480,6760,3039
40549000,4927,-3465,54,-45,2201,15846,8272,1564,5299,-982,480,6719,3120
40601000,4781,-3481,122,-98,785,16335,9981,2114,1014,-843,480,5120,3199
40649000,4311,-3476,290,181,34,343,6990,1809,893,-541,359,4719,3280
40701000,3616,-3741,169,75,222,-2097,4427,3151,1749,-1265,359,4200,3320
40749000,3395,-3835,218,99,564,7118,5587,2053,-256,-1808,480,3320,3239
40801000,3280,-4050,85,180,2201,3029,-1187,2053,-1321,-2312,480,2839,3280
40849000,2983,-4179,38,135,435,-2402,9310,1564,-2020,-2874,480,2360,3239
40901000,2381,-3769,198,126,1776,-11313,17061,1809,-2705,-2548,599,1480,2920
40949000,1941,-3411,30,102,360,-9238,12667,771,-5649,-3672,480,120,2239
41001000,1686,-3425,97,-3,1652,-8933,5342,-388,-5180,-6556,480,-39,1240
41049000,1305,-3668,33,-103,1376,-13755,2840,-1853,-4121,-8465,599,0,799
41101000,935,-3868,-14,75,162,-10703,7845,-1914,-2805,-9565,599,0,680
41149000,772,-3697,186,228,2178,-10886,16207,-1669,-2497,-9098,480,-39,720
41201000,552,-3593,69,-56,1010,-11374,9859,-2951,-1657,-8501,480,0,759
41249000,517,-3675,180,192,1188,-11374,10897,-5210,-1689,-8633,599,-39,799
41301000,331,-3764,186,150,1459,-18454,10897,-6491,-995,-8052,599,0,1080
41349000,-48,-3908,205,59,1426,-22239,6990,-7285,-73,-8260,599,0,1119
41401000,-479,-4030,151,-27,580,-25718,11812,-9543,1438,-8731,599,0,1119
41449000,-677,-3763,70,-88,-157,-19004,20174,-7712,1902,-7997,480,-39,1159
41501000,-502,-3509,152,3,701,-14060,12484,-6796,-652,-6568,480,-720,1319
41549000,-360,-3329,40,58,610,-19248,19258,-6186,-5714,-5465,599,-2280,1559
41601000,-446,-2983,141,26,-336,-32248,16390,-5026,-7660,-2829,599,-2999,2040
41649000,-640,-3090,74,-82,1157,-32920,6746,-6186,-14231,-1218,599,-5360,2639
41701000,-803,-3349,70,15,1920,-32737,5159,-510,-20629,-2487,599,-7680,2520
41749000,-952,-3303,77,127,2201,-28281,19197,2419,-22161,-2469,599,-8320,2560
41801000,-1011,-1788,474,315,1262,-22605,73458,1198,-23124,2193,359,-8719,2520
41849000,-1130,1318,168,356,1164,-29929,106905,-2768,-39579,10818,480,-14280,2839
41901000,-1572,4641,-15,182,1975,-37192,105013,-9787,-39683,22803,480,-14800,2960
41949000,-2036,6410,134,-133,1942,-35239,76876,-14731,-12722,21034,480,-6200,759
42001000,-2136,6227,-369,399,1184,-22177,20845,-9665,6410,18681,599,0,0
42049000,-1566,3649,-2,54,1255,-11618,-38236,-7712,4907,12466,599,-39,-39
42101000,-694,-65,0,-25,1420,-6064,-53372,-8505,2082,-197,1199,0,0
42149000,-100,-2643,100,47,1873,-8872,-41654,-8566,545,-7019,1920,0,-39
42201000,228,-4181,-39,-74,642,-8994,-20413,-8994,-685,-12663,2039,0,-39
42249000,531,-4598,152,129,709,-10337,-4422,-8505,-1521,-13730,1799,-39,0
42301000,999,-4648,0,41,-562,-6675,-5765,-7712,-2999,-10586,599,0,1119
42349000,1538,-5016,53,43,1787,343,-15042,-7041,-6836,-9179,720,-839,1879
42401000,2026,-5456,-57,120,371,2663,-11136,-8444,-18079,-7848,599,-3999,2839
42449000,2276,-5667,238,7,1388,-4416,-13394,-9299,-33198,-6791,599,-8800,3359
42501000,2061,-6135,56,53,1519,-12656,-20658,-7651,-42664,-7606,599,-12160,3599
42549000,1146,-6643,-65,-17,1681,-32553,-18338,588,-40614,-8849,480,-12200,3640
42601000,436,-6943,-131,153,2201,-10581,-22977,-22,-16189,-16510,359,-4960,1440
42649000,1057,-7498,328,147,1758,23049,-37808,344,-3693,-19207,599,-360,999
42701000,2681,-8187,426,333,1820,32692,-27982,2480,-8643,-20603,720,-199,1319
42749000,3156,-7356,76,42,280,1686,4549,-998,-9555,-18740,720,0,1319
42801000,2551,-6290,-172,113,400,-6919,-3629,-1853,-7415,-16231,720,79,880
42849000,2320,-5741,170,-59,902,6813,-9793,-2402,6122,-17564,599,4360,-39
42901000,2501,-5295,258,-115,1232,9438,-7596,-3928,12775,-16007,599,6760,-39
42949000,3032,-5035,-82,-12,1014,28114,-3201,-4782,12439,-15425,720,7040,-39
43001000,4490,-4833,120,58,1173,54177,-8145,-4660,12689,-14740,720,8719,-80
43049000,5692,-4458,230,26,546,36843,4793,-3867,14946,-13931,599,10559,-80
43101000,5861,-3646,-3,-188,1200,21462,7906,-449,25136,-11299,480,14240,-119
43149000,5553,-3259,174,53,991,17189,4793,-266,30197,-10997,599,15680,-360
43201000,5387,-3111,47,6,935,36415,-516,-144,32916,-12575,599,16359,-1080
43249000,6187,-3070,-27,-39,1851,65651,3328,-83,31251,-12605,599,16400,-1119
43301000,7190,-3119,21,-49,513,55641,-5338,1503,32189,-12838,599,17920,-1160
43349000,7425,-3438,-132,-51,226,51186,-4239,3945,34582,-13730,480,18920,-1160
43401000,7611,-3135,21,-72,-166,55092,6563,6691,36924,-13605,480,19920,-1399
43449000,7897,-3064,52,-82,1605,54970,-2042,5654,36084,-13573,599,19880,-1480
43501000,8036,-3189,228,-114,1027,47585,-2042,7729,35529,-13887,599,19880,-1440
43549000,7809,-3013,-195,-51,1792,45632,1741,8644,30878,-10092,599,18120,-319
43601000,8375,-3342,274,-151,825,67421,-19010,13161,12674,-10148,599,12600,-39
43649000,9426,-3569,124,19,2201,87319,-6741,20363,-7731,-10790,359,6640,-39
43701000,11072,-3928,95,265,1530,95131,-24137,22499,-33216,-11905,359,0,-39
43749000,11701,-4432,130,-140,1308,62355,-25723,16884,-35137,-13128,480,0,-39
43801000,10204,-4778,-136,228,-636,1320,-24198,10353,-30614,-14336,480,0,0
43849000,7285,-4820,-162,-20,760,-33774,-22916,8156,-23471,-14337,119,-39,39
43901000,4231,-4506,-51,-49,1937,-27610,-15408,7973,-12693,-13520,-7799,0,0
43949000,2741,-4129,-214,186,604,-5637,-12479,10659,-8675,-12710,-14159,0,-39
44001000,2093,-3780,-156,-25,2089,-22,-12906,16396,-6279,-11461,-18960,0,-39
44049000,1567,-3469,-159,82,-53,-8506,-11685,19326,-5007,-10455,-19200,0,39
44101000,795,-3268,-76,-49,1327,-21445,-20535,19387,-2387,-9805,-18960,0,0
44149000,54,-3130,259,68,1164,-22666,-12113,18166,-491,-9507,-20039,0,0
44201000,-311,-2816,-219,-6,1055,-19553,-15225,20485,934,-8450,-25199,0,0
44249000,-569,-2835,121,104,985,-21262,-16507,23476,1579,-8506,-27000,0,0
44301000,-768,-2753,62,76,2201,-20346,-5704,25368,2304,-8261,-26279,0,0
44349000,-723,-2785,33,78,592,-16684,-18582,24025,1751,-8220,-18960,-160,0
44401000,-493,-3171,1,-148,1430,-20041,-23892,16030,-1399,-9513,599,-959,0
44449000,-517,-3453,38,45,425,-20530,-15042,5043,-4109,-10161,480,-1879,39
44501000,-550,-3278,-6,150,782,-25962,-6680,4067,-3867,-6355,599,-1840,1159
44549000,-872,-3052,-54,152,997,-34323,-9671,3701,-3621,-4280,599,-2000,1640
44601000,-1352,-3003,94,-18,1304,-36216,-8389,1564,-2783,-2049,599,-2280,2320
44649000,-1589,-3040,107,118,1735,-30112,-4300,-83,-7160,-1259,359,-3960,2639
44701000,-1474,-2805,-106,64,607,-26877,-2530,-693,-10576,-495,480,-5000,2639
44749000,-1194,-2455,17,87,1603,-26877,-699,710,-11344,303,480,-5000,2600
44801000,-1276,-2312,-12,201,1417,-33469,948,588,-11049,501,480,-4960,2479
44849000,-1579,-2222,59,53,329,-38291,887,-83,-10412,609,480,-5000,2439
44901000,-1992,-2373,-199,174,1439,-40976,-3568,-1486,-9141,-41,359,-5039,2360
44949000,-2259,-2557,288,19,-61,-40610,93,-2158,-8317,-496,480,-5000,2360
45001000,-2339,-2663,85,-7,1243,-30051,6075,-1059,-8702,-789,359,-5240,2400
45049000,-2067,-2740,383,59,463,-23886,277,-876,-9319,-1084,359,-5240,2360
45101000,-1767,-2960,187,152,2172,-27793,32,-998,-10418,-1680,240,-5240,2400
45149000,-1845,-3040,-169,70,2186,-32614,4549,-693,-10155,-1755,240,-5200,2479
45201000,-1996,-2906,123,88,-235,-33408,6807,-1242,-7570,-1040,480,-4520,2560
45249000,-1868,-2728,-24,101,987,-26938,8760,-1181,-2208,-704,359,-2640,2520
45301000,-1394,-2568,20,11,1293,-16989,8211,-1792,3822,-265,359,-119,2479
45349000,-915,-2498,84,32,664,-16623,8455,-2280,2976,34,359,0,2520
45401000,-351,-2408,12,69,2125,-15158,13094,-1792,1053,333,359,0,2520
45449000,7,-2140,132,-16,-173,-15586,17244,-2463,29,948,240,-39,2520
45501000,322,-1866,-68,-61,988,-14243,17611,-1608,-966,1839,240,0,2479
45549000,641,-1810,19,21,841,-11557,19014,-2707,-1744,1780,359,0,2400
45601000,930,-1796,162,-20,1022,-12656,24202,-2890,-2672,609,359,39,2000
45649000,1130,-1783,193,50,1120,-9055,20662,-1975,-3230,-276,359,0,1679
45701000,1272,-1775,194,143,960,-12595,24569,-2829,4221,-3286,359,2679,680
45749000,1355,-1578,132,2,814,-5759,31038,-1120,8709,-3637,240,4240,399
45801000,1830,-1424,42,80,1140,6935,25911,-1120,13828,-4153,240,6440,39
45849000,2623,-1364,227,212,1565,12001,24019,-1181,13771,-3863,359,7079,79
45901000,3508,-1079,381,150,550,14565,27620,-571,10715,-2878,359,7079,120
45949000,4115,-1099,150,76,1342,13161,17855,-144,9594,-2604,240,7240,199
46001000,4490,-1247,274,84,855,8217,21029,-83,8487,-3141,240,7320,199
46049000,4601,-1225,102,-27,150,9377,17061,-998,8184,-3030,359,7320,199
46101000,4895,-1606,75,20,430,14809,11202,-510,6794,-4339,359,7160,160
46149000,5145,-1740,105,0,-50,16701,20174,-2707,5780,-4401,359,7040,280
46201000,5460,-1807,36,-179,997,19875,11019,-3745,4737,-4701,359,7040,239
46249000,5737,-2032,200,-27,972,21401,16512,-5087,4044,-5345,240,7040,239
46301000,6035,-1694,102,-173,1677,23049,22676,-5271,2893,-4243,240,7000,280
46349000,6058,-1792,-59,-115,1103,19753,7357,-7346,3751,-4317,359,7320,280
46401000,5771,-2070,-66,-67,1047,14870,14803,-6796,5844,-5371,359,7720,280
46449000,5417,-1891,15,70,1227,13039,17366,-6796,7869,-4872,359,8080,280
46501000,5167,-2038,54,88,1877,16579,11141,-6857,8976,-5274,359,8160,280
46549000,5153,-1925,137,150,1649,18898,20845,-7102,9037,-4718,240,8160,399
46601000,5262,-1802,77,107,383,21523,9920,-8078,8333,-2767,359,8039,880
46649000,5453,-1904,362,15,245,18288,11873,-9055,7272,-1994,359,7880,1240
46701000,5524,-1768,-174,-67,22,15724,12545,-7224,7185,935,359,7920,2079
46749000,5416,-2004,0,59,1452,15602,2901,-9665,7715,1273,240,7999,2360
46801000,5516,-2226,26,83,461,23476,7174,-9421,9129,881,240,8559,2520
46849000,5929,-2207,20,-153,-258,25917,6075,-11252,8333,972,359,8640,2520
46901000,6343,-2267,75,-152,757,23415,1680,-10764,7008,758,359,8680,2520
46949000,6410,-2325,41,24,1893,15968,7357,-11496,6694,813,359,8640,2600
47001000,6169,-2308,196,243,2201,12612,1986,-9421,7290,873,359,8599,2600
47049000,6038,-2427,82,-128,1234,12428,-1065,-9299,6630,579,240,8280,2600
47101000,5912,-2437,230,85,1541,9865,2657,-8872,2183,367,240,6640,2560
47149000,5777,-2601,27,185,965,8522,-2591,-10336,-4450,-1196,359,4319,2160
47201000,5571,-2724,-164,-73,1428,6081,1253,-12168,-10353,-2653,359,2119,1840
47249000,5130,-2749,47,61,1272,160,-1004,-10642,-9953,-2471,-1919,1879,1919
47301000,4477,-2931,286,79,2201,-4843,-1309,-5454,-7673,-3034,-9960,1919,1919
47349000,4049,-3034,-3,137,1197,282,-2408,100,-6414,-3556,-14760,1960,1840
47401000,3868,-3084,-161,147,489,5043,-2896,4250,-5126,-3852,-17520,2160,1800
47449000,3734,-2999,-1,-8,251,-144,-455,5715,-4859,-3791,-18240,2160,1760
47501000,3427,-2981,-14,91,387,-3196,-6925,9438,-3803,-4863,-19800,2160,1359
47549000,3149,-2877,33,199,383,-4599,216,10170,-3247,-5510,-21720,2119,1080
47601000,3055,-2829,24,6,700,-388,-11380,10903,-4126,-5129,-21600,1679,1119
47649000,3052,-3203,207,-66,1087,-144,-9549,13222,-5272,-6314,-19320,1319,1080
47701000,2855,-2875,-28,120,967,-3867,3389,10598,-7247,-5386,-5759,439,1080
47749000,2510,-2776,-215,88,209,-9238,-10037,2724,-7469,-3688,-840,79,1519
47801000,2069,-3018,-133,-25,283,-14426,-11868,-2646,-6088,-3534,-1679,39,1840
47849000,1389,-2762,133,153,1317,-22177,1375,-3684,-4575,-2630,-2640,0,1960
47901000,715,-2386,147,-32,-129,-13022,-1737,-1853,-2027,519,-11879,39,2560
47949000,681,-2487,67,207,1350,38,-6925,1564,-1859,1539,-13200,39,2960
48001000,1038,-2701,-133,-60,1209,6020,-6558,3334,-3116,2334,-13200,0,3480
48049000,1458,-2826,98,-2,1494,5593,-10159,3456,-4183,2922,-12959,0,3759
48101000,1761,-3201,-112,-81,844,2602,-13394,5654,-5163,3114,-10079,39,4240
48149000,1853,-3535,191,-16,1087,-876,-12723,5654,-5430,2618,-10079,39,4360
48201000,1714,-3786,308,151,959,-10703,-13516,9011,-4902,3641,-10679,79,5000
48249000,1296,-4253,-33,68,1765,-18210,-15286,9621,-3921,3774,-10799,79,5439
48301000,894,-4591,86,-78,626,-10581,-14798,9072,-2443,4586,-9480,79,6120
48349000,914,-4920,22,-27,1185,-6491,-22489,8095,-2458,5716,-9599,79,6760
48401000,992,-5511,-52,222,1427,-4721,-28958,9499,-2616,4824,-9599,120,7119
48449000,1013,-6023,27,43,1821,-5454,-26029,9560,-2185,3628,-9119,280,7160
48501000,925,-6321,41,187,1877,-7224,-22733,7607,-975,2515,-4800,599,7160
48549000,955,-6339,160,-22,1507,-4233,-24259,3762,-44,2911,0,920,7320
48601000,1092,-6377,-159,199,323,-3257,-22122,1137,-398,2948,240,959,7360
48649000,1158,-6137,106,-84,1167,-7224,-17484,527,-250,3390,359,1080,7320
48701000,1240,-6062,161,-94,1770,-5515,-27188,3273,-600,4373,-1080,1040,7520
48749000,1230,-6116,48,168,525,-7529,-21146,3701,-608,4154,-1319,1040,7520
48801000,1174,-5771,110,-90,1202,-7895,-16629,3456,-404,5245,-1199,1040,7520
48849000,1176,-5601,223,78,625,-6125,-19620,2968,-416,5729,-1319,1040,7520
48901000,1220,-5511,-100,85,1168,-6308,-15286,2846,-1141,5784,-1319,840,7439
48949000,1151,-5254,-112,85,1666,-9482,-12601,2358,-856,6551,-1080,880,7479
49001000,1128,-5144,174,-121,268,-6614,-16263,1381,-624,7006,-1080,920,7479
49049000,1294,-5183,40,199,1119,-4599,-16202,527,-899,7114,-1080,959,7560
49101000,1523,-5051,107,-20,36,-2585,-13638,527,-1810,7405,-1080,920,7520
49149000,1931,-4804,208,54,1494,2602,-14066,161,-1487,8082,-960,1359,7520
49201000,2381,-4755,4,183,1861,3395,-13822,161,-2223,8294,-960,1640,7520
49249000,2670,-4789,97,122,1296,4860,-16873,-388,-2943,8236,-960,1640,7520
49301000,2914,-4742,135,242,671,954,-12784,-510,-3704,8212,-960,1679,7479
49349000,2920,-4578,137,148,1780,527,-8389,-815,-3526,8524,-1080,1760,7439
49401000,2894,-4595,259,127,1987,1991,-13516,-2341,-1962,8413,-1080,2239,7400
49449000,2844,-4571,-93,101,2201,832,-6253,-2646,-1476,8140,-960,2360,7320
49501000,2785,-4333,186,73,873,-2341,-5826,-2707,-1155,8478,-960,2400,7160
49549000,2697,-4275,57,10,2200,-1792,-5155,-3256,-813,8575,-960,2439,7160
49601000,2460,-4053,182,-27,2201,-3012,216,-3562,177,8238,-1080,2520,6800
49649000,2561,-3861,102,192,1883,6752,2840,-3745,50,7747,-960,2520,6480
49701000,2517,-3813,270,31,2201,-2646,4915,-4355,126,6318,-1080,2560,5920
49749000,2114,-3689,117,271,1199,-7712,11568,-3928,844,5415,-1199,2479,5520
49801000,1528,-3332,137,-98,1353,-12473,13643,-4965,4414,4763,-1199,2999,4920
49849000,1209,-2972,91,-83,1337,-7102,16085,-4050,8187,4439,-1199,3959,4519
49901000,1316,-2699,154,-121,1712,3273,15108,-3439,9249,2702,-1199,4400,3599
49949000,1713,-2611,105,-23,1883,10292,14254,-1547,10334,1028,-1080,5079,2960
