c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18451,153,1026,4,-19,914,2532,35293,823,11,-555,0,3,-126,0,15022,420,177,291,15022,1511,1440,1744,1741,0,0,0,0,0,0,0,3,-1,-46,13,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18503,618,2733,-178,-37,1157,3753,41702,579,-37,-452,2,4,-131,0,15022,440,175,291,15022,1508,1462,1753,1720,0,0,0,0,0,0,0,-1,-3,18,31,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18551,484,3733,-74,-157,1206,-2349,38467,1312,-41,-283,2,4,-116,0,15022,428,198,291,15022,1483,1442,1777,1725,0,0,0,0,0,0,0,4,2,16,-5,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18603,79,4580,24,11,1016,-6622,29434,-30,-110,-123,0,-16,-101,0,15067,442,199,296,15067,1498,1445,1760,1735,0,0,0,0,0,0,0,7,3,28,-16,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18651,288,5236,-9,3,869,-6988,16677,-640,-142,134,0,-23,-67,0,15022,457,262,291,15022,1515,1466,1766,1702,0,0,0,0,0,0,0,9,-4,35,26,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18703,-282,4776,-84,68,1125,-13519,3189,-457,-60,309,-2,-16,-25,0,15067,485,215,296,15067,1483,1469,1762,1727,0,0,0,0,0,0,0,15,-2,9,5,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18751,-784,4062,8,123,1127,-7293,-12008,1617,23,341,0,-9,-2,0,15022,467,148,291,15022,1485,1480,1734,1743,0,0,0,0,0,0,0,8,-2,42,-3,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18803,-829,2740,87,-130,903,-1800,-15304,1190,63,256,-2,0,-1,0,15067,410,59,296,15067,1497,1466,1733,1749,0,0,0,0,0,0,0,11,-2,8,-8,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18851,-678,1415,196,-54,835,1983,-3280,396,73,166,0,1,-2,0,15067,441,79,296,15067,1484,1460,1754,1737,0,0,0,0,0,0,0,20,-2,-48,-5,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18903,-506,1042,-10,-57,1256,2349,-717,518,67,139,-2,2,7,0,15022,440,64,291,15022,1511,1460,1760,1712,0,0,0,0,0,0,0,13,-2,-12,-4,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18951,-349,1109,-156,-20,946,3448,-8529,335,52,154,2,4,15,0,15022,491,143,291,15022,1503,1462,1738,1739,0,0,0,0,0,0,0,4,-2,36,-2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19003,73,232,-15,-8,947,274,-15426,-213,10,102,2,3,16,0,15067,481,141,296,15067,1501,1478,1719,1748,0,0,0,0,0,0,0,7,-5,5,18,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19051,-109,-740,-84,-188,1107,-2532,-16830,1312,20,33,0,4,17,0,15022,487,140,291,15022,1480,1481,1735,1744,0,0,0,0,0,0,0,7,-1,-11,-9,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19103,-184,-1476,28,155,992,-2166,-8651,-91,41,-30,0,3,17,0,15022,505,143,291,15022,1486,1472,1739,1743,0,0,0,0,0,0,0,8,-4,-29,4,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19151,-219,-1781,37,154,1249,-579,-7308,30,38,-119,2,3,4,0,15022,478,21,291,15022,1501,1463,1735,1743,0,0,0,0,0,0,0,8,-5,-38,10,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19203,-48,-1460,72,-2,853,457,-228,-30,17,-116,0,3,3,0,15022,514,104,291,15022,1499,1475,1741,1734,0,0,0,0,0,0,0,2,-5,-4,12,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19251,47,-1130,287,-54,915,640,7400,213,12,-61,-2,3,1,0,15022,544,184,291,15022,1485,1465,1746,1745,0,0,0,0,0,0,0,8,-3,-32,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19303,13,-598,-77,0,986,823,1602,-213,24,-46,2,3,2,0,15022,516,158,291,15022,1497,1472,1735,1740,0,0,0,0,0,0,0,1,-2,7,-2,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19351,-25,-572,-24,-29,1003,640,991,152,23,-47,0,5,0,0,15022,543,172,291,15022,1495,1451,1743,1746,0,0,0,0,0,0,0,3,-2,-5,-3,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19403,215,-224,-94,36,1226,1800,259,-1007,2,-31,2,4,0,0,15022,537,97,291,15022,1507,1462,1740,1737,0,0,0,0,0,0,0,0,-4,17,11,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19451,439,-235,-117,-97,1074,335,-961,213,-20,-35,2,4,1,0,14978,540,99,287,14978,1501,1462,1735,1747,0,0,0,0,0,0,0,0,-3,14,4,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19503,250,-434,105,177,923,-213,442,-1190,24,-31,2,4,0,0,15067,531,108,296,15067,1471,1458,1750,1754,0,0,0,0,0,0,0,6,-2,-23,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19551,-360,-48,15,28,1104,213,-3890,-335,101,-9,0,17,0,0,15067,549,114,296,15067,1496,1479,1727,1747,0,0,0,0,0,0,0,0,3,13,-36,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19603,-262,-273,-19,28,1024,11566,1663,579,199,-41,2,34,0,0,15067,546,95,296,15067,1484,1461,1741,1753,0,0,0,0,0,0,0,2,3,0,-28,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19651,333,-146,36,0,1012,16693,7888,-396,208,-19,0,43,0,0,15022,561,81,291,15022,1486,1456,1751,1745,0,0,0,0,0,0,0,2,1,2,-6,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19703,1214,398,-191,-83,1101,15960,4776,335,124,34,0,43,0,0,15067,566,106,296,15067,1525,1449,1745,1728,0,0,0,0,0,0,0,-1,0,30,18,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19751,1802,673,28,102,1047,9368,1235,-1434,70,79,2,43,6,0,15067,563,110,296,15067,1509,1471,1742,1728,0,0,0,0,0,0,0,-2,0,34,32,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19803,1756,495,-54,-39,1117,9002,-3097,396,127,105,0,56,11,0,15022,568,97,291,15022,1486,1467,1746,1740,0,0,0,0,0,0,0,0,5,14,3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19851,1810,-4,26,44,1124,17425,-9262,1434,225,112,2,75,18,0,15112,571,96,300,15112,1507,1458,1745,1739,0,0,0,0,0,0,0,4,8,-10,-6,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19903,2415,43,145,73,1265,22186,-7919,518,199,122,2,80,24,0,15112,571,82,300,15112,1514,1428,1744,1753,0,0,0,0,0,0,0,-1,9,18,7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951,2846,-370,-96,40,860,16815,-7125,-152,117,34,0,70,12,0,15022,577,108,291,15022,1521,1441,1731,1750,0,0,0,0,0,0,0,0,11,-3,14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20003,3423,-320,-3,118,1166,9857,-3952,1617,-220,31,2,12,10,0,15067,573,64,296,15067,1566,1351,1755,1739,0,0,0,0,0,0,0,-1,6,5,54,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20051,3116,-329,31,30,1108,-9307,-2487,152,-252,20,0,6,10,0,15022,614,171,291,15022,1469,1477,1740,1749,0,0,0,0,0,0,0,-1,8,3,40,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20103,2032,-655,-188,73,944,-12237,-4989,-335,-168,4,2,5,11,0,15112,618,127,300,15112,1513,1475,1721,1747,0,0,0,0,0,0,0,0,10,-11,15,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151,1093,-697,135,86,980,-4486,-4745,-335,-111,36,-2,-1,18,0,15067,624,101,296,15067,1525,1437,1735,1742,0,0,0,0,0,0,0,-1,12,-4,-3,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20203,990,-912,-82,80,1148,-6744,-2975,30,-135,39,2,-9,23,0,15022,601,58,291,15022,1521,1470,1722,1737,0,0,0,0,0,0,0,0,6,-12,25,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251,469,-793,65,21,978,-11566,-2609,946,-225,88,0,-34,30,0,15067,616,62,296,15067,1509,1450,1753,1730,0,0,0,0,0,0,0,-3,8,2,7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20303,97,-627,125,96,1082,-16632,-6149,1007,-251,90,0,-47,30,0,15022,617,66,291,15022,1505,1461,1735,1741,0,0,0,0,0,0,0,-5,2,9,25,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20351,-666,-1102,-48,-76,866,-15594,-8102,335,-187,-14,0,-48,15,0,15022,611,68,291,15022,1501,1484,1718,1746,0,0,0,0,0,0,0,-1,5,-21,0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20403,-1143,-1166,176,23,1109,-12603,3250,762,-113,-21,8,-41,16,0,15202,614,48,307,15202,1498,1461,1748,1737,0,0,0,0,0,0,0,-1,1,-19,6,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20451,-1469,-1224,8,-62,1193,-7904,-961,1007,6,-88,0,-22,3,0,15022,635,63,291,15022,1501,1470,1724,1749,0,0,0,0,0,0,0,0,3,-26,-11,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20503,-1459,-995,84,-45,979,1617,2151,823,137,-70,2,2,3,0,15022,613,22,291,15022,1500,1468,1737,1738,0,0,0,0,0,0,0,-2,3,-13,-15,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20551,-727,-457,-102,-32,1159,6439,7278,762,80,-58,-2,4,0,0,15067,628,-1,296,15067,1519,1464,1731,1733,0,0,0,0,0,0,0,-4,0,8,7,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603,-278,-96,-138,-80,949,3509,7217,-152,59,-20,2,5,0,0,15067,626,8,296,15067,1514,1479,1725,1732,0,0,0,0,0,0,0,-2,1,3,5,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20651,50,455,-92,61,962,30,4592,1678,7,29,2,4,0,0,15022,641,79,291,15022,1510,1446,1754,1728,0,0,0,0,0,0,0,-5,0,25,18,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20703,48,475,18,-67,883,-213,-2914,1617,9,109,2,4,13,0,14978,625,64,287,14978,1512,1480,1723,1732,0,0,0,0,0,0,0,0,2,0,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20751,226,309,51,-62,828,-152,-9384,701,3,294,0,5,53,0,15022,648,91,291,15022,1521,1482,1730,1723,0,0,0,0,0,0,0,-1,1,0,7,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803,163,-182,-1,24,670,-1556,-16281,1861,19,532,2,6,108,0,15067,637,71,296,15067,1499,1480,1754,1717,0,0,0,0,0,0,0,-5,1,11,5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20851,247,-1051,-150,-27,1040,1068,-32760,2899,1,578,0,5,130,0,15022,633,23,291,15022,1525,1481,1719,1729,0,0,0,0,0,0,0,-8,0,9,9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20903,705,-2483,55,9,996,579,-35140,3143,-20,509,2,6,139,0,15022,638,14,291,15022,1536,1483,1704,1735,0,0,0,0,0,0,0,-6,-5,-30,43,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20951,840,-3838,65,-12,864,-4119,-24703,2960,-49,258,-2,7,113,0,15022,614,-32,291,15022,1518,1472,1728,1730,0,0,0,0,0,0,0,-5,-2,-61,28,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21003,708,-4245,10,44,903,-3875,-5844,2593,-22,-14,0,8,72,0,15022,619,-57,291,15022,1504,1476,1716,1739,0,0,0,0,0,0,0,-9,0,-50,14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21051,514,-3712,-11,-90,1011,701,7400,640,-13,-195,2,8,30,0,15067,624,-67,296,15067,1522,1487,1733,1717,0,0,0,0,0,0,0,-12,1,-28,1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21103,633,-2236,-197,119,1066,4730,17959,1495,7,-250,0,11,0,0,14978,645,-20,287,14978,1534,1484,1733,1703,0,0,0,0,0,0,0,-21,0,32,13,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21151,609,-1047,-50,157,1085,2899,16860,213,32,-94,0,15,0,0,15022,632,-61,291,15022,1531,1481,1735,1709,0,0,0,0,0,0,0,-14,1,11,4,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21203,644,-287,-115,44,1185,-213,3372,946,15,-45,0,15,0,0,15067,643,-22,296,15067,1531,1471,1736,1715,0,0,0,0,0,0,0,-15,0,24,9,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21251,496,-199,176,144,988,-1312,8499,-1190,40,-20,2,16,0,0,15022,627,-42,291,15022,1499,1477,1745,1725,0,0,0,0,0,0,0,-8,1,-11,1,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21303,510,574,-23,-33,907,1678,7095,274,49,17,2,16,-4,0,15112,646,7,300,15112,1519,1481,1744,1715,0,0,0,0,0,0,0,-13,0,28,9,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21351,741,641,-64,29,1058,5584,3067,-1190,30,38,0,16,-4,0,15022,631,-51,291,15022,1518,1464,1744,1720,0,0,0,0,0,0,0,-9,0,10,17,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21403,768,24,89,-70,980,-2166,1480,-213,-38,-5,0,10,-4,0,15929,615,-90,372,15929,1541,1479,1762,1745,0,0,0,0,0,0,0,0,2,-40,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21451,651,298,9,23,1194,-3204,1724,762,-19,8,0,9,-4,0,16392,618,-45,412,16392,1543,1511,1770,1748,0,0,0,0,0,0,0,-7,1,1,5,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21503,552,536,-47,3,1212,2410,1296,-396,-13,36,2,7,-2,0,16485,611,-65,419,16485,1562,1502,1774,1744,0,0,0,0,0,0,0,-10,3,17,-3,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21551,661,412,144,-31,1106,1312,-473,-396,-28,29,2,6,-1,0,16532,607,-23,423,16532,1549,1515,1766,1749,0,0,0,0,0,0,0,-6,1,-4,6,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
