80
89679 -1.892090 1.586914 -1.037598 0.164062 0.133789 0.821777
89736 -1.892090 1.647949 -1.037598 0.157227 0.138672 0.833984
89793 -1.953125 1.586914 -1.098633 0.157715 0.138672 0.830078
89850 -2.014160 1.647949 -1.037598 0.163574 0.133789 0.817383
89907 -1.892090 1.647949 -1.037598 0.154297 0.140137 0.828613
89964 -1.892090 1.586914 -1.037598 0.168945 0.137695 0.830566
90021 -1.953125 1.586914 -1.037598 0.162109 0.138184 0.801758
90078 -1.892090 1.708984 -1.037598 0.162598 0.130859 0.818848
90135 -1.953125 1.647949 -1.037598 0.163086 0.136719 0.813477
90192 -1.892090 1.586914 -1.037598 0.156250 0.144043 0.806641
90249 -1.892090 1.647949 -0.976562 0.161133 0.131836 0.803223
90306 -1.953125 1.708984 -1.037598 0.164551 0.142578 0.811523
90363 -1.892090 1.708984 -1.037598 0.154785 0.140137 0.817383
90420 -1.892090 1.647949 -1.037598 0.168945 0.141113 0.802246
90477 -1.953125 1.647949 -1.037598 0.171875 0.135742 0.819824
90534 -1.953125 1.647949 -0.976562 0.152832 0.131836 0.833496
90591 -1.953125 1.586914 -1.037598 0.160645 0.139160 0.809082
90648 -1.953125 1.647949 -1.037598 0.166016 0.130859 0.809570
90705 -1.892090 1.647949 -1.098633 0.176758 0.129395 0.813477
90762 -1.892090 1.586914 -1.037598 0.157227 0.142090 0.818848
90819 -1.953125 1.647949 -1.037598 0.159180 0.141113 0.825195
90876 -1.953125 1.586914 -1.037598 0.164551 0.145020 0.814453
90933 -1.892090 1.586914 -1.098633 0.161621 0.131348 0.823730
90990 -1.953125 1.586914 -1.037598 0.165527 0.139160 0.810059
91047 -1.953125 1.647949 -1.037598 0.166992 0.138672 0.819336
91103 -1.953125 1.647949 -1.037598 0.165527 0.131836 0.818359
91160 -1.892090 1.647949 -1.037598 0.158691 0.137695 0.812012
91217 -1.953125 1.586914 -1.098633 0.164551 0.136719 0.812012
91274 -1.892090 1.647949 -1.098633 0.170410 0.132324 0.824219
91331 -2.014160 1.647949 -1.037598 0.162598 0.137695 0.827148
91388 -1.953125 1.586914 -1.037598 0.174805 0.140625 0.823242
91445 -1.831055 1.647949 -1.037598 0.162109 0.140625 0.822754
91502 -1.892090 1.586914 -0.976562 0.162598 0.139648 0.819336
91559 -1.892090 1.647949 -1.098633 0.167969 0.138672 0.823730
91616 -1.953125 1.586914 -1.037598 0.156250 0.140625 0.829102
91673 -1.953125 1.647949 -1.098633 0.160156 0.127441 0.825195
91730 -1.892090 1.586914 -0.976562 0.160645 0.131348 0.827148
91787 -1.892090 1.586914 -1.037598 0.166016 0.132812 0.835449
91844 -1.953125 1.647949 -1.037598 0.168945 0.136230 0.817383
91901 -1.953125 1.708984 -1.037598 0.168945 0.143066 0.802734
91958 -1.953125 1.647949 -1.037598 0.158691 0.124023 0.826172
92015 -1.892090 1.647949 -1.159668 0.173340 0.133301 0.829590
