62316 -1.892090 1.464844 -1.037598 0.120117 0.146484 0.815918 ␊
62333 -1.892090 1.464844 -1.037598 0.120117 0.146484 0.815918 ␊
62350 -1.892090 1.464844 -0.976562 0.111328 0.153809 0.824707 ␊
62367 -1.953125 1.464844 -1.037598 0.124512 0.146973 0.828125 ␊
62384 -1.953125 1.525879 -1.037598 0.114746 0.148438 0.822754 ␊
62401 -1.892090 1.525879 -1.098633 0.120605 0.139160 0.813965 ␊
62418 -1.892090 1.525879 -1.037598 0.116211 0.152832 0.817383 ␊
62435 -1.953125 1.464844 -1.037598 0.120117 0.141113 0.825195 ␊
62452 -1.953125 1.464844 -1.037598 0.120117 0.141113 0.825195 ␊
62470 -1.953125 1.525879 -1.037598 0.115723 0.145996 0.812500 ␊
62487 -1.892090 1.464844 -1.037598 0.123047 0.145996 0.820312 ␊
62504 -1.892090 1.464844 -1.037598 0.119141 0.145508 0.821289 ␊
62521 -1.892090 1.464844 -1.037598 0.124023 0.152344 0.821289 ␊
62538 -1.892090 1.464844 -1.037598 0.117676 0.149414 0.809570 ␊
62555 -1.892090 1.464844 -1.037598 0.125977 0.147461 0.814941 ␊
62572 -1.892090 1.464844 -1.098633 0.125977 0.147461 0.814941 ␊
62589 -1.892090 1.464844 -1.037598 0.116211 0.143066 0.813477 ␊
62606 -1.892090 1.525879 -0.976562 0.119141 0.145508 0.824707 ␊
62623 -1.892090 1.525879 -1.037598 0.119141 0.148926 0.837402 ␊
62640 -1.831055 1.525879 -0.976562 0.111328 0.139648 0.820312 ␊
62657 -1.892090 1.525879 -0.976562 0.109863 0.146484 0.826660 ␊
62674 -1.892090 1.525879 -0.976562 0.109863 0.146484 0.826660 ␊
62691 -1.892090 1.464844 -0.976562 0.122559 0.141602 0.816895 ␊
62708 -1.892090 1.464844 -1.037598 0.123047 0.150391 0.814453 ␊
62725 -1.953125 1.525879 -0.976562 0.116699 0.140625 0.818848 ␊
62742 -1.892090 1.525879 -1.037598 0.118652 0.140625 0.828125 ␊
62759 -1.892090 1.525879 -0.976562 0.111328 0.143555 0.825195 ␊
62776 -1.892090 1.525879 -1.037598 0.116211 0.145996 0.813477 ␊
62793 -1.892090 1.525879 -1.037598 0.116211 0.145996 0.813477 ␊
62810 -1.892090 1.525879 -0.976562 0.118652 0.144531 0.826660 ␊
62827 -1.953125 1.525879 -0.976562 0.113770 0.152344 0.822754 ␊
62844 -1.892090 1.464844 -1.037598 0.119141 0.144531 0.823730 ␊
62861 -1.953125 1.464844 -1.037598 0.119141 0.144043 0.806152 ␊
62878 -1.953125 1.525879 -1.037598 0.119141 0.146973 0.812988 ␊
62895 -1.953125 1.525879 -1.037598 0.112793 0.152832 0.807129 ␊
62912 -1.892090 1.525879 -1.037598 0.112793 0.152832 0.807129 ␊
62929 -1.892090 1.525879 -1.037598 0.119141 0.149414 0.814941 ␊
62946 -1.892090 1.525879 -1.098633 0.122559 0.142090 0.831543 ␊
62963 -1.892090 1.464844 -1.098633 0.113281 0.145996 0.812500 ␊
62980 -1.953125 1.464844 -1.098633 0.118652 0.149902 0.823242 ␊
62997 -1.953125 1.464844 -1.037598 0.119141 0.147461 0.831543 ␊
63014 -1.953125 1.464844 -1.037598 0.119141 0.147461 0.831543 ␊
63031 -1.953125 1.464844 -1.098633 0.121582 0.154785 0.840332 ␊
