11055356 1384 6652 150.33
11062024 1384 6668 149.97
11068708 1384 6684 149.61
11075408 1384 6700 149.25
11082128 1384 6716 148.90
11088856 1372 6732 148.54
11095600 1372 6744 148.28
11102364 1372 6764 147.84
11109140 1356 6776 147.58
11115936 1356 6796 147.15
11122748 1356 6812 146.80
11129580 1352 6832 146.37
11136432 1352 6852 145.94
11143296 1356 6864 145.69
11150180 1356 6884 145.26
11157092 1356 6908 144.76
11164024 1352 6936 144.18
11170968 1352 6944 144.01
11177928 1352 6956 143.76
11184896 1356 6972 143.43
11191876 1356 6980 143.27
11198868 1332 6992 143.02
11205880 1332 7008 142.69
11212908 1332 7032 142.21
11219952 1312 7044 141.96
11227020 1312 7068 141.48
11234108 1316 7088 141.08
11241216 1316 7108 140.69
11248344 1316 7124 140.37
11255488 1316 7148 139.90
11262652 1316 7160 139.66
11269828 1308 7180 139.28
11277024 1308 7196 138.97
11284240 1308 7216 138.58
11291476 1288 7236 138.20
11298740 1288 7264 137.67
11306032 1288 7288 137.21
11313348 1288 7316 136.69
11320688 1288 7344 136.17
11328052 1292 7360 135.87
11335440 1292 7388 135.35
11342856 1264 7412 134.92
11350288 1264 7440 134.41
11357760 1264 7468 133.90
11365264 1256 7504 133.26
11372800 1256 7540 132.63
11380372 1252 7572 132.07
11387980 1252 7604 131.51
11395620 1244 7640 130.89
11403292 1244 7676 130.28
11411004 1244 7708 129.74
11418748 1216 7748 129.07
11426544 1216 7796 128.27
11434392 1216 7844 127.49
11442284 1216 7896 126.65
11450224 1208 7936 126.01
11458212 1208 7992 125.13
11466256 1208 8040 124.38
11474352 1184 8096 123.52
11482508 1184 8160 122.55
11490728 1184 8220 121.65
11499008 1184 8280 120.77
11507356 1156 8348 119.79
11515780 1156 8424 118.71
11524288 1148 8504 117.59
11532876 1148 8592 116.39
11541556 1116 8680 115.21
11550340 1116 8784 113.84
11559232 1108 8892 112.46
11568240 1108 9008 111.01
11577372 1084 9128 109.55
11586636 1084 9268 107.90
11596056 1048 9416 106.20
11605636 1048 9584 104.34
11615392 1032 9756 102.50
11625336 1032 9940 100.60
11635472 996 10140 98.62
11645816 996 10344 96.67
11656376 996 10560 94.70
11667160 996 10784 92.73
11678184 996 11024 90.71
11689460 996 11276 88.68
11701004 992 11544 86.63
11712828 992 11824 84.57
11724952 992 12124 82.48
11737396 992 12444 80.36
11750184 992 12784 78.22
11763328 992 13148 76.06
11776864 992 13536 73.88
11790824 992 13960 71.63
11805240 992 14416 69.37
11820160 992 14920 67.02
11835620 992 15456 64.70
11851672 992 16056 62.28
11868372 988 16700 59.88
11885804 988 17432 57.37
11904052 996 18248 54.80
11923212 992 19160 52.19
11943416 992 20204 49.50
11964824 988 21404 46.72
11987640 988 22816 43.83
12012132 988 24496 40.82
12038668 992 26532 37.69
12067768 992 29104 34.36
