c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
30676,-2252,-3688,-48,51,546,-6675,-51775,-1068,11,90,0,-39,80,709,16673,374,803,439,16720,1606,1524,1697,1785,-609,125,-228,47,-53,53,0,-23,51,-19,-23,152
30726,-1907,-4688,118,80,1405,-1609,-24187,-824,35,-384,-12,-27,2,710,16720,425,711,439,16720,1556,1574,1725,1762,-609,125,-259,53,-53,53,0,-88,44,-18,-23,155
30776,-1763,-4200,-56,-108,1101,-5759,-4229,-702,85,-359,0,-11,3,707,16579,470,1071,432,16626,1583,1563,1722,1746,-609,125,-286,59,-53,53,0,-141,16,-16,-24,156
30826,-1571,-3354,115,59,854,5348,-139,701,124,-274,0,-4,2,707,16579,488,895,428,16579,1617,1543,1696,1758,-609,125,-297,61,-53,53,0,-205,36,-16,-24,149
30876,-861,-2479,-58,-112,1034,5226,-933,2166,81,-264,0,2,-7,709,16673,549,1387,435,16673,1574,1583,1715,1747,-609,125,-334,69,-53,53,0,-225,-22,-15,-25,153
30926,-717,-1820,137,103,1039,-1914,4559,823,122,-220,-2,9,-13,710,16720,580,865,439,16720,1592,1558,1725,1746,-609,125,-353,73,-53,53,0,-265,27,-15,-25,153
30976,-374,-820,-76,-106,1064,3700,4682,1677,77,-176,-2,10,-18,700,16252,643,839,439,16720,1602,1566,1712,1744,-609,125,-392,80,-53,53,0,-289,-3,-14,-26,153
31026,-45,-230,197,151,996,3517,6207,1128,115,-181,-2,18,-35,672,14978,690,855,287,14978,1570,1530,1695,1718,39,538,27,371,-241,391,132,-337,53,-15,-27,152
31076,285,479,-101,-67,1151,4982,7123,2959,65,-175,0,18,-41,672,14978,747,1572,296,15067,1565,1514,1682,1714,6,450,4,336,-206,283,163,-257,147,-17,-31,151
31126,228,541,138,24,1097,10170,11151,1677,77,-163,-2,18,-43,674,15067,800,999,296,15067,1571,1513,1693,1699,-252,324,-201,259,-531,116,183,-308,174,-17,-32,157
31176,686,1269,-175,-36,912,14686,17560,945,35,-137,-2,18,-44,672,14978,849,872,287,14978,1582,1519,1698,1673,-406,186,-345,158,-788,9,142,-315,168,-18,-33,156
31226,1110,2437,-79,-31,1014,6080,13898,2959,-5,-9,-2,18,-42,672,14978,3290,3162,287,14978,1581,1521,1684,1691,-418,212,-1376,699,-669,84,183,-291,195,-18,-33,159
31276,1682,2723,-12,-7,1011,1076,8649,3142,-55,49,0,18,-37,673,15022,941,1007,291,15022,1572,1526,1693,1686,-459,-65,-431,-61,-677,-60,183,-259,228,-17,-31,156
31326,1343,2817,-87,-79,780,4799,10968,3020,-37,53,-2,18,-36,672,14978,982,702,287,14978,1594,1512,1684,1683,-509,43,-499,43,-685,-117,224,-213,227,-15,-30,156
31376,919,2283,97,-115,1303,6935,11090,2288,2,28,0,18,-35,671,14933,5209,4719,291,15022,1583,1532,1684,1680,-516,53,-2687,277,-670,-36,224,-253,246,-8,-29,155
31426,861,2334,1,-120,814,4494,14447,1433,1,20,2,18,-36,669,14844,1040,805,276,14844,1576,1526,1693,1671,-590,6,-614,6,-748,-8,255,-304,163,-6,-28,147
31476,1123,2792,-21,160,983,2296,14203,1555,11,62,-2,18,-35,658,14360,1109,1576,267,14756,1564,1532,1683,1675,-586,-35,-650,-39,-682,-9,255,-354,126,-4,-27,156
31526,848,2960,-67,-165,1075,-2158,9747,1677,-1,82,-2,18,-34,640,13585,1137,284,159,13585,1530,1493,1659,1660,-606,-10,-689,-12,-643,59,193,-354,47,-2,-27,155
31576,656,3048,-230,-95,899,-3623,9076,1799,19,74,0,18,-33,636,13416,1198,1061,155,13543,1511,1513,1654,1661,-585,-66,-701,-79,-655,50,183,-423,20,0,-26,153
31626,658,2879,133,94,953,-5576,7672,1006,43,103,2,18,-32,596,11781,1229,-137,0,11781,1511,1503,1668,1648,-692,-63,-851,-77,-721,49,142,-483,-8,1,-26,150
31676,611,2964,2,188,852,-3135,3949,701,57,98,0,18,-32,500,8292,615,-860,0,9072,1404,1358,1554,1547,-659,-42,-405,-26,-651,36,214,-462,-32,2,-26,145
31726,498,2268,-40,143,803,-4905,531,3875,65,36,-6,18,-32,501,8325,1248,-372,0,8325,1372,1355,1517,1533,-595,-121,-743,-151,-570,-76,193,-433,-27,3,-25,152
31776,278,1536,-124,-92,838,-1609,11823,3936,57,-43,-2,18,-32,534,9458,2457,1439,0,8458,1386,1357,1542,1510,-597,-167,-1468,-411,-587,-38,234,-475,-58,7,-24,157
31826,112,1094,246,50,498,-7529,897,5339,91,-16,-2,18,-32,546,9888,1364,569,0,9888,1424,1416,1545,1544,-560,-51,-765,-70,-591,0,244,-481,-53,8,-23,147
31876,-100,1312,69,212,610,-2647,1447,4912,136,-29,-4,18,-31,575,10966,1369,-512,0,10663,1459,1391,1584,1606,-472,-41,-646,-56,-569,-110,183,-509,-72,12,-22,157
31926,-332,1846,-163,-40,629,1259,8771,3142,117,-29,-4,18,-32,575,10966,1372,-821,0,10966,1463,1417,1630,1565,-432,-99,-592,-136,-572,-190,193,-454,-48,12,-21,159
31976,328,1271,76,147,832,4310,5231,2776,84,-50,-4,18,-34,601,11980,1374,435,4,11980,1505,1452,1607,1623,-558,-136,-767,-187,-557,-229,0,-490,-86,14,-20,153
32026,612,872,6,97,805,-877,5902,1494,51,-95,0,18,-34,634,13332,1357,375,136,13332,1491,1457,1642,1628,-558,-136,-758,-184,-557,-229,0,-469,-91,16,-20,151
32076,305,1212,-104,-25,1006,4249,13410,1677,62,-75,0,18,-33,634,13332,1345,494,132,13290,1515,1488,1664,1646,-558,-136,-751,-183,-557,-229,0,-498,-55,18,-19,158
32126,258,1789,-84,-144,1006,6386,10724,90,223,-56,-2,51,-40,637,13458,1343,654,148,13458,1487,1507,1672,1651,-241,-266,-323,-358,-252,-386,112,-510,-106,18,-18,161
32176,498,1966,-136,166,1155,19386,8344,396,460,-39,-2,96,-39,637,13458,1287,1191,148,13458,1538,1467,1664,1657,-244,-238,-315,-306,-274,-678,142,-493,-132,16,-16,163
32226,1507,2008,-131,92,890,32875,5353,-1007,456,-37,-2,113,-39,637,13458,1281,-1405,148,13458,1535,1460,1677,1647,-288,-347,-370,-444,-283,-850,142,-460,-124,17,-13,166
32276,2470,1302,54,119,1107,26954,5048,274,329,-17,0,105,-27,636,13416,1237,-1167,152,13500,1518,1458,1683,1664,-261,-301,-322,-372,-222,-625,173,-386,-159,17,-9,162
32326,2840,698,-109,6,847,15480,2789,-702,86,-56,0,66,-20,637,13458,735,-778,148,13458,1511,1460,1677,1670,-257,-448,-189,-329,-188,-664,0,-330,-209,17,-7,155
32376,2813,139,21,-71,784,1320,1752,396,6,-83,0,53,-19,638,13500,892,-956,143,13416,1479,1484,1679,1672,-213,-302,-190,-269,-224,-249,204,-280,-245,18,-3,154
32426,2522,167,44,85,664,-1121,1080,-519,-20,-20,0,38,-8,639,13543,1173,-1359,155,13543,1510,1466,1673,1675,-256,-350,-300,-410,-182,-281,244,-262,-241,18,-1,158
32476,2050,242,58,-85,749,1137,-1421,-1373,1,-11,0,39,-8,638,13500,1150,-1936,152,13500,1489,1469,1675,1686,-120,-293,-138,-337,-57,-258,224,-249,-203,18,-1,157
32526,2068,908,-138,151,814,1320,-5449,-702,-112,66,0,10,0,639,13543,1125,-1042,155,13543,1524,1441,1684,1673,-120,-293,-135,-330,16,-259,244,-297,-215,17,-1,158
32576,1965,1113,-2,-160,952,-4905,-8928,-824,-141,109,2,10,1,638,13500,2782,1030,152,13500,1487,1477,1669,1688,-49,-207,-136,-578,159,-31,244,-346,-307,15,0,157
32626,2223,954,116,181,923,-11497,-11675,-824,-130,106,0,10,0,639,13543,1035,-675,155,13543,1493,1474,1664,1691,-44,-291,-45,-301,193,-67,244,-349,-309,13,0,157
32676,1560,705,-10,-132,746,-6797,-8867,-1434,-110,68,-2,9,0,669,14844,982,-946,219,14230,1518,1502,1679,1697,146,-210,143,-206,237,-84,224,-374,-325,10,0,155
32726,904,551,-132,-54,953,-6736,-8013,-763,-85,38,0,0,0,671,14933,60,-1713,284,14933,1542,1500,1705,1710,40,-274,2,-16,171,-146,214,-314,-277,8,0,147
32776,603,154,-73,124,796,-3501,-6426,-2167,-36,17,-2,0,2,670,14889,907,377,280,14889,1534,1517,1692,1713,176,-259,159,-235,284,-184,255,-226,-258,5,0,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33026,-267,-90,45,-117,891,2235,-8867,-1679,102,84,0,18,16,676,15157,734,-1313,304,15157,1549,1491,1716,1718,108,-357,79,-262,309,-384,244,-154,-280,-4,1,154
33076,-182,-326,-13,-98,1124,4860,-9356,-2472,93,64,-4,16,18,675,15112,2427,831,304,15157,1533,1497,1714,1728,287,-451,698,-1094,340,-514,234,-119,-362,-7,4,157
33126,523,-491,-8,215,1035,3944,-2398,-2655,105,64,-2,25,21,671,14933,40,-1783,284,14933,1515,1492,1724,1717,277,-384,11,-15,294,-428,234,-136,-356,-9,3,153
33176,491,-77,-114,49,1216,6630,-3435,-3815,99,72,0,27,17,676,15157,630,-1202,307,15202,1544,1506,1702,1728,282,-437,178,-275,355,-545,193,-54,-299,-11,3,154
33226,611,-668,102,-22,1253,8888,-4839,-3937,87,41,2,27,18,676,15157,607,-663,304,15157,1531,1517,1700,1732,226,-491,137,-298,334,-560,204,-61,-313,-12,3,154
33276,858,-449,-3,-121,1073,7240,-6853,-3510,20,53,2,20,18,677,15202,584,-556,307,15202,1554,1484,1718,1720,374,-577,218,-337,327,-705,173,-72,-314,-14,3,154
33326,1412,-21,-162,-5,1056,7728,-322,-3082,-60,42,0,12,11,678,15246,573,-438,311,15246,1534,1488,1741,1709,413,-528,237,-302,355,-559,142,-59,-279,-15,3,154
33376,1444,-226,-174,-29,1085,3822,-2764,-3143,-63,-7,-4,13,5,678,15246,520,-484,316,15291,1531,1493,1727,1729,464,-462,241,-240,466,-347,163,-27,-295,-17,3,157
33426,1097,-444,24,-96,1026,-2952,4926,-2289,-42,-18,0,13,4,678,15246,498,-555,311,15246,1535,1508,1730,1710,483,-464,240,-231,385,-385,132,-41,-290,-18,2,155
33476,1018,138,-116,71,950,221,-872,-2411,-16,24,-2,13,4,709,16673,487,-122,435,16673,1569,1550,1732,1759,494,-330,241,-161,461,-285,132,30,-337,-23,5,151
33526,560,34,-30,-98,1328,526,-2642,-3876,9,19,-4,13,3,709,16673,421,-743,435,16673,1579,1542,1740,1750,494,-330,208,-139,461,-285,0,76,-287,-23,4,147
710,16720,371,-777,435,16673,1579,1541,1758,1732,422,-486,156,-180,447,-414,0,56,-249,-24,3,149,,,,,,,,,,,,,,
33626,560,74,-269,15,1004,4982,6452,-2045,20,-8,-2,13,2,709,16673,355,-785,435,16673,1595,1498,1764,1744,584,-214,207,-76,446,-329,112,120,-231,-25,2,150
33676,1247,324,36,157,1321,9193,10358,-2533,-28,41,-4,13,2,709,16673,388,-444,435,16673,1559,1545,1766,1737,540,-299,209,-116,404,-341,132,110,-211,-25,2,154
33726,1019,1084,35,-102,1049,-1243,5597,-2228,-31,111,-4,13,2,710,16720,323,-454,439,16720,1539,1535,1772,1754,492,-255,159,-82,404,-139,112,126,-204,-26,1,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34026,918,79,-55,186,1003,5348,-8013,-1679,-1,18,-4,11,2,674,15067,353,-224,296,-3,148,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34176,885,-648,-132,114,1036,-2280,-4107,-1251,-5,-54,-2,12,2,672,14978,384,-115,287,14978,1522,1509,1724,1703,676,157,259,60,714,252,0,265,-14,-30,-5,151
34226,639,-424,-132,29,890,-3806,1386,-824,7,-39,-2,12,2,673,15022,371,-144,291,15022,1543,1505,1703,1715,674,40,250,14,709,135,112,242,-18,-30,-5,147
34276,407,-216,72,-97,1125,-3318,-6243,-519,16,3,0,12,2,673,15022,388,-69,291,15022,1533,1503,1702,1724,594,206,230,80,615,265,163,202,-9,-30,-6,145
34326,134,-492,-3,-112,905,-5881,-5022,-641,35,-28,0,12,2,692,584,0,183,13,-301,2,799,573,142,236,70,-6,2,859,768,193,248,95,-31,-9,147
34476,152,-444,129,-45,1142,-6065,-505,-458,-86,-6,0,-13,4,361,1045,153,224,85,5,0,-20,9,357,1082,112,193,122,-32,-12,154,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34676,-1485,-1065,-21,-183,1121,-27122,-7952,-2045,-388,98,0,-98,38,673,15022,439,352,291,15022,1500,1508,1721,1726,660,845,289,371,800,1243,0,216,170,-33,-16,159
34726,-2329,-1341,-16,-81,965,-22788,-4107,-1557,-303,44,0,-98,32,672,14978,463,-24,287,14978,1503,1512,1726,1716,612,821,283,380,621,1134,122,221,191,-33,-17,159
34776,-2710,-969,-103,-59,1038,-20164,-2031,-1618,-202,-32,2,-85,12,672,14978,501,20,287,14978,1514,1500,1721,1718,532,689,267,346,525,870,142,270,216,-33,-18,159
34826,-3169,-1177,16,-48,1019,-11130,3461,-1862,-66,-80,-4,-67,4,674,15067,515,19,296,15067,1508,1503,1722,1720,251,711,129,366,196,784,153,215,187,-33,-19,156
34876,-3175,-918,-11,-43,971,-1792,9564,-1557,-5,-59,0,-56,5,673,15022,2703,2202,291,15022,1523,1475,1741,1712,320,430,867,1164,222,355,112,204,225,-35,-22,156
34926,-2392,-16,-84,36,765,-3013,1813,-1862,-3,14,-2,-43,5,673,15022,517,121,291,15022,1509,1513,1703,1728,339,186,175,96,359,213,132,225,204,-34,-21,150
34976,-2209,-100,109,-55,1042,-7102,-2886,-1862,52,16,0,-27,2,671,14933,531,268,284,14933,1490,1516,1707,1735,353,307,187,163,412,268,224,193,162,-33,-21,154
35026,-2166,-631,119,-105,917,1381,-383,-2777,105,-25,-4,-15,3,673,15022,105,-446,291,15022,1532,1469,1731,1716,437,192,45,20,386,8,244,182,130,-33,-21,152
35076,-1418,-204,-10,91,926,8400,3827,-702,66,-7,-2,-14,2,672,14978,563,-205,287,14978,1533,1476,1723,1719,386,13,217,7,385,-176,204,223,133,-33,-20,149
35126,-735,51,9,26,875,6935,-3374,-2350,-1,17,0,-14,2,673,15022,540,114,291,15022,1524,1488,1702,1742,356,-172,192,-93,467,-305,183,224,89,-33,-19,147
35176,-284,-386,101,23,896,6264,-5755,-3571,-35,-9,-2,-13,2,672,14978,569,151,287,14978,1525,1469,1712,1740,-34,9,-19,5,33,-109,0,169,64,-31,-18,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35326,-56,-647,129,-6,1077,1503,-2214,-2777,-19,-30,-2,-4,2,673,15022,598,207,291,15022,1526,1456,1736,1725,265,-400,159,-239,198,-537,214,169,-11,-30,-14,155
35376,181,-62,-58,-60,1214,-1609,-3435,-2777,-39,1,0,-3,2,673,15022,606,789,287,14978,1513,1481,1725,1729,198,-501,120,-304,200,-535,183,191,-51,-30,-13,153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35826,20,-76,28,174,986,343,6696,-1251,23,0,-2,1,1,673,15022,706,704,291,15022,1533,1485,1720,1716,-141,-778,-99,-549,-220,-805,173,78,-400,-25,4,146
35876,-38,251,-130,97,1049,4494,4071,-1373,18,18,0,0,2,669,14844,729,1152,276,14844,1537,1467,1722,1713,-182,-625,-132,-456,-201,-677,244,48,-469,-24,5,152
35926,474,596,190,42,1077,1747,714,-702,-30,81,0,1,2,673,15022,717,-290,291,15022,1526,1493,1715,1720,-169,-864,-121,-619,-132,-878,255,0,-485,-23,6,149
35976,-62,658,42,-108,1248,-1731,-8379,-763,2,72,0,1,1,673,15022,74,-993,296,15067,1538,1481,1713,1729,-161,-825,-11,-61,34,-861,234,44,-429,-22,5,147
36026,-100,23,-52,-112,1231,1869,-8379,90,0,8,0,0,1,672,14978,753,-149,287,14978,1548,1482,1711,1720,-172,-878,-130,-661,-83,-938,234,79,-455,-21,6,148
36076,115,-141,-177,-18,1045,4310,1935,-458,-3,-23,0,1,1,673,15022,753,-113,291,15022,1543,1489,1729,1700,-250,-949,-188,-715,-294,-972,193,-2,-538,-20,7,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,844,164,291,15022,18,17,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36626,316,673,15022,866,163,291,15022,1552,1503,1720,1693,-216,-876,-187,-759,-177,-878,224,-141,-794,-8,17,157,,,,,,,,,,,,
36676,687,660,60,-47,800,3639,-200,1677,0,73,0,13,1,673,15022,421,-192,296,15067,1561,1495,1714,1701,-248,-905,-104,-381,-156,-939,234,-139,-722,-8,17,151
36726,836,-32,-91,34,1085,5165,-3069,2288,0,0,0,13,2,672,14978,886,253,287,14978,1536,1515,1700,1709,-201,-1046,-178,-927,-143,-1102,193,-88,-743,-7,18,152
36776,823,13,-197,-86,1038,2846,-2337,1189,202,-9,0,56,1,672,14978,876,1328,287,14978,1511,1545,1707,1701,-140,-831,-123,-728,-117,-961,183,-129,-872,-7,23,156
36826,578,103,-66,-127,1047,19691,-3923,945,370,18,2,85,2,673,15022,909,200,291,15022,1571,1479,1701,1708,-140,-831,-128,-756,-117,-961,0,-97,-821,-7,23,153
14978,915,42,287,14912,-5,24,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36926,8,920,-185,287,14978-6,24,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36976,257119,284,14933,1563,1,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37026,3444,-3109,291,15022,1579,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,15022,943,209,291,15022,1516,1520,1721,1707,-229,-876,-216,-826,-197,-507,183,-72,-762,-5,25,160,,,,,,,,,,,,,,
37126,1476,-1210,251,-104,940,-7835,4193,-153,-135,-68,0,2,2,674,15067,954,286,296,15067,1544,1481,1716,1714,-179,-697,-170,-665,-208,-457,234,-74,-729,-4,25,158
37176,714,-606,58,-54,960,-5881,2179,457,-65,-34,-2,1,2,675,15112,2612,1812,287,14978,1547,1479,1722,1708,-186,-590,-487,-1542,-228,-428,183,-139,-827,-3,26,157
37226,917,61,-16,-110,1252,-8262,-1055,1067,-90,15,-2,0,2,674,15067,951,265,296,15067,1543,1489,1718,1707,-220,-560,-209,-533,-256,-388,234,-186,-769,-3,24,156
37276,258,-178,-232,-27,1153,-4172,1080,90,-20,-29,0,1,1,674,15067,971,1086,291,15022,1531,1506,1713,1713,-183,-212,-177,-206,-151,-50,234,-81,-659,-2,21,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37426,-314,159,-45,41,975,3517,1447,579,267,19,0,46,2,674,15067,203,-937,296,15067,1529,1499,1726,1703,-225,-471,-45,-95,-276,-535,255,-206,-643,1,21,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37576,1282,-170,31,-156,1093,11268,-383,90,239,-5,0,72,1,673,15022,495,-655,291,15022,1560,1477,1707,1717,-239,-372,-118,-184,-277,-496,214,-183,-529,3,17,155
37626,1899,-213,-21,188,894,8705,-567,701,47,-14,0,38,1,673,15022,369,-737,291,15022,1563,1473,1713,1711,-367,-387,-135,-142,-355,-374,234,-256,-505,3,16,154
37676,2183,311,-107,-9,1254,-2158,-2092,823,-182,30,0,2,2,672,14978,1027,-103,291,15022,1526,1528,1706,1707,-267,-297,-274,-305,-194,-64,255,-223,-445,3,14,156
37726,1104,-301,160,-94,1002,-9971,-1177,457,-101,0,-2,2,2,674,15067,1023,166,296,15067,1529,1505,1719,1710,-219,-137,-224,-140,-175,133,234,-204,-387,4,12,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37876,142,-496,-181,69,1113,-8262,-628,1006,-16,-49,0,-1,2,672,14978,1035,11,291,15022,1540,1533,1696,1703,-289,-13,-299,-13,-299,115,214,-284,-279,4,7,152
37926,-445,-499,-157,83,1049,-4783,2118,1494,38,-46,-2,-1,2,672,14978,1032,116,287,14978,1543,1510,1716,1693,-493,-3,-509,-3,-520,110,214,-275,-229,5,5,152
37976,-501,-283,30,-124,1191,-1853,4071,1494,33,-17,-2,0,1,673,15022,1026,-326,296,15067,1551,1504,1710,1706,-355,150,-365,154,-368,220,204,-268,-182,6,3,154
38026,-150,65,42,-6,1098,-3745,4865,884,105,-149,-2,18,-31,673,15022,1039,-49,291,15022,1553,1501,1693,1720,-413,91,-429,95,-483,98,183,-297,-159,6,1,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38276,971,1604,171,-75,1162,-2341,-6304,396,10,143,0,20,-3,673,15022,1078,21,300,15112,1554,1534,1693,1701,-316,234,-341,252,-155,302,173,-270,32,9,-6,151
38326,962,1178,64,-9,1190,-4111,-6243,762,9,102,0,19,-2,672,14978,1074,-115,287,14978,1545,1511,1717,1694,-156,457,-167,491,-83,499,204,-278,37,9,-8,149
38376,617,681,39,59,705,-3745,-4961,1433,46,61,2,18,-1,673,15022,3679,1861,296,15067,1551,1513,1710,1698,-254,270,-936,994,-208,341,224,-318,116,10,-12,152
38426,515,120,-3,33,770,-3806,-4778,1860,16,12,-2,11,0,674,15067,1085,104,296,15067,1539,1521,1701,1708,-300,394,-325,427,-224,458,204,-274,150,10,-13,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15022,1119,-440,28744,11,-18,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38626,-223,294,175,-105,876,-13389,1019,2044,-78,-27,0,-16,-14,673,15022,1137,150,291,15022,1542,1534,1700,1697,-260,545,-296,619,-268,663,214,-355,265,10,-20,159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39026,-439,190,51,-49,764,-83,3827,3020,35,-5,-4,0,-5,642,13670,2452,1154,168,13670,1524,1487,1685,1649,-229,436,-563,1071,-316,345,234,-219,488,14,-26,152
39076,79,1314,-99,24,813,-4234,226,2288,1,76,-6,1,-5,642,13670,2773,1182,172,13713,1514,1508,1669,1661,-252,392,-699,1087,-210,386,214,-251,501,15,-27,151
39126,13,1072,9,-88,1037,-3745,-2703,2349,-4,69,-4,1,-5,643,13713,1195,-58,172,13713,1515,1492,1679,1663,-147,390,-175,466,-76,354,224,-299,503,15,-28,151
39176,-19,652,20,-18,927,-1365,-3923,1494,2,41,-2,0,-4,642,13670,1208,-255,172,13713,1521,1485,1677,1666,-132,316,-159,382,-127,272,193,-379,472,13,-27,152
39226,130,407,109,-36,884,-2158,348,1677,-13,34,-2,0,-2,644,13756,1113,-598,175,13756,1509,1486,1703,1651,-18,332,-20,370,-58,290,193,-408,436,12,-27,150
39276,234,657,-78,11,894,-3440,-1421,1433,-14,36,0,1,-2,642,13670,1313,-848,175,13756,1528,1491,1676,1660,-89,400,-117,526,-58,399,173,-402,420,10,-28,151
39326,575,178,21,-22,998,-4050,-689,1983,-16,4,0,7,-2,643,13713,1159,-282,172,13713,1489,1515,1679,1665,-67,454,-77,526,-25,485,204,-413,405,9,-28,147
39376,-39,-564,-18,-68,944,-510,-1238,1921,65,-65,-2,13,-2,77,6,-29,152,,,,,,,,,,,,,,,,,,
39426,322,-667,57,-7,809,3090,1691,2410,44,-63,-2,14,-2,645,13798,1112,-223,179,13798,1503,1498,1691,1663,-32,385,-36,428,-58,270,214,-431,356,4,-29,149
39476,273,-348,-63,-129,968,4616,1569,2105,68,-45,0,20,-1,644,13756,1111,-253,179,13798,1506,1496,1678,1675,-70,247,-78,274,-91,141,204,-390,296,2,-29,151
39526,526,-717,-81,-47,1004,7362,3095,1311,199,-73,0,49,0,644,13756,1077,-317,175,13756,1506,1504,1672,1672,-139,275,-150,296,-94,128,214,-411,262,1,-29,153
39576,635,-1069,2,-70,882,12550,2484,1067,223,-99,-2,56,0,644,13756,1066,-376,175,13756,1511,1495,1675,1671,-54,397,-57,423,-136,146,214,-435,264,-1,-30,153
39626,1247,-947,32,-48,1015,11452,3949,1006,314,-107,-2,85,-4,644,13756,981,-259,175,13756,1485,1509,1681,1674,19,290,19,285,0,75,244,-436,252,-3,-30,150
39676,1762,-472,-21,-40,757,18410,2850,396,309,-70,0,92,-4,0,38,224,-432,264,-6,74,0,644,13756,972,478,250,-8,-30,153,,,,,,
8,940,-676,287,1497847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39976,1460,148,-122,70,956,953,-1543,-3204,-27,7,0,18,1,674,15067,860,-576,287,14978,1514,1500,1722,1718,57,652,49,560,136,680,142,-317,401,-22,-34,148
673,15022,822,-488,291,15022,1513,1490,1736,1719,82,576,68,473,117,596,153,-338,409,-23,-34,150,,,,,,,,,,,,,,
40076,1387,-198,121,28,743,-1121,-5083,-3082,-29,7,0,18,1,674,15067,782,-535,291,15022,1506,1495,1724,1728,23,816,18,638,114,858,183,-268,431,-26,-35,150
40126,1340,-512,-162,163,1103,-2158,-4351,-3327,-14,-44,2,18,2,673,15022,762,-604,291,15022,1509,1486,1723,1731,107,685,81,522,188,709,163,-249,459,-28,-36,156
40176,1224,-477,163,103,983,2235,-3679,-3204,-3,-17,0,18,1,673,15022,731,-395,291,15022,1528,1484,1722,1722,124,622,90,455,151,605,183,-261,437,-30,-36,152
40226,1255,-522,-32,165,950,-632,-4046,-3021,3,-34,0,19,2,673,15022,664,-925,291,15022,1495,1497,1716,1743,149,762,99,506,216,758,142,-223,491,-32,-36,151
40276,1154,-549,2,147,1218,1747,-9417,-3327,4,-34,0,18,2,674,15067,653,-349,291,15022,1508,1488,1710,1745,81,834,53,545,218,834,142,-205,485,-34,-37,149
40326,1024,-718,99,12,773,4005,-6365,-4120,13,-48,0,20,0,674,15067,628,-957,287,14978,1504,1489,1715,1739,144,949,90,596,239,872,132,-220,503,-35,-37,150
677,15202,595,-827,307,15202,1518,1506,1706,1744,26,918,15,546,103,856,163,-187,527,-37,-38,150,,,,,,,,,,,,,,
40426,1143,-755,40,-45,1011,2601,-7952,-3510,-4,-49,0,20,2,673,15022,595,-562,291,15022,1518,1491,1703,1746,122,1131,72,673,212,1064,0,-215,521,-38,-38,152
40476,1094,-1302,149,-93,796,1137,-10759,-2899,-7,-85,0,20,1,674,15067,552,-755,291,15022,1519,1485,1713,1737,57,1040,31,574,117,1016,142,-174,567,-40,-39,155
674,15067,525,-765,296,15067,1528,1476,1722,1727,20,1284,10,674,11,1229,122,-219,544,-41,-40,155,,,,,,,,,,,,,,
40576,1592,-870,-38,-141,1082,6874,-567,-2533,-50,-80,0,20,0,674,15067,508,-602,296,15067,1529,1462,1726,1735,-222,1181,-113,600,-269,1077,122,-172,631,-42,-42,160
40626,1793,-710,-85,55,1092,7240,2484,-2350,-50,-93,-2,20,-4,674,15067,494,139,296,15067,1546,1475,1719,1717,-222,1181,-110,583,-269,1077,0,-198,624,-42,-42,157
40676,2039,-303,46,52,1119,4494,6879,-1862,-73,-57,0,20,-6,709,16673,391,-1033,435,16673,1563,1526,1761,1753,-222,1181,-87,461,-269,1077,0,-191,589,-43,-40,156
40726,1663,81,-45,111,867,-816,-567,-1740,-34,-29,-2,20,-6,710,16720,416,-605,439,16720,1564,1526,1734,1779,-271,1595,-112,663,-299,1636,0,-177,619,-44,-40,156
40776,1770,99,-48,226,975,160,-3313,-2228,-29,-29,-2,20,-6,708,16626,378,-209,432,16626,1585,1531,1740,1750,-271,1595,-102,603,-299,1636,0,-207,635,-44,-40,156
