1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750000,374,416,-14,-90,1216,5921,914,718,173,15,-6,2360,-239,606,12180,895,89,7803000,667,407,-53,25,1058,13612,4393,47,147,-69,-6,2360,-1200,607,12220,882,66,27,12220,1474000,1407000,1648000,1648000,-83,-40,-73,-35,-160,-278,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850000,579,333,52,-119,702,4395,1281,1207,183,-127,-2,2680,-1799,604,12100,862,-57,15,12100,1417000,1489000,1614000,1664000,-141,-273,-122,-7903000,798,512,22,45,905,9156,7750,2122,157,-147,-2,2600,-2200,604,12100,893,-92,15,12100,1486000,1437000,1633000,1634000,-233,-217,-208,-194,-368,-377,244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000,315,308,-94,-39,1095,6654,12694,1329,171,-193,0,2280,-2519,614,12504,863,-184,56,12504,1465000,1472000,1652000,1640000,-224,-102,-193,8003000,1176,601,-42,183,887,7264,9703,1146,33,-198,-2,1560,-2879,636,13416,863,-258,143,13416,1522000,1467000,1655000,1688050000,1198,893,8,-90,974,4639,12694,474,-3,-173,-2,1160,-2879,637,13458,839,-303,148,13458,1504000,1474000,1673000,1678103000,827,922,198,-50,601,-4088,10680,1695,25,-174,-6-405,-84,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150000,359,1204,144,11,695,489,11168,963,-349,-116,204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203000,143,1312,150,-191,1060,-1097,9215,718,11,-171,-2,280,-3279,671,14933,776,-368,284,14933,1527000535000,1699000,1702000,-160,-97,-124,-75,-321,-78,193000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250000,25,1845,-66,-165,914,1343,12572,-928,11,-125,-4,160,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8303000,19,2174,-35,-15,1194,1160,5797,-13,8,-65,-4,120,-2919,672,14978,738,-348,287,14978,1536000,1513000,1706000,1707000,-13,-75,-10,-55,-114,-95,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350000,342,2102,-115,0,1065,3602,2623,-1844,-19,33,-4,120,-1719,673,15022,747,-334,291,15022,1543000,1480000,1726000,1709000,159,-65,119,8403000,324,1595,-32,-131,1244,3175,-305,-1539,-28,51,-4,0,-1000,674,15067,734,-349,296,15067,1540000,1489000,1725000,1710000,279,12,204,9,284,-43,132000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450000,414,1125,-50,-1,1145,-120,-5066,-1478,-39,91,-4,-39,-80,674,15067,701,-349,296,15067,1535000,1495000,1722000,1713000,286,79,200,55,418,128,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8503000,4,522,-21,25,855,-242,-9155,-2393,-7,38,-4,-79,-80,672,14978,658,-415,287,14978,1523000,1487000,1711000,1731000,429,147,282,97,589,151,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550000,55,-3,-15,68,864,-548,-8118,-867,-15,48,-6,-119,560,672,14978,645,-392,287,14978,1532000,1498000,1716000,1711008603000,43,-31,27,90,831,2686,-6226,-2271,-14,126,-4,-119,1480,673,15022,641,-376,291,15022,1531000,1480000,1727000,1717000,420,228,269,146,529,181,163000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650000,-32,-114,76,92,855,-3782,-16052,-257,34,251,-2,360,3000,673,15022,8703000,58,-714,57,46,1096,-2012,-24414,-440,-15,286,16000,1701000,1738000,555,177,325,103,981,212,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750000,-313,-1473,172,-129,1031,-3660,-26184,-379,23,251,-4,-39,4300,1538000,1693000,1746000,503,263,301,157,892,247,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803000,-249,-1935,-90,184,1252,-1829,-21362,-745,18,180,-4,-39,372,15929,1534000,1524000,1706000,1743000,503,263,299,156,892,8850000,-228,-2467,77,140,1316,-2379,-17334,-928,12,35,-4,-79,2879,706,16532,576,-189,423,16532,1547000,1558000,1722000,1768903000,-18,-2255,-68,210,1097,-2135,-4151,-623,-1,23,-4,-39,2519,706,16532,583,-127,423,16532,1557000,1552000,1750000,1739000,503,263,293,153,892,247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950000,-91,-1858,76,149,1116,2686,1220,-3126,7,-102,-6,0,679,706,16532,553,-124,423,16532,1547000,1523000,1744000,1774000,503,263,278,9003000,328,-1061,-203,60,1304,6715,6102,-3309,-28,-75,-4,0,200,706,16532,567,-74,423,16532,1566000,1501000,1765000,1754000,503,263,285,149,892,247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050000,381,-647,-149,62,975,1527,1281,-2637,-36,-39,-2,-39,200,706,16532,556,-21,423,16532,1561000,1516000,1749000,1763000,503,263,279,9103000,167,-214,-63,11,850,-364,-61,-3431,-11,-8,-4,40,119,707,16579,574,43,428,16579,1549000,1517000,1755000,176,81,174,142,310,132000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150000,5,-61,-14,-110,956,1343,731,-1905,6,-22,-4,80,-199,705,16485,568,116,419,16485,1562000,1521000,1747000,1761000,16,352,9,200,74,411,1539203000,22,34,61,-32,1218,-6529,-305,-2027,-5,-42,-6,-39,-519,706,16532,579,105,423,16532,1530000,1551000,1744000,1769250000,-51,226,-38,-110,1361,-5430,3966,-684,-2,-25,-4,-79,-519,707,16579,575,166,428,16579,1543000,1558000,1748000,17511,293,-46,533,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9303000,163,444,47,127,884,-59,2807,-74,-49,-6,-6,-399,-519,675,15112,607,249,300,15112,1535000,1495000,1709000,1729000,-205,499,-124,302,-254,500,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350000,520,627,177,11,1034,-6163,2379,2183,-157,37,-54,-1279,-199,668,14800,630,266,271,14800,1502000,1498000,1706000,1726000,-6,323,-3,203,-120,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403000,300,742,62,-28,1085,-11168,-2442,2550,-249,54,-14,-2559,-119,668,1489450000,-283,665,26,-153,924,-11168,1464,474,-195,47,-129503000,-785,736,-156,4,1235,-8665,2257,1756,-126,60,-8,-2239,-39,670,14889,653,263,280,14889,1534000,1505000,1710000,1701000,-176,455,-115,297,-215,606,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550000,-852,687,-109,121,1211,-3599,2745,-74,-86,59,-8,-1839,0,682,15427,5000,1478000,1720000,1712000,-286,410,-195,280,-315,561,173000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603000,-860,729,-191,-167,1178,-1341,3356,841,-26,67,-6,-1159,40,683,15472,672,319,332,15472,1548000,1513000,1728000,1715000,9650000,-859,602,-212,14,1046,1527,2929,596,36,52,-839,0,672,14978,676,316,287,14978,1537000,1493000,1718000,1709000,9703000,-654,605,-64,-26,961,5006,2318,963,43,52,-14,-159,0,649,13970,705,282,195,13970,1514000,1462000,1697000,1689000,-326,382,-229,269,-366,295,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9750000,-261,694,-145,80,797,1710,0,2489,8,39,-12,-159,-239,659,14404,746,307,235,14404,1522000,1479000,1687000,1677000,-341,268,-255,9803000,-286,443,36,-55,855,2503,609,2183,11,-24,-10,-159,-720,678,15246,733,292,311,15246,1555000,1515000,1703000,1719850000,-199,441,105,23,873,1771,1891,3221,6,-48,-8,-119,-1000,677,15202,757,340,307,15202,1558000,1527000,1691000,17172,-177,55,-319,37,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9903000,-290,553,-243,9,1043,3358,5248,1268,-2,-11,-8,-319,-679,677,15202,786,331,307,15202,1553000,1508000,1722000,1704000,-358,262,-281,206,-449,209950000,-255,615,-188,96,1064,916,4332,902,8,-5,-88,15246,789,312,311,15246,1542000,1515000,1715000,1714000,-267,151,10003000,-208,918,-116,21,862,3968,3722,780,4,73,-4,-159,-80,679,15291,814,296,316,15291,1555000,1505000,1725000,1704000,-309,243,-251,198,-374,174,244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050000,-21,993,-97,138,803,-3599,-3357,1512,15,86,-4,160,0,679,152910103000,136,720,83,-61,932,4029,-2380,413,2,62,-4,160,0,678,15246,873,400,311,15246,1555000,1504000,1718000,1715000,-350,145,-305,126,-308,74,244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150000,386,637,-64,6,832,-1036,-1526,841,-16,-7,-6,200,-720,678,15246,892,415,311,15246,1532000,1528000,1704000,1723000,-310,84,-276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203000,250,505,10,-82,1109,-1219,1830,1085,2,-43,-4,280,-1000,677,15202,900,408,307,15202,1541000,1523000,1709000,1711000,-339,37,-305,33,-371,59,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250000,124,445,-93,-66,1118,1038,4943,108,20,-76,-6,360,-1319,676,15157,903,377,304,15157,1542000,1504000,1714000,1716000,-246,-36,-2210303000,-104,488,128,-178,987,4212,9887,230,64,-72,-6,640,-1319,676,15157,933,398,304,15157,1541000,1505000,1724000,1702000,-343,73,-320,68,-516,0,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10350000,-35,622,86,-111,965,4639,9520,-196,62,-60,-4,680,-1319,675,15115,-423,-43,-563,-67,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10403000,147,1022,-74,68,1145,5006,5675,1329,39,-88,-4,600,-2040,674,15067,950,355,296,15067,1551000,1512000,1703000,1706000,-485,126,-460,119,-584,310450000,486,1153,-88,5,1281,4395,6163,1878,48,-262,-2,1040,-4160,664,14623,992,388,255,14623,1551000,1519000,1684000,1713000,-401,21,-398,20,-462,36,244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10503000,573,901,110,135,653,-1890,15258,1146,33,-343,-2,960,-4839,642,13670,1000,345,168,13670,1502000,1487000,1677000,1672000,-311,-49,-311,1675000,1648000,-416,-39,-424,-40,-759,-9,244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10603000,474,1993,90,26,868,-181,17089,2489,38,-248,-2,920,-4839,639,13543,1033,332,155,13543,1505000,1506000,1668000,1662000,-468,-10650000,607,2435,-38,-81,853,3846,16661,2427,23,-146,-,880,-4119,639,13543,1076,346,155,13543,1524000,1484000,1685000,16410010703000,725,2237,176,-5,920,1343,10741,963,-59,-21,-2,40,-2480,639,13543,1053,229,155,13543,1512000,1477000,1685000,1610750000,511,2251,75,-91,810,428,3234,1878,-30,53,-2,160,-1640,640,13585,1068,165,159,13585,1517000,1489000,1675000,1610803000,171,1773,22,-85,939,977,-4273,1939,-7,140,0,80,-160,639,13543,1090,205,155,13543,1522000,1488000,1667000,1610850000,45,1129,70,-104,888,-1585,-10132,2427,2,88,-,13585,1508000,1509000,1650000,1673000,-149,-4,-159,-4,19,-57,2510903000,438,95,120,96,517,1771,-10254,3038,-27,1,-0,-80,639,13543,1110,90,155,13543,1530000,1495000,1642000,1670000,10950000,369,-243,113,17,917,-4149,-4273,2977,-21,-31,-2,120,-119,639,13543,1110,122,155,13543,1505000,1522000,1650000,1611003000,241,-387,133,-37,780,-853,-3601,3648,0,-40,0,240,-80,638,13500,1121,76,152,13500,1528000,1510000,1639000,1661000,-88,-48,-98,-54,-25,-33,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050000,48,-410,218,-108,763,855,-3723,1695,13,-42,-2,200,-80,640,13585,1118,25,159,13585,1518000,1496000,1652000,1675000,-21,59,-23,11103000,48,-345,54,-61,967,-2501,-5066,2916,16,-40,85,1115,-29,159,13585,1516000,1519000,1640000,1670000,-59,-131,-65,11150000,227,-65,86,-151,975,4395,-1343,2122,-2,-5,0,200,0,641,13628,1102,-93,163,13628,1545000,1481000,1657000,1611203000,330,54,-135,-77,990,489,-2014,1451,-7,1,-2,240,-39,649,13970,1117,-45,195,13970,1526000,1512000,1668000,1676000,54,-18,60,-20,89,-26,244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11250000,293,-10,-123,-11,974,2381,-2136,1268,-8,0,-2,200,0,660,14448,1110,-99,240,14448,1557000,1500000,1680000,1683000,-9,48,-10,11303000,103,6,-143,-163,1231,1221,-244,413,11,0,-2,240,0,670,14889,1108,-112,280,14889,1548000,1522000,1699000,1611350000,306,102,-220,-90,1232,3785,-244,-196,-12,50,-2,160,479,671,14933,1090,-82,284,14933,1557000,1507000,1709000,1688000,186,-83,203,-91,248,-124,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11403000,208,-198,205,-74,764,1221,-6470,291,-4,28,-2,160,519,671,14933,1089,-73,284,14933,1551000,1524000,1684000,1710000,124,-4,135,-4,237,-25,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450000,709,312,72,-26,998,611,-4151,1085,-51,100,-8,120,839,672,14978,1074,-92,287,14978,1565000,1516000,1701000,1688000,222,-42,238,-45,316,-48,255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503000,520,368,-42,-142,1289,-5003,-7568,1146,-38,224,-2,80,2199,673,15022,1084,-91,291,15022,1544000,1546000,1694000,16,280,-78,303,-84,412,8,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11550000,534,221,-13,0,1045,-4088,-15869,1329,-43,211,-4,40,2199,684,15518,1091,-17,336,15518,1547000,1549000,1680000,1707000,197,-79,215,-86,11603000,567,-663,99,167,983,-2135,-16663,1878,-46,134,0,40,2199,685,15563,1073,-25,340,15563,1573000,1549000,1678000,1711650000,297,-1047,79,85,986,-3233,-11414,291,-22,72,0,40,1880,683,15472,1077,-40,332,15472,1554000,1549000,1689000,17,-18,273,-19,402,0,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
