c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
68576,438,-1292,124,-149,827,1934,2926,911,-67,-83,0,-2,3,427,6047,1024,-21,0,17546,1548,1554,1664,1667,-241,180,-247,184,-295,219,255,-107,22,-12,-65,151
68626,23,-1678,137,-39,817,225,10250,-186,-64,-166,0,-11,-5,429,6104,1016,-65,0,16791,1598,1585,1660,1676,-257,166,-261,169,-371,228,255,-156,40,-11,-66,153
68676,-204,-1116,134,-166,808,1080,6954,-980,-59,-172,0,-11,-17,428,6075,1021,-40,0,15840,1588,1513,1672,1673,-282,283,-289,289,-458,220,255,-272,15,-10,-69,157
68726,468,170,-178,162,1199,3399,8114,301,-57,-165,0,-6,-32,428,6075,1041,33,0,14143,1495,1481,1607,1590,-318,194,-331,202,-502,255,255,-268,48,-10,-70,152
68776,385,266,11,272,993,-7159,8907,-491,-128,-148,0,-23,-33,428,6075,1026,8,0,14261,1558,1522,1626,1638,-456,143,-468,147,-598,251,255,-319,123,-8,-72,152
68826,246,201,169,139,974,-10577,10189,-858,-178,-195,0,-33,-45,430,6132,1021,-40,0,15163,1649,1619,1719,1747,-422,290,-430,296,-557,444,255,-345,163,-8,-72,157
68876,-103,378,163,26,656,-12469,11409,-1041,-185,-212,0,-38,-53,429,6104,1062,55,0,11491,1607,1564,1708,1696,-207,253,-220,269,-484,374,224,-382,152,-9,-74,157
68926,-69,1204,-155,59,797,-8197,12447,-186,-149,-153,0,-31,-47,428,6075,1048,93,0,11171,1461,1418,1594,1553,-366,431,-384,452,-642,603,214,-316,186,-8,-76,156
68976,-758,932,-101,20,681,-14788,10616,-369,-163,-136,0,-45,-39,430,6132,1043,28,0,14842,1592,1593,1679,1681,-369,391,-385,408,-467,594,255,-299,264,-7,-78,157
69026,-1165,926,35,13,820,-16925,7625,972,-166,-108,0,-52,-38,428,6075,1054,7,0,14150,1626,1618,1757,1737,-342,351,-361,370,-487,605,255,-277,248,-7,-79,153
69076,-1544,619,16,31,1331,-11859,9151,301,-135,-103,0,-54,-31,428,6075,1041,1,0,16975,1553,1537,1646,1647,-383,204,-399,212,-481,414,255,-255,254,-5,-80,154
69126,-1822,117,195,42,929,-9051,9639,-247,-104,-163,0,-53,-38,428,6075,1052,-27,0,16615,1603,1599,1689,1717,-327,189,-344,199,-425,366,255,-303,214,-5,-79,156
69176,-2332,20,154,-175,1003,-9234,7137,-125,-24,-186,0,-42,-40,429,6104,1027,-52,0,14997,1561,1549,1697,1676,-253,294,-260,302,-486,384,255,-345,182,-5,-80,157
69226,-1997,1095,-90,336,1384,-1116,10311,-1529,1,-177,0,-40,-52,427,6047,1032,26,0,11669,1559,1546,1670,1678,-304,277,-313,286,-473,202,255,-368,144,-5,-81,157
69276,-1253,1057,5,254,1077,-2093,10189,-1102,-45,-141,0,-35,-46,429,6104,1040,0,0,15431,1536,1550,1679,1664,-225,238,-234,247,-361,284,255,-322,185,-6,-82,156
69326,-1281,1370,-95,43,1079,-6365,7625,-1712,-94,-136,0,-41,-49,428,6075,1036,15,0,14234,1500,1482,1620,1632,-160,199,-166,206,-298,324,255,-353,186,-7,-82,157
69376,-1477,987,-84,-55,696,-8502,7930,-64,-86,-174,0,-41,-49,428,6075,1046,34,0,13245,1567,1576,1679,1692,-107,139,-112,145,-328,219,255,-343,145,-10,-82,155
69426,-1965,435,-5,-200,743,-7098,8968,-2384,-6,-166,0,-30,-40,429,6104,1028,-28,0,14561,1580,1567,1706,1694,-124,91,-128,93,-272,85,255,-235,102,-11,-82,154
69476,-1905,133,-12,368,1549,1385,7320,-919,40,-112,0,-30,-23,429,6104,1050,38,0,13356,1535,1459,1621,1620,-106,-26,-111,-27,-145,-111,255,-137,131,-12,-81,156
69526,-1541,480,-58,174,921,4132,1766,-1285,30,-1,0,-25,-7,428,6075,1042,12,0,13345,1540,1554,1671,1667,30,-71,32,-74,0,-16,255,-102,112,-13,-79,145
69576,-1541,-206,-26,-164,755,775,-2750,-2017,1,-51,0,-22,-6,429,6104,1037,-12,0,14894,1573,1542,1667,1711,12,-123,13,-128,25,-205,255,-112,1,-14,-76,150
69626,-1152,-1051,125,-103,499,4803,-3848,-980,65,-93,0,-3,-5,428,6075,1047,-2,0,14935,1597,1567,1682,1684,57,-134,60,-141,51,-256,255,-81,-49,-15,-76,151
69676,-1166,-1290,-134,146,1130,5413,1583,1033,117,-117,0,0,2,428,6075,1031,-24,0,14808,1598,1573,1701,1683,50,-226,52,-233,16,-336,255,39,-47,-16,-74,151
69726,-793,-1279,-17,210,1206,3826,-614,-491,50,12,0,-7,25,429,6104,1035,1,0,14208,1532,1473,1616,1625,113,-179,117,-185,145,-342,255,89,28,-17,-73,148
69776,-524,-809,74,-142,918,7061,-6717,-491,-17,98,0,-10,31,429,6104,1049,11,0,15085,1577,1529,1676,1690,261,-301,273,-315,388,-340,255,131,-20,-18,-70,152
69826,134,-1290,132,-11,842,6146,-13065,850,-9,97,0,0,38,427,6047,1038,-1,0,13532,1464,1427,1583,1604,250,-283,259,-294,439,-329,255,147,-65,-19,-68,149
69876,294,-1970,-171,-41,1159,1751,-8853,118,9,37,0,7,44,428,6075,1048,-40,0,17412,1598,1590,1689,1702,349,-297,365,-311,475,-314,255,239,-115,-20,-65,151
69926,249,-2447,-29,-76,932,-18,-9403,-1224,9,75,0,8,58,428,6075,1029,-81,0,15465,1597,1552,1680,1700,335,-251,345,-258,519,-372,255,280,-104,-21,-64,150
69976,88,-2047,153,-116,1326,8343,-10684,-1895,63,168,0,15,66,427,6047,1054,55,0,10146,1526,1476,1639,1664,392,-248,414,-262,627,-326,255,270,-156,-22,-62,155
70026,542,-2490,241,-109,878,9991,-13126,-64,72,103,0,25,58,429,6104,1035,14,0,15470,1476,1434,1577,1590,479,-341,496,-353,693,-476,255,245,-233,-24,-61,153
70076,247,-3017,128,-197,831,9136,-9219,-1468,168,33,0,42,56,428,6075,1052,12,0,14280,1568,1562,1685,1690,532,-344,560,-361,641,-479,244,215,-286,-27,-60,154
70126,186,-3264,211,-315,771,11700,-6351,-919,200,-28,0,50,46,430,6132,1050,-8,0,17578,1525,1494,1644,1667,443,-327,465,-343,541,-592,234,171,-373,-29,-61,155
70176,360,-3379,-71,82,1014,16644,-3055,484,289,-96,0,61,42,428,6075,1052,-9,0,15961,1534,1522,1621,1671,408,-259,429,-272,405,-632,244,164,-389,-33,-62,153
70226,369,-3402,11,31,1041,14385,-919,-2506,303,-47,0,65,50,428,6075,1057,-4,0,13889,1591,1543,1697,1709,349,-348,368,-367,343,-687,244,243,-362,-34,-62,153
70276,1020,-2520,-140,142,1020,19390,423,-858,202,98,0,54,67,429,6104,1057,30,0,11416,1583,1484,1678,1677,358,-264,379,-279,430,-480,255,277,-230,-35,-61,154
70326,1471,-1703,-127,20,964,14324,-6961,-1956,85,157,0,41,63,428,6075,1046,-37,0,18102,1572,1581,1706,1731,438,-312,458,-326,611,-365,255,274,-268,-36,-61,156
70376,1668,-1882,109,-233,1124,4681,-7572,-3360,62,179,0,46,66,428,6075,1039,-24,0,14751,1519,1495,1652,1681,443,-190,460,-197,565,-299,255,252,-307,-39,-61,157
70426,1402,-1961,25,-270,1189,6756,-8914,-1468,112,149,0,51,63,428,6075,1058,20,0,13156,1553,1488,1645,1669,343,-175,363,-185,514,-371,255,269,-298,-40,-62,156
70476,1811,-1867,15,357,1199,8831,-5618,-369,79,183,0,41,69,430,6132,1039,1,0,12345,1543,1498,1642,1672,311,-201,323,-209,449,-259,244,279,-212,-41,-63,152
70526,1669,-1754,-6,110,915,-4290,-7510,-1956,7,196,0,29,70,429,6104,1063,46,0,12824,1537,1495,1646,1651,372,-89,395,-95,487,-67,244,300,-166,-42,-63,150
70576,1344,-1679,-107,49,1123,-1544,-7510,-1773,-2,216,0,22,74,429,6104,1048,34,0,14560,1522,1489,1631,1646,340,0,357,0,489,0,244,372,-99,-42,-65,146
70626,1141,-2000,62,56,875,-8074,-12698,-675,-71,297,0,5,92,428,6075,1043,-24,0,15257,1603,1540,1677,1698,283,55,295,57,494,76,255,434,-31,-42,-66,147
70676,1122,-2317,-86,179,1114,-13079,-13980,-1529,-108,316,0,-3,104,428,6075,1038,-7,0,13388,1582,1530,1682,1700,317,48,329,50,555,256,255,449,84,-40,-66,154
70726,163,-2817,35,42,826,-7220,-12698,-186,-106,227,0,-18,93,428,6075,1050,27,0,12624,1578,1562,1703,1714,275,98,289,103,464,280,255,361,75,-40,-66,149
70776,-606,-2804,-28,-136,1040,-3070,-9036,911,-9,193,0,-9,88,428,6075,1047,14,0,14517,1529,1464,1646,1611,272,239,285,250,415,237,255,354,66,-38,-68,150
70826,-223,-2425,-256,-67,1032,1080,-4031,1888,-40,187,0,-10,85,427,6047,1051,10,0,14058,1534,1533,1661,1666,246,168,259,177,374,280,255,357,66,-37,-69,152
70876,-588,-2694,56,-18,1217,-8990,-10684,850,-53,195,0,-20,85,427,6047,1043,-8,0,16680,1529,1519,1639,1641,127,166,132,173,298,298,255,283,113,-35,-70,152
70926,-949,-2959,-154,47,1048,-1849,-5008,545,-37,54,0,-25,66,429,6104,1044,-11,0,14257,1511,1515,1600,1631,95,135,100,141,214,282,255,199,103,-34,-70,151
70976,-1829,-3603,244,-166,940,-3131,362,1522,20,-46,0,-24,49,428,6075,1038,-68,0,15704,1638,1640,1717,1737,43,264,45,274,0,247,255,102,52,-33,-73,147
71026,-1896,-3185,341,-39,1179,5841,3292,1827,114,-89,0,-10,33,428,6075,1068,49,0,12813,1429,1340,1532,1511,49,238,52,255,-87,154,255,46,48,-34,-74,148
71076,-921,-2116,-38,82,997,7000,6954,2254,-2,-62,0,-19,26,428,6075,1044,-48,0,18312,1628,1622,1699,1706,-80,217,-84,227,-163,249,255,33,94,-32,-77,148
71126,-609,-1752,0,-41,1208,-10272,5184,-3,-94,-27,0,-28,26,429,6104,1044,55,0,9810,1539,1514,1608,1638,-210,256,-219,267,-239,385,255,0,133,-31,-78,149
71176,-456,-1743,21,77,1032,-11492,4085,1888,-112,-69,0,-31,17,427,6047,1047,-34,0,18177,1688,1655,1734,1763,-209,265,-219,277,-261,405,255,-72,154,-29,-80,156
71226,-697,-1687,68,280,1210,-7281,6588,-3,-102,-104,0,-36,8,430,6132,1045,-14,0,15679,1489,1469,1609,1615,-220,262,-230,274,-366,444,244,-100,214,-28,-80,155
71276,-1361,-1939,224,-192,950,-4229,12813,667,-129,-178,0,-45,-4,429,6104,1052,6,0,12513,1501,1526,1641,1646,-358,200,-376,211,-598,405,255,-211,158,-27,-81,158
71326,-2053,-1500,129,-18,1040,-6243,16842,1217,-5,-259,0,-36,-26,429,6104,1031,-41,0,16778,1614,1566,1681,1682,-342,327,-353,337,-632,362,234,-275,151,-26,-82,160
71376,-2305,-783,40,-202,984,2117,20137,-369,51,-246,0,-26,-34,427,6047,1029,-20,0,13326,1573,1556,1699,1692,-312,386,-321,398,-649,269,244,-333,132,-25,-85,157
71426,-1563,384,28,-241,1251,1751,16964,-1590,-39,-165,0,-32,-39,428,6075,1052,-9,0,16114,1546,1440,1644,1628,-376,377,-396,396,-662,239,244,-334,159,-25,-87,158
71476,-491,876,128,49,761,958,13485,-1163,-160,-138,0,-42,-45,428,6075,1030,-40,0,15876,1556,1576,1687,1707,-321,265,-331,273,-539,430,244,-377,180,-25,-89,156
71526,-881,1455,216,114,780,-9295,10555,-64,-111,-107,0,-40,-52,427,6047,1038,-14,0,13307,1588,1512,1705,1680,-380,447,-395,464,-634,527,224,-378,221,-25,-90,158
71576,-531,2253,-228,66,973,-5633,8297,-1407,-203,-43,0,-51,-43,429,6104,1030,5,0,13183,1508,1446,1654,1630,-338,258,-348,266,-485,485,234,-290,309,-25,-91,156
71626,-842,1686,30,169,1062,-12347,7076,423,-230,-16,0,-63,-33,429,6104,1029,-20,0,15954,1489,1530,1652,1638,-262,260,-270,267,-372,634,224,-268,308,-25,-90,157
71676,-1561,1264,0,43,999,-11370,5367,-2078,-175,-38,0,-62,-29,428,6075,1066,47,0,12017,1521,1510,1665,1643,-286,312,-305,332,-360,532,214,-221,315,-25,-91,156
71726,-2418,722,-163,-24,997,-15093,4451,-858,-161,-55,0,-73,-20,427,6047,1047,33,0,14533,1534,1516,1632,1632,-260,348,-273,365,-300,493,244,-164,351,-24,-91,158
71776,-2848,118,-41,-123,636,-17779,2864,-1407,-154,-24,0,-76,-5,429,6104,1042,-7,0,14918,1609,1574,1694,1691,-236,209,-246,218,-295,422,244,-95,383,-23,-90,157
71826,-2991,69,113,206,1052,-8319,1278,-797,-106,16,0,-77,0,427,6047,1062,29,0,13883,1568,1535,1656,1664,-247,290,-262,308,-254,438,255,-111,389,-22,-88,153
71876,-2946,-238,201,48,736,-5755,789,-552,-98,-12,0,-72,-3,429,6104,1049,2,0,12664,1536,1490,1661,1641,-195,150,-205,157,-186,253,255,-60,312,-20,-86,151
71926,-2976,-922,-101,48,962,-7037,-186,362,-71,-41,0,-67,10,428,6075,1064,-16,0,15549,1635,1607,1745,1732,-79,235,-84,250,-126,295,255,-4,324,-19,-85,151
71976,-3171,-960,-192,-113,934,-5755,-308,-1163,-99,3,0,-73,21,429,6104,1059,8,0,12924,1531,1531,1662,1656,-91,133,-96,141,-68,154,255,13,324,-18,-84,150
72026,-2611,-1198,285,145,919,-2825,-6961,301,-98,-7,0,-69,13,429,6104,1058,5,0,15153,1464,1455,1598,1623,-86,2,-91,2,8,68,255,-49,271,-17,-81,143
72076,-2293,-1429,103,103,978,-2154,-5069,362,-38,-74,0,-50,8,428,6075,1064,-7,0,14422,1585,1535,1666,1675,1,-13,1,-14,-8,25,255,17,187,-17,-79,144
72126,-2381,-2385,-19,11,1060,-1544,-1102,179,-4,-78,0,-43,26,428,6075,1048,-32,0,16457,1600,1548,1690,1696,-9,-13,-10,-14,-17,-85,255,80,176,-16,-77,150
72176,-2287,-2352,-34,55,1210,775,-3116,-1346,-29,-49,0,-47,32,428,6075,1066,-19,0,14477,1590,1565,1699,1721,-10,-73,-11,-78,8,-176,244,15,161,-16,-74,151
72226,-1789,-1529,98,-87,888,1751,-1834,-1895,-16,-77,0,-33,9,428,6075,1049,-5,0,15416,1486,1510,1642,1658,-59,-237,-62,-248,8,-201,255,-51,18,-15,-72,151
72276,-1006,-1533,189,96,1018,5780,-3055,1461,87,-58,0,-2,11,428,6075,1063,30,0,12776,1563,1458,1630,1649,-5,-235,-5,-249,25,-371,255,-38,-63,-16,-70,150
72326,-839,-1173,-15,-104,1186,11334,-1956,1033,101,-46,0,6,11,429,6104,1052,15,0,14650,1551,1507,1667,1682,-35,-239,-37,-252,0,-425,255,-27,-112,-16,-69,154
72376,-109,-1280,-12,47,1053,10357,-980,118,75,-60,0,11,10,429,6104,1064,35,0,14223,1547,1489,1656,1675,-36,-252,-38,-268,0,-414,255,-74,-138,-16,-67,150
72426,184,-900,29,-158,820,6573,1705,-186,82,-72,0,23,0,428,6075,1061,36,0,13917,1477,1439,1594,1617,-7,-299,-7,-317,0,-385,244,-102,-206,-17,-66,146
72476,442,-1191,19,-116,1165,8343,5977,-186,81,-136,0,25,-5,428,6075,1062,40,0,12879,1511,1510,1651,1655,59,-318,63,-338,-16,-456,244,-146,-246,-19,-65,152
72526,448,-665,143,-161,743,8709,9822,-1773,145,-126,0,40,-16,428,6075,1053,0,0,13241,1613,1584,1713,1717,87,-368,92,-387,-33,-505,244,-185,-300,-21,-64,153
72576,942,-592,185,-28,798,13714,9578,-308,168,-120,0,50,-17,427,6047,1066,-1,0,15330,1603,1567,1707,1703,88,-372,94,-397,-25,-573,244,-166,-375,-24,-63,153
72626,900,-628,66,-247,771,10906,6343,-247,194,-107,0,60,-11,428,6075,1038,-2,0,11910,1512,1525,1658,1643,121,-440,126,-457,-16,-616,255,-89,-420,-26,-63,154
72676,1093,-788,190,-171,950,12493,4696,1033,223,-28,0,66,4,428,6075,1050,3,0,14286,1575,1490,1620,1640,19,-327,20,-344,0,-564,255,-30,-363,-28,-62,148
72726,1344,-545,-21,111,1175,11090,545,1033,161,-9,0,53,8,427,6047,1040,-68,0,18487,1604,1592,1709,1705,107,-358,112,-372,88,-531,255,-49,-326,-29,-63,151
72776,1446,-304,-31,38,1408,8221,1766,-1285,150,11,0,54,8,427,6047,1049,10,0,12765,1504,1431,1616,1620,104,-328,109,-344,169,-508,244,-36,-313,-31,-62,151
72826,1323,-535,-13,-136,606,7244,-2261,911,140,17,0,55,13,430,6132,1066,6,0,14922,1561,1545,1666,1678,187,-362,199,-386,221,-453,255,-33,-322,-32,-61,151
72876,1422,-341,71,-178,712,5169,-5069,-308,121,23,0,54,8,428,6075,1043,-41,0,15864,1585,1567,1709,1715,278,-290,290,-302,325,-403,244,-38,-352,-36,-61,152
72926,1637,335,-201,61,1175,3338,-5740,1094,167,49,0,61,6,429,6104,1040,-28,0,15426,1579,1539,1672,1675,279,-287,290,-298,345,-446,255,-22,-382,-38,-62,152
72976,1950,16,-169,125,1178,4620,-6961,179,138,70,0,59,16,429,6104,1048,57,0,12075,1511,1480,1612,1636,265,-370,278,-388,374,-461,255,140,-338,-41,-64,151
73026,1428,-894,-95,-67,716,-3680,-7449,1644,90,159,0,45,49,429,6104,1047,-31,0,17188,1609,1575,1693,1686,275,-372,288,-389,363,-383,244,197,-253,-42,-63,154
73076,906,-1556,161,127,1095,5291,-9952,850,137,160,0,40,55,429,6104,1038,-12,0,13908,1529,1496,1655,1660,345,-192,358,-200,526,-305,255,221,-191,-43,-62,154
73126,698,-1394,-118,-5,1062,7305,-10013,911,89,150,0,29,56,428,6075,1046,44,0,11554,1486,1463,1608,1610,357,-253,373,-264,505,-330,234,220,-204,-44,-62,153
73176,683,-1169,-20,-18,1037,-567,-8975,1033,87,191,0,30,58,428,6075,1035,14,0,13981,1562,1567,1666,1673,402,-209,416,-216,552,-237,255,281,-193,-46,-62,153
73226,721,-1251,-67,119,1056,-1971,-11539,-125,104,232,0,31,69,428,6075,1030,-2,0,13585,1580,1555,1685,1683,437,-164,450,-169,633,-231,244,301,-211,-48,-62,156
73276,692,-1428,-43,191,1191,897,-14407,-64,97,233,0,28,71,429,6104,1034,14,0,12972,1589,1551,1662,1683,375,-165,388,-171,626,-253,255,337,-192,-49,-63,152
73326,920,-2055,33,42,930,-4046,-13919,-186,43,247,0,24,84,428,6075,1044,21,0,12687,1520,1462,1630,1627,424,-78,443,-81,629,-103,255,372,-115,-49,-64,150
73376,741,-2538,107,85,874,2545,-13797,2254,16,214,0,14,84,428,6075,1039,-27,0,15331,1550,1529,1665,1680,390,-58,406,-60,580,-68,255,309,-52,-50,-64,149
73426,382,-2640,-46,-20,962,1629,-10867,-797,-2,131,0,6,73,428,6075,1027,-40,0,16411,1611,1601,1704,1730,282,-54,289,-56,447,0,255,254,-44,-50,-64,147
73476,271,-2675,-53,-87,1013,-5267,-6473,-736,-2,83,0,6,64,429,6104,1018,7,0,11602,1516,1484,1635,1640,279,-42,284,-43,351,8,255,264,-63,-51,-65,145
73526,198,-2215,-49,154,1086,-6427,-7205,789,-4,142,0,0,68,429,6104,1010,-44,0,18371,1558,1479,1638,1637,229,134,231,136,314,76,255,270,6,-51,-65,146
73576,-103,-2248,-224,129,1368,5596,-5802,-64,-13,181,0,-6,79,428,6075,1003,-31,0,13045,1511,1535,1670,1674,180,137,181,137,347,152,255,328,134,-49,-66,152
73626,-1037,-2792,115,-144,1242,469,-10135,-369,-62,137,0,-28,74,430,6132,1008,-33,0,15819,1594,1584,1677,1721,137,65,138,66,349,110,255,242,117,-48,-65,153
73676,-797,-2620,66,-66,1322,-1788,-5740,240,-47,70,0,-22,59,427,6047,1014,18,0,12499,1520,1461,1615,1625,53,158,53,161,97,176,255,165,57,-47,-66,146
73726,-163,-1928,-153,113,923,-3314,-2139,972,-46,52,0,-14,47,428,6075,1007,2,0,13828,1592,1531,1663,1680,-28,189,-29,191,8,177,255,134,64,-46,-66,147
73776,50,-1874,-108,-58,1115,-262,-430,1400,-89,65,0,-15,48,427,6047,999,-75,0,20869,1628,1628,1751,1742,-29,173,-29,173,0,256,255,115,119,-44,-67,147
73826,-229,-1722,66,105,1034,-1910,1278,-1590,-96,25,0,-25,34,428,6075,1007,-48,0,16126,1604,1616,1712,1747,-67,214,-67,216,-39,314,255,21,74,-43,-68,150
73876,-497,-1508,-205,-63,1287,-6549,-64,-919,0,-42,0,-7,21,429,6104,993,-33,0,15050,1583,1586,1710,1709,-88,268,-87,266,-202,269,255,45,108,-42,-71,149
73926,-1029,-1619,195,-94,1081,-2459,5733,484,-101,21,0,-36,30,429,6104,994,-7,0,14587,1570,1529,1640,1647,-172,266,-171,265,-257,335,255,1,187,-41,-72,152
73976,-779,-1061,49,-15,1224,-2337,4024,-247,-130,-12,0,-39,15,428,6075,998,44,0,13042,1514,1463,1597,1606,-192,293,-192,293,-303,379,255,-71,152,-39,-74,154
74026,-608,-876,46,-119,957,-9967,7625,2620,-117,-35,0,-30,8,429,6104,988,10,0,14998,1499,1499,1624,1600,-303,321,-300,317,-475,568,244,-81,189,-37,-74,152
74076,-1518,69,-157,-91,736,-9967,12752,606,-106,-1,0,-44,3,428,6075,990,-42,0,17801,1644,1631,1733,1711,-369,362,-365,359,-542,542,255,-86,280,-33,-76,152
74126,-1376,475,-190,372,1308,-6915,9395,-797,-188,28,0,-67,1,429,6104,1001,1,0,15260,1553,1508,1633,1632,-351,306,-351,307,-450,484,255,-148,353,-32,-75,154
74176,-1384,415,-94,-89,1305,-13385,4573,362,-198,-38,0,-61,-13,429,6104,989,40,0,13156,1454,1488,1578,1586,-384,349,-380,345,-470,604,255,-234,268,-29,-76,156
74226,-1655,651,-165,-36,1076,-14239,7259,1644,-154,-56,0,-58,-19,428,6075,986,-15,0,17647,1642,1634,1718,1699,-420,392,-414,387,-544,643,234,-200,307,-28,-76,159
74276,-1785,878,-78,130,1175,-6976,10860,240,-181,-5,0,-69,-14,428,6075,1006,-17,0,14543,1565,1517,1673,1631,-374,329,-376,331,-514,497,255,-204,357,-25,-76,157
74326,-1532,1278,145,217,1079,-5511,7198,1644,-202,24,0,-71,-19,429,6104,1005,32,0,11946,1561,1547,1675,1645,-391,248,-393,249,-543,501,224,-242,357,-24,-75,157
74376,-1709,1239,-122,92,975,-13568,4940,-1407,-221,-32,0,-75,-25,428,6075,1011,27,0,13170,1534,1533,1652,1636,-443,221,-449,224,-487,428,255,-203,321,-21,-74,159
74426,-2059,518,-113,35,868,-17657,4696,1522,-181,-19,0,-72,-10,428,6075,1021,49,0,11164,1578,1551,1660,1638,-414,244,-423,250,-509,417,255,-133,343,-19,-73,157
74476,-2004,122,112,196,705,-11798,4512,972,-161,2,0,-72,-4,429,6104,1016,-3,0,15126,1584,1570,1697,1684,-379,135,-385,138,-418,333,224,-207,316,-16,-71,153
74526,-2153,583,137,132,1309,-11248,7503,-1041,-128,-64,0,-65,-24,428,6075,1019,-3,0,14791,1558,1539,1671,1660,-394,190,-401,194,-525,383,244,-284,300,-15,-70,159
74576,-2915,489,-34,-237,541,-13507,8602,-2628,-67,-176,0,-55,-41,428,6075,1003,6,0,12636,1546,1587,1699,1691,-373,155,-375,156,-604,260,244,-357,178,-14,-70,158
74626,-3157,259,51,-185,1024,-6365,10860,-1834,25,-210,0,-46,-46,428,6075,1040,28,0,12062,1553,1437,1649,1633,-442,193,-459,201,-660,9,255,-357,191,-13,-70,156
74676,-2372,843,-95,121,739,9014,14034,-3,28,-174,0,-40,-46,429,6104,1035,6,0,13904,1566,1520,1687,1650,-430,7,-445,7,-674,-48,255,-411,143,-13,-68,148
74726,-2410,1301,236,-18,1145,4620,12264,-1346,84,-188,0,-26,-63,429,6104,1037,24,0,13933,1467,1441,1648,1628,-439,7,-455,7,-671,-33,255,-464,61,-13,-67,153
74776,-2415,1084,-110,-100,1102,7122,12264,-2261,131,-273,0,-15,-70,429,6104,1041,-22,0,16536,1607,1578,1731,1716,-403,6,-420,6,-616,-274,255,-430,-6,-13,-67,158
74826,-1701,1337,-51,-9,1442,12982,15072,-2139,104,-188,0,-10,-59,428,6075,1050,53,0,14098,1462,1423,1632,1595,-331,-142,-348,-149,-556,-331,255,-413,-15,-14,-66,162
74876,-1031,1493,188,-172,461,9625,7930,-1407,32,-156,0,-5,-65,429,6104,1039,-7,0,17183,1572,1592,1716,1710,-224,-174,-233,-180,-376,-265,255,-430,-92,-15,-65,159
74926,-691,1134,67,-288,866,9991,7930,-3055,122,-199,0,17,-60,428,6075,1039,41,0,11696,1477,1442,1661,1627,-182,-199,-189,-207,-340,-360,255,-404,-200,-17,-65,159
74976,-653,805,-71,-18,987,12188,9212,-2506,181,-204,0,23,-53,428,6075,1039,1,0,14604,1539,1519,1671,1642,-188,-232,-195,-241,-369,-498,255,-301,-216,-18,-65,158
75026,-42,1026,-135,9,1106,14447,10067,-3116,166,-105,0,31,-35,428,6075,1037,11,0,13726,1546,1519,1685,1663,-153,-264,-159,-274,-255,-451,255,-242,-223,-19,-65,160
75076,484,1027,189,-236,655,10540,2742,-2384,81,-49,0,31,-33,428,6075,1035,-2,0,14428,1579,1571,1724,1716,17,-265,18,-275,-42,-371,255,-228,-269,-21,-65,153
75176,858,202,48,54,989,12921,5123,-3055,172,-72,0,47,-18,428,6075,1024,13,0,13099,1544,1505,1677,1668,49,-265,51,-272,-9,-459,255,-145,-291,-25,-66,149
75226,1295,-237,169,-150,714,10052,179,-2994,98,-99,0,46,-20,428,6075,1008,-21,0,15753,1597,1545,1718,1710,65,-247,66,-249,42,-473,255,-152,-334,-27,-66,153
75276,1826,365,-189,307,1305,7305,-797,-1346,110,-15,0,49,-6,427,6047,1016,2,0,13989,1536,1403,1626,1622,98,-315,99,-321,170,-477,255,12,-220,-29,-67,150
75326,2259,-286,11,251,1214,3155,-5740,-1407,-38,62,0,28,16,429,6104,991,-78,0,17295,1594,1612,1732,1747,228,-314,226,-311,372,-264,255,51,-198,-31,-65,152
75376,1700,-752,0,144,1062,-2459,-8853,-2261,4,55,0,28,23,427,6047,987,-59,0,18153,1621,1543,1741,1750,328,-204,323,-202,506,-312,255,148,-172,-33,-65,151
75426,1601,-1362,45,22,1670,6512,-6900,-2567,-2,91,0,27,41,428,6075,983,-46,0,17272,1371,1412,1612,1606,424,-249,417,-245,550,-214,255,143,-223,-35,-65,152
75476,598,-1133,-138,32,1008,6573,-7327,-1285,127,82,0,34,38,428,6075,974,-53,0,16109,1590,1551,1722,1685,421,-63,410,-62,553,-213,255,257,-167,-38,-66,152
75526,1036,-1418,-175,182,1209,5413,-7694,-2994,4,182,0,15,64,429,6104,969,-7,0,13970,1464,1459,1630,1636,454,-241,440,-233,681,-264,255,300,-139,-39,-66,154
75576,773,-1797,-62,174,1320,-2886,-15811,-1651,43,194,0,20,70,428,6075,1006,54,0,14903,1549,1497,1638,1667,465,-136,468,-137,766,-137,255,346,-135,-41,-66,156
75626,771,-2745,123,171,1126,-262,-15933,240,36,160,0,17,77,428,6075,980,-8,0,16728,1583,1571,1693,1716,446,-16,437,-16,736,33,244,328,-128,-42,-66,148
75676,-179,-3633,214,-146,814,-3314,-9708,-430,89,74,0,18,73,428,6075,991,-39,0,16974,1637,1619,1741,1769,508,20,504,20,666,-42,255,290,-166,-44,-67,149
75726,-348,-3364,152,-110,1100,7672,-11539,-3,159,73,0,27,70,429,6104,987,20,0,11609,1576,1477,1669,1654,586,-22,579,-21,712,-214,255,344,-140,-46,-69,151
75776,682,-3108,-53,94,873,5535,-10867,911,6,149,0,10,85,427,6047,986,12,0,13874,1538,1520,1661,1654,500,-61,493,-60,751,0,255,417,-48,-47,-69,143
