c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
11176,-2144,-557,39,9,1052,3827,-4214,543,134,-40,0,-11,0,642,13670,704,-122,168,13670,1537,1498,1650,1666,917,288,646,203,936,219,255,647,260,-130,10,151
11226,-1457,-595,-113,-54,1174,4376,-613,360,71,-59,-2,-11,0,645,13798,685,-111,179,13798,1546,1510,1646,1661,926,267,634,183,935,204,255,687,227,-129,11,154
11276,-837,-400,269,22,914,1813,-491,909,21,-2,0,-11,0,644,13756,699,-23,179,13798,1531,1518,1653,1664,859,271,600,189,903,264,255,624,170,-128,11,147
11326,-1078,-478,180,-94,1057,592,-857,-311,38,-25,0,-9,0,647,13884,721,0,188,13884,1548,1496,1657,1669,903,202,651,146,883,127,255,607,149,-128,11,148
11376,-1044,-461,-171,258,1403,8466,-735,177,129,-49,-2,2,0,645,13798,724,53,184,13841,1562,1473,1653,1675,775,202,561,146,832,0,255,682,211,-126,12,149
11426,-273,-74,-26,269,1139,10785,1156,360,66,14,0,2,4,648,13927,718,95,192,13927,1533,1486,1682,1661,851,103,611,74,787,25,255,610,195,-125,15,144
11476,-180,-141,-54,-114,1074,2423,-1406,-1348,16,21,-4,2,7,648,13927,741,74,192,13927,1532,1491,1663,1685,789,241,585,178,831,84,255,609,98,-125,15,149
11526,-365,-83,-117,161,1142,1935,-6167,-433,58,44,-2,2,11,650,14013,716,59,199,14013,1528,1480,1673,1685,739,183,529,131,795,143,255,604,170,-123,16,150
11576,-80,-130,9,-175,942,4376,-2322,-860,0,49,-2,2,11,650,14013,719,51,204,14056,1546,1470,1682,1681,747,174,537,125,745,117,255,594,135,-121,17,146
11626,173,-25,-58,54,1396,5170,-857,-433,4,91,0,2,19,651,14056,727,125,204,14056,1532,1499,1676,1677,675,77,491,56,714,76,255,570,117,-119,18,142
11676,-295,-99,-50,-176,599,-750,-7144,-1776,21,76,-2,4,18,651,14056,729,151,199,14013,1514,1512,1671,1682,730,148,532,108,839,113,234,547,88,-118,18,150
11726,-825,-766,-248,34,1084,470,-9707,-1654,199,171,-2,24,51,652,14100,751,148,208,14100,1532,1502,1655,1691,602,90,452,67,835,0,234,554,160,-116,19,150
11776,-283,-793,82,-268,1033,12799,-14834,-982,126,244,0,24,60,651,14056,743,191,204,14056,1546,1493,1661,1685,621,56,461,41,862,-143,255,469,61,-115,20,153
11826,128,-1542,-89,-176,849,3827,-13491,-1104,91,154,-2,24,59,644,13756,734,106,175,13756,1545,1501,1652,1688,467,-11,343,-8,731,-168,255,488,66,-113,20,154
11876,612,-1616,119,-52,983,1996,-11599,238,66,173,-2,25,60,641,13628,738,131,168,13670,1539,1484,1657,1668,521,27,385,20,675,50,234,414,60,-110,21,148
11926,799,-1730,94,-171,1185,653,-9951,604,-78,162,-2,1,60,641,13628,778,212,163,13628,1565,1475,1634,1672,387,92,301,71,579,8,255,396,26,-108,21,146
11976,790,-1741,76,199,840,-5693,-9158,1153,-118,130,-2,-13,54,639,13543,781,241,163,13628,1521,1512,1648,1667,385,181,300,142,524,335,255,327,72,-105,19,154
12026,156,-1624,44,9,867,-11431,-5923,421,-122,27,-2,-20,32,637,13458,795,203,148,13458,1536,1468,1648,1684,234,197,186,157,329,303,244,324,103,-104,18,152
12076,-201,-1497,70,124,1156,-8379,-1467,1763,-79,-25,-2,-20,20,637,13458,826,276,159,13585,1537,1493,1635,1677,62,224,51,185,58,411,255,280,123,-98,18,152
12126,-969,-1891,170,39,950,-4412,3353,1885,60,-148,-4,-5,0,639,13543,828,231,155,13543,1536,1482,1658,1661,91,242,75,200,0,279,255,186,114,-96,17,147
12176,-1167,-1092,-92,-56,920,4498,10006,1947,75,-108,0,-4,0,638,13500,845,301,152,13500,1564,1454,1661,1650,46,188,39,158,-144,25,255,161,122,-93,16,150
12226,-431,-133,-194,126,1159,3034,3048,1031,-64,-26,-2,-23,0,638,13500,864,345,152,13500,1518,1505,1641,1671,-54,52,-47,44,-84,118,255,180,157,-88,17,151
12276,-1156,-490,179,-75,870,-12407,1034,2130,-145,-23,0,-46,0,638,13500,857,259,152,13500,1524,1479,1657,1670,-56,207,-48,177,-124,443,224,40,128,-84,19,154
12326,-1824,-515,123,-152,948,-6060,6466,1519,-219,-35,-4,-72,0,639,13543,874,236,155,13543,1560,1479,1660,1641,-156,140,-136,122,-294,311,244,2,48,-81,18,155
12376,-1548,267,-51,87,905,-8379,6466,665,-243,18,2,-77,0,638,13500,874,235,148,13458,1536,1485,1651,1658,-194,119,-169,104,-231,395,255,-49,70,-77,15,151
12426,-1677,467,-63,-4,776,-18328,302,-6,-271,33,-2,-82,0,638,13500,892,195,152,13500,1510,1525,1651,1651,-167,-3,-149,-3,-177,402,255,-80,62,-75,16,149
12476,-2355,653,-86,14,1124,-16924,1766,-67,-208,53,0,-82,0,638,13500,887,184,152,13500,1532,1502,1658,1644,-321,81,-285,72,-331,297,244,-72,86,-70,15,151
12526,-2801,680,-134,125,1411,-11553,-125,1458,-78,54,-2,-66,0,639,13543,909,205,155,13543,1490,1555,1636,1660,-389,69,-354,62,-366,221,255,-85,104,-66,16,155
12576,-3335,-297,306,-163,959,-6792,1950,1153,137,7,0,-27,0,639,13543,937,212,155,13543,1533,1505,1648,1656,-362,-11,-339,-10,-429,-126,244,-198,6,-61,18,154
12626,-3146,-272,203,-242,866,18659,5368,1458,263,-3,2,0,0,637,13458,936,221,148,13458,1582,1440,1669,1637,-431,-22,-404,-20,-578,-442,255,-260,-51,-58,17,155
12826,-58,918,-177,91,1101,3278,4330,909,39,84,0,4,4,637,13458,990,261,148,13458,1501,1505,1647,1657,-571,-345,-565,-342,-590,-348,244,-347,-46,-41,31,151
12876,-764,370,25,-186,1091,7123,3781,-189,78,37,0,4,0,638,13500,990,245,152,13500,1539,1505,1662,1632,-598,-216,-592,-213,-665,-358,255,-380,-139,-37,35,154
12926,-365,358,-126,-61,1170,7977,7931,115,58,20,0,5,0,638,13500,982,180,152,13500,1548,1485,1649,1654,-618,-261,-607,-256,-697,-408,255,-407,-164,-33,36,154
12976,-441,-300,152,-78,991,6696,9884,177,65,-15,0,6,0,638,13500,998,138,152,13500,1529,1507,1656,1646,-566,-221,-565,-220,-746,-330,255,-500,-248,-31,38,154
13026,-298,-25,46,-245,1083,2789,9152,-677,32,1,0,5,0,643,13713,1026,166,172,13713,1569,1467,1650,1644,-642,-189,-659,-194,-757,-378,255,-502,-243,-28,37,154
13076,708,213,180,220,917,1264,7565,-860,-10,38,2,5,0,638,13500,1021,155,152,13500,1534,1507,1644,1653,-615,-239,-628,-244,-717,-239,255,-584,-232,-27,39,154
13126,328,453,69,-133,819,-5449,3781,-677,-20,54,2,5,1,638,13500,1041,153,152,13500,1557,1478,1648,1652,-655,-224,-682,-233,-723,-289,255,-561,-248,-26,39,155
13176,-300,233,-28,-218,1003,-2337,1522,-189,35,17,0,6,0,639,13543,1047,167,152,13500,1555,1491,1642,1650,-642,-281,-672,-294,-625,-359,255,-534,-182,-23,41,157
13226,-103,-10,56,109,934,2667,2255,848,50,7,0,5,0,639,13543,1066,185,155,13543,1547,1467,1662,1655,-597,-240,-636,-256,-662,-348,255,-514,-187,-21,43,151
13276,-1,-470,39,-67,740,3339,-674,665,20,-36,0,5,0,638,13500,1072,197,152,13500,1558,1465,1648,1661,-697,-365,-748,-391,-665,-443,255,-519,-190,-16,47,152
13326,333,-295,3,192,997,3888,4513,1458,19,-24,2,5,0,639,13543,1102,271,155,13543,1549,1479,1664,1642,-598,-212,-659,-234,-654,-255,255,-584,-211,-15,47,153
13376,417,117,110,24,1025,3827,3659,909,-5,23,0,5,0,638,13500,1108,256,155,13543,1560,1460,1656,1658,-559,-299,-620,-332,-596,-281,255,-609,-302,-14,47,152
13426,507,207,94,59,1149,2484,-369,360,-10,30,0,5,0,638,13500,1103,215,152,13500,1556,1467,1649,1659,-613,-177,-676,-195,-543,-271,255,-659,-254,-13,45,152
13476,300,118,149,27,1122,3522,-2627,543,8,25,4,6,0,638,13500,1120,238,152,13500,1545,1467,1660,1659,-555,-319,-622,-358,-544,-238,255,-668,-301,-14,45,152
13526,-223,-442,-132,169,1001,-139,302,482,61,-52,0,4,0,639,13543,1122,200,155,13543,1538,1488,1657,1653,-588,-196,-659,-220,-645,-288,255,-605,-214,-14,46,156
13576,-526,-406,-73,180,987,4193,4208,543,95,-42,-2,5,0,638,13500,1130,123,152,13500,1535,1463,1678,1652,-595,-215,-672,-243,-646,-314,255,-613,-184,-13,45,156
13626,32,-474,-75,87,1078,6024,790,543,39,-49,2,6,0,638,13500,1122,97,152,13500,1519,1479,1670,1664,-517,-197,-580,-221,-574,-279,255,-571,-152,-12,47,151
13676,-221,-268,-159,215,1321,1325,-64,726,57,-36,0,4,0,639,13543,1149,84,152,13500,1516,1481,1671,1661,-576,-303,-662,-348,-553,-340,255,-634,-251,-12,49,155
13726,214,-347,218,-166,936,2606,-1895,-433,-14,-3,2,4,0,638,13500,1123,105,152,13500,1535,1479,1656,1666,-541,-222,-607,-250,-530,-239,255,-620,-279,-13,49,157
13776,108,-500,-44,7,1336,2606,-1284,-677,16,-43,0,4,0,638,13500,1146,142,152,13500,1552,1471,1651,1658,-519,-251,-595,-287,-543,-237,255,-646,-266,-13,48,155
13826,172,-784,114,30,549,1264,729,-982,11,-45,4,4,0,637,13458,1155,151,148,13458,1517,1489,1669,1656,-539,-169,-623,-195,-633,-154,255,-609,-243,-14,46,153
13876,-321,-852,44,53,895,348,4086,-555,59,-69,-2,4,0,639,13543,1174,186,152,13500,1549,1473,1655,1655,-528,-93,-619,-109,-628,-229,255,-580,-145,-13,45,153
13926,5,-385,98,82,853,5536,6222,482,36,-21,2,4,0,638,13500,1177,192,152,13500,1534,1466,1675,1653,-477,-107,-562,-126,-590,-151,255,-620,-167,-14,43,150
13976,86,-149,-28,-15,1144,-1970,4208,-799,14,-17,4,4,0,639,13543,1202,214,152,13500,1543,1480,1650,1661,-521,-47,-626,-56,-611,0,255,-603,-163,-14,41,151
14026,349,-35,322,-52,1074,-1299,3964,-372,-15,31,2,4,1,639,13543,1228,279,155,13543,1532,1499,1669,1636,-440,-91,-540,-112,-527,34,255,-620,-190,-15,39,153
14076,-276,146,49,-239,1100,-3374,3720,-494,-33,19,2,-6,0,637,13458,1233,334,152,13500,1553,1473,1653,1655,-456,-52,-563,-64,-458,-16,255,-629,-150,-16,36,155
14126,-232,-98,164,106,699,-3740,-552,604,-42,18,2,-15,0,637,13458,1271,351,148,21500,1514,1507,1663,1651,-409,-47,-519,-59,-438,126,255,-606,-132,-18,34,154
14176,-1065,-545,116,-194,914,-11553,4452,-1104,-36,-37,2,-20,0,637,13458,1289,371,148,10970,1536,1481,1670,1669,-315,89,-406,115,-450,127,255,-520,-35,-20,31,159
14226,-1104,-268,0,-109,872,1874,5490,-1898,-25,-22,2,-22,0,637,13458,1296,364,148,8294,1319,1187,1482,1461,-344,89,-447,116,-437,143,255,-487,-71,-21,28,154
14276,-788,-309,-35,74,1179,-7525,4025,10736,-31,-28,0,-20,0,637,13458,1309,199,152,13803,1527,1583,1645,1615,-366,168,-479,221,-332,289,255,-445,-5,-22,23,156
14326,-531,-172,-193,32,802,-15215,668,-799,-24,-36,0,-13,0,637,13458,1329,196,148,11480,1406,1448,1637,1561,-184,50,-244,67,-324,393,244,-454,-33,-24,22,154
14376,-1363,-90,-42,54,907,-9722,2865,3167,49,-10,2,-14,0,639,13543,1328,131,152,12691,1530,1478,1604,1607,-250,149,-333,198,-340,161,255,-427,-25,-27,18,154
14426,-1473,120,-16,41,683,6207,180,2801,101,11,4,-7,0,637,13458,1325,61,148,15374,1650,1566,1721,1715,-253,106,-336,140,-247,-59,255,-329,26,-28,15,149
14476,-1229,-204,5,258,1213,9625,-857,1153,124,-17,2,-2,0,638,13500,1319,78,152,14076,1448,1426,1630,1604,-176,-7,-233,-9,-176,-117,255,-242,98,-29,16,151
14526,-1092,-184,-125,-40,1144,7245,851,3839,89,-24,-2,-1,0,637,13458,1314,73,148,12390,1541,1472,1624,1593,-127,21,-168,27,-195,-117,255,-209,71,-29,17,153
14576,-322,-66,-197,69,967,8527,1644,787,36,-27,0,0,0,639,13543,1323,22,152,17579,1613,1614,1718,1724,-101,0,-134,0,-94,-34,255,-136,129,-27,20,144
14626,-951,-531,17,-114,1286,7367,2499,-67,75,-47,2,0,0,637,13458,1318,46,148,13890,1594,1543,1705,1682,-98,3,-129,4,-135,-77,255,-178,85,-27,22,145
14676,146,-286,93,-18,1009,9381,973,-555,-14,-9,2,0,1,639,13543,1333,84,148,12791,1557,1500,1668,1650,-91,0,-122,0,-78,-118,255,-202,10,-29,22,143
14726,718,85,-182,64,1109,2667,-4580,665,-53,0,0,0,1,638,13500,1313,106,152,11787,1425,1414,1585,1579,-44,24,-58,31,-8,68,255,-157,-44,-31,20,142
14776,262,-299,-111,164,1025,-7647,-3298,2069,-6,-32,-2,0,0,638,13500,1349,130,152,14986,1537,1552,1659,1662,-28,93,-38,125,0,219,255,-105,91,-32,19,149
14826,-744,-539,-80,-3,1118,-689,-3421,115,69,-50,0,0,0,606,12180,1349,182,24,5500,1457,1427,1597,1587,-36,29,-48,40,0,19,255,-75,103,-32,19,141
14876,-330,-694,21,110,745,2545,-5435,2069,55,-53,-2,2,0,604,12100,1348,66,24,14621,1529,1486,1574,1600,-76,-75,-103,-101,0,94,255,-22,105,-30,22,146
14926,-54,-1127,57,114,781,-11370,2499,6707,25,-94,0,2,0,605,12140,1356,-8,20,14024,1556,1588,1710,1642,127,155,173,210,0,424,255,-51,67,-33,22,144
14976,-713,-152,24,-54,961,-21685,-1101,848,62,-7,2,2,0,605,12140,1357,-5,20,15176,1493,1492,1633,1658,22,151,30,205,-17,403,255,-19,52,-36,17,143
15026,-943,84,10,109,884,-6792,-4641,115,114,10,2,4,0,605,12140,1338,-103,20,16772,1657,1601,1714,1736,-30,171,-40,230,77,128,255,-31,98,-36,16,144
15076,-774,-375,51,-112,765,9625,-4519,-2386,-49,-24,2,-21,0,602,12020,1351,13,11,9242,1536,1414,1656,1650,-21,-91,-29,-123,25,-160,255,-29,27,-37,17,150
15126,-552,-469,64,34,1021,-9050,-1834,-250,-157,-31,-2,-41,0,565,10588,1345,11,0,12525,1437,1457,1582,1591,-11,40,-15,53,25,206,255,8,99,-36,18,145
15176,-1593,-596,122,5,980,-10942,-1345,2557,-64,-29,0,-40,2,565,10588,1357,-24,0,15953,1589,1559,1675,1701,8,-40,11,-54,19,97,255,27,119,-35,20,145
15226,-2295,-921,202,-117,1076,2118,485,-311,23,-59,-2,-34,0,565,10588,1347,-10,0,14247,1546,1535,1680,1693,-3,25,-4,34,8,-50,255,12,124,-35,22,144
15276,-1634,-526,27,-78,1108,9442,1766,970,62,-45,-4,-16,0,565,10588,1350,-11,0,14488,1498,1434,1621,1607,30,-52,41,-71,25,-204,255,16,22,-36,25,145
15326,-908,-547,98,-66,649,6574,1889,-311,24,-30,0,-9,0,565,10588,1361,-25,0,13403,1592,1562,1707,1709,18,-11,24,-15,17,-111,255,17,15,-36,26,142
15376,-739,-592,103,-233,683,5475,2560,-2264,10,-35,-4,-4,0,565,10588,1354,0,0,12706,1546,1497,1671,1659,77,-24,104,-33,59,-92,255,-28,-72,-39,26,146
15426,94,23,-204,271,1374,1264,-1773,-1226,22,-8,-2,2,0,565,10588,1337,-30,0,13515,1553,1518,1656,1659,97,-38,130,-51,120,-136,255,24,-84,-41,25,145
15476,130,-341,-35,168,1051,1569,-2566,54,12,-32,0,1,0,565,10588,1344,-23,0,14676,1512,1497,1647,1658,213,-57,286,-77,214,-38,255,119,21,-45,25,144
15526,458,-177,76,108,959,2240,-1589,1580,-14,-3,0,2,0,565,10588,1348,-19,0,14064,1554,1501,1653,1659,151,52,204,70,186,-50,255,123,21,-46,25,142
15576,818,-287,-2,73,1438,5658,-1284,421,-51,-21,-2,2,0,564,10550,1338,-18,0,14055,1504,1472,1629,1623,208,-14,279,-18,247,-8,255,162,-4,-48,27,144
15626,497,-2,-7,-23,1237,-78,1705,115,-32,1,-2,2,0,565,10588,1355,21,0,12754,1508,1502,1628,1638,146,-60,197,-82,136,9,255,139,-36,-49,27,138
15676,-54,18,-31,-89,692,-1787,-735,-311,-2,0,0,1,0,565,10588,1353,15,0,13095,1540,1491,1645,1653,251,14,339,20,244,-42,255,113,-72,-52,25,139
15726,-495,-333,-29,-156,785,3217,-1284,-6,35,-29,-2,2,0,567,10663,1363,7,0,13287,1541,1501,1648,1654,231,9,314,12,247,-95,255,178,-38,-55,23,142
15776,-549,-311,-1,114,972,2911,1400,54,72,-28,-2,2,0,566,10625,1367,55,0,10881,1473,1465,1624,1618,233,18,318,25,162,-8,255,245,18,-57,22,139
15826,69,-330,90,84,729,1019,1339,1092,16,-17,4,2,0,566,10625,1375,58,0,12679,1478,1417,1569,1576,223,-27,307,-38,187,-93,255,236,29,-59,23,140
15876,219,-575,52,30,776,3339,-2810,1641,0,-43,-2,2,0,566,10625,1379,0,0,14662,1558,1529,1642,1677,356,53,491,74,307,-17,255,201,40,-63,23,139
15926,-89,-722,90,-184,848,4132,2682,-1531,-1,-51,-4,2,0,566,10625,1372,-11,0,12955,1520,1471,1650,1627,365,49,501,68,289,0,255,219,15,-67,22,142
15976,-435,-830,-85,131,1118,1080,3353,-799,72,-83,2,4,0,567,10663,1373,-21,0,14896,1533,1507,1647,1655,293,68,403,94,246,-51,255,317,62,-70,20,144
16026,-427,-501,-192,77,877,653,241,482,61,-63,-2,2,0,567,10663,1382,-21,0,15260,1578,1558,1686,1704,285,3,394,4,294,-55,255,383,113,-71,21,140
16076,120,-166,76,36,938,8466,-1162,-494,14,-2,-4,3,0,565,10588,1382,-42,0,16820,1576,1511,1691,1699,391,1,541,2,418,-68,255,396,76,-73,24,139
16126,471,-184,-138,54,1117,5841,-3482,54,-13,-24,4,4,0,566,10625,1381,49,0,10432,1490,1417,1603,1643,341,45,471,62,434,-85,255,430,76,-73,24,142
16176,871,-472,153,52,591,4559,-3115,787,-35,-14,2,6,0,565,10588,1363,-21,0,14841,1572,1521,1662,1680,369,36,502,49,392,93,255,395,38,-75,25,141
16226,542,-514,224,-21,1163,1813,2133,-1898,-21,-23,-2,5,0,566,10625,1368,-16,0,13096,1565,1495,1685,1668,388,140,530,191,340,85,255,335,43,-78,23,147
16276,133,-588,-93,116,991,2057,1034,-372,25,-58,0,4,0,566,10625,1367,6,0,14330,1533,1514,1643,1669,398,283,544,387,418,107,255,445,124,-83,17,143
16326,5,-719,-49,266,1266,-628,-1651,-1043,48,-67,0,5,0,566,10625,1364,12,0,12482,1460,1410,1580,1592,371,180,506,245,389,127,255,484,238,-84,16,145
16376,500,147,107,-3,892,348,2011,909,-16,27,0,5,0,566,10625,1370,5,0,12934,1528,1480,1613,1620,421,232,577,318,459,289,255,492,250,-86,15,139
16426,482,514,44,-42,844,1019,-2383,-6,-30,55,2,3,0,566,10625,1374,-16,0,14617,1585,1499,1642,1669,460,282,633,387,554,213,255,505,228,-89,14,142
16476,754,83,-61,36,1090,-1543,-8181,3106,-40,12,2,4,1,567,10663,1384,-6,0,15119,1548,1519,1644,1671,516,229,715,318,632,311,255,610,250,-90,11,144
16526,482,-272,33,16,1216,-3679,-2322,54,-15,-13,4,5,1,566,10625,1380,25,0,13250,1514,1470,1602,1624,514,299,710,412,581,325,255,619,264,-92,9,143
16576,268,-172,27,43,837,-1299,-1345,2252,5,-7,2,4,0,565,10588,1368,20,0,12145,1553,1498,1609,1618,465,220,637,301,446,242,255,556,277,-93,8,141
16626,-15,-263,123,66,941,1752,119,909,30,-10,2,4,0,566,10625,1378,-27,0,14902,1626,1560,1707,1703,564,370,777,510,551,311,255,523,311,-97,6,141
16676,32,-202,-14,-27,1123,531,-2505,848,19,-14,0,4,0,566,10625,1376,30,0,11790,1485,1431,1604,1623,575,449,791,617,526,356,255,588,347,-102,1,143
16726,340,97,-143,-95,689,-6853,-2200,1397,-232,-11,-2,-37,0,525,9142,1371,50,0,10072,1531,1471,1594,1623,508,320,696,439,554,451,255,688,399,-102,0,149
16776,329,458,-162,53,990,-22356,424,1458,-316,27,-2,-56,0,525,9142,1370,-18,0,14785,1568,1522,1665,1633,606,480,830,658,614,1014,244,786,500,-103,-2,150
16826,-735,400,-231,21,992,-30535,302,299,-402,12,-2,-91,0,525,9142,1365,-35,0,15707,1578,1585,1679,1707,613,487,837,665,649,1025,255,855,563,-102,-3,150
16876,-1819,97,58,128,1104,-23211,-1528,-982,-401,14,-2,-113,0,526,9176,1354,2,0,12142,1559,1473,1623,1620,591,408,801,553,601,902,255,836,590,-101,-3,151
16926,-2597,216,17,56,895,-29863,-2017,1641,-543,60,0,-153,7,529,9281,1360,0,0,12411,1565,1482,1645,1651,549,444,747,603,593,963,255,806,524,-100,-4,149
16976,-3584,452,-81,-28,1252,-38591,-6533,2618,-614,134,-2,-182,19,529,9281,1371,27,0,13816,1475,1421,1592,1607,529,408,725,559,670,1121,255,829,476,-100,-5,157
17026,-4645,255,-70,90,1081,-39141,-7510,2130,-544,120,-2,-189,20,530,9316,1368,-36,0,15980,1489,1533,1605,1661,491,354,672,485,699,1087,255,780,455,-98,-6,156
17076,-6092,-920,202,-201,807,-28887,-6533,848,-245,50,0,-150,20,530,9316,1372,-8,0,12109,1560,1510,1639,1677,641,310,879,426,679,705,255,714,330,-97,-5,153
17126,-6458,-1006,124,-223,1008,-6914,241,1031,43,-59,0,-101,3,528,9246,1368,-20,0,15251,1537,1423,1618,1602,602,323,824,442,536,315,255,722,264,-99,-7,152
17176,-5087,-323,-84,116,1093,4315,2438,238,-8,-30,-4,-94,1,529,9281,1362,-41,0,16067,1600,1557,1680,1702,580,191,790,260,572,51,255,781,240,-101,-9,149
17226,-3695,248,-169,172,1341,-2092,-5130,-738,58,22,-2,-56,2,530,9316,1362,-14,0,13608,1412,1492,1603,1642,558,3,760,4,646,136,255,820,250,-100,-7,148
17276,-4170,-341,143,-95,1141,165,-3482,-311,143,-9,0,-43,1,531,9352,1372,41,0,11344,1500,1441,1561,1599,588,-92,807,-126,636,-283,255,728,115,-99,-1,150
17326,-3481,-228,21,-112,964,16950,-1162,-1348,148,-14,-2,-31,0,531,9352,1361,9,0,14388,1597,1530,1651,1660,583,-109,794,-149,597,-452,255,739,19,-100,0,153
17376,-1636,216,-22,107,907,8893,-1284,1824,84,20,-2,-15,0,530,9316,1349,-49,0,16061,1590,1571,1683,1719,571,-196,770,-264,632,-268,255,770,-101,-101,3,152
17426,-1052,238,-10,109,1299,6146,-3970,-2630,118,29,0,2,1,531,9352,1357,-21,0,13624,1535,1493,1653,1677,562,-167,762,-227,630,-306,234,759,-75,-101,6,151
17476,-108,99,-24,31,893,14996,-5557,421,33,12,-2,2,0,530,9316,1360,29,0,11863,1524,1459,1632,1645,551,-289,750,-393,624,-480,214,758,-125,-101,11,147
17526,260,18,-74,-58,930,3949,-3726,-128,31,159,0,11,32,532,9387,1362,36,0,12290,1527,1496,1653,1622,532,-274,725,-374,602,-309,255,776,-172,-100,13,149
17576,30,-487,116,-49,1083,4987,-9158,-616,123,317,0,25,69,531,9352,1368,29,0,12678,1482,1468,1609,1648,368,-334,503,-457,716,-418,132,720,-239,-97,18,151
17626,-234,-1831,-30,-68,729,14874,-18496,-1898,146,277,0,25,87,531,9352,1344,-53,0,16749,1608,1536,1665,1699,526,-385,707,-518,905,-640,193,669,-301,-97,21,157
17676,-104,-3162,124,-174,988,21893,-13674,-2081,165,208,-2,32,94,528,9246,1336,-99,0,16030,1597,1588,1713,1724,596,-475,796,-634,750,-780,255,597,-446,-99,26,159
17726,583,-2707,-104,38,935,17133,-12332,-4217,200,238,0,48,97,531,9352,1360,40,0,8391,1539,1423,1622,1656,440,-441,599,-600,691,-895,224,617,-366,-99,29,154
17776,1176,-3211,178,-180,811,18048,-15811,1397,93,224,-2,42,96,531,9352,1346,-9,0,15187,1548,1514,1662,1704,449,-551,605,-741,672,-672,244,496,-533,-100,34,157
17826,1688,-3337,232,-60,912,3583,-9280,604,32,109,-2,37,75,530,9316,1348,-3,0,13695,1536,1445,1655,1664,457,-361,616,-486,492,-484,255,489,-556,-102,35,153
17876,1247,-2889,121,-225,996,10236,-1284,-1104,-49,13,-2,16,51,531,9352,1362,0,0,13931,1582,1479,1658,1708,300,-468,409,-637,304,-652,244,509,-534,-101,35,156
17926,1141,-2642,-68,427,1080,4559,5368,-616,-36,-240,0,4,0,532,9387,1349,-14,0,13952,1511,1524,1677,1662,297,-490,400,-661,84,-429,255,481,-463,-99,37,152
17976,322,-1292,-36,158,994,-1726,22091,115,14,-128,-2,5,0,530,9316,1350,15,0,13925,1542,1449,1695,1645,223,-543,301,-733,-126,-546,255,408,-585,-98,40,152
18026,611,-22,-89,-19,1413,9931,12265,-1104,-34,-17,-2,3,0,531,9352,1358,32,0,13185,1501,1397,1592,1621,93,-498,127,-676,-17,-677,255,376,-580,-95,41,150
18076,680,500,-41,96,1050,5719,912,-2508,-27,43,0,4,0,532,9387,1354,50,0,11128,1509,1439,1607,1636,184,-593,250,-803,183,-464,255,285,-658,-94,42,146
18126,143,-388,140,-77,754,-8379,-430,1397,-9,-15,0,3,0,530,9316,1357,-27,0,14058,1597,1584,1695,1721,117,-368,159,-500,73,-261,244,258,-637,-93,41,148
18176,-861,-355,114,-238,958,2484,6771,-3851,70,-22,-2,3,0,531,9352,1364,-35,0,15568,1591,1467,1685,1669,159,-412,217,-562,50,-534,244,323,-536,-91,40,151
18226,-866,33,62,280,1041,7489,5673,-1287,128,6,-2,4,0,531,9352,1356,5,0,13238,1557,1488,1672,1686,84,-452,114,-613,76,-643,255,222,-512,-89,41,144
18276,-195,481,14,-25,1095,7977,1828,1153,112,39,-2,18,0,531,9352,1350,-23,0,13456,1522,1437,1628,1634,109,-540,148,-729,60,-556,255,254,-647,-88,42,149
18326,179,229,167,53,1127,5536,-3,421,235,39,-2,48,0,530,9316,1361,16,0,12623,1528,1494,1659,1657,50,-427,68,-582,84,-575,244,180,-608,-87,42,142
18376,315,270,222,30,1209,13837,912,360,221,115,0,48,14,531,9352,1360,3,0,14196,1509,1412,1628,1587,52,-529,71,-720,48,-753,255,169,-643,-85,42,144
18426,327,-235,-62,76,951,6696,-3604,2008,240,151,0,51,35,530,9316,1355,-50,0,15948,1547,1506,1650,1681,50,-419,68,-567,146,-614,255,203,-571,-84,41,149
18476,129,-624,-56,105,1337,6207,-4458,-4217,184,123,-2,37,36,530,9316,1362,-11,0,12603,1586,1514,1684,1681,94,-334,128,-455,188,-513,255,204,-456,-83,41,154
18526,487,-745,-23,-71,1131,7123,1583,-1043,2,28,-2,9,19,531,9352,1363,4,0,14585,1520,1445,1648,1636,90,-329,123,-448,38,-424,255,186,-469,-82,41,146
18576,723,-368,-198,246,1381,-2520,5856,1947,29,12,-2,15,12,531,9352,1355,25,0,10892,1510,1503,1654,1637,28,-306,38,-415,-42,-223,255,126,-527,-81,41,150
18626,342,-262,178,-222,956,-1116,1583,604,-33,-5,-2,4,0,530,9316,1362,21,0,14653,1556,1479,1661,1656,26,-275,36,-374,-25,-247,255,96,-519,-80,39,146
18676,-18,-260,77,-1,1037,-2642,2621,1763,21,-16,-2,4,0,531,9352,1367,-3,0,13104,1571,1519,1669,1658,21,-255,30,-348,-58,-235,255,102,-451,-79,38,146
18726,-621,-217,178,-71,1006,-3008,4818,604,57,-7,-2,2,0,530,9316,1378,38,0,12266,1535,1461,1663,1637,33,-216,46,-298,-42,-213,255,49,-423,-79,35,146
