44701000,4966,3341,-230,-91,200,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1998000,998000,0,0,0,0,0,0
44801000,3557,3275,-291,-579,139,1100000,1100000,1100000,1100000,1499000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
44901000,3785,3167,-108,-457,-165,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1997000,998000,0,0,0,0,0,0
45001000,5199,2632,258,-335,261,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1997000,997000,0,0,0,0,0,0
45101000,4579,2893,135,-91,505,1100000,1100000,1100000,1100000,1499000,1497000,998000,1498000,1998000,998000,0,0,0,0,0,0
45201000,2347,3946,258,-274,322,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1998000,997000,0,0,0,0,0,0
45301000,630,3929,-291,-213,566,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
45401000,-53,2667,380,396,17,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,998000,0,0,0,0,0,0
45501000,728,2053,502,274,-226,1100000,1100000,1100000,1100000,1500000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
45601000,613,2549,74,640,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,997000,0,0,0,0,0,0
45701000,294,3280,-901,-762,-104,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
45801000,-276,3474,-230,-274,-226,1100000,1100000,1100000,1100000,1500000,1496000,998000,1500000,1998000,997000,0,0,0,0,0,0
45901000,-590,1921,502,702,-165,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
46001000,-46,1022,-47,-213,-470,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
46101000,1485,1412,-474,-91,139,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1997000,999000,0,0,0,0,0,0
46201000,3319,1563,-108,-91,-104,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
46301000,4673,1100,197,-91,-348,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,998000,0,0,0,0,0,0
46401000,5616,1348,563,-213,688,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1997000,999000,0,0,0,0,0,0
46501000,6451,1538,135,-640,200,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
46601000,7918,1088,-596,-945,566,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1997000,999000,0,0,0,0,0,0
46701000,8166,1131,-47,-579,-226,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1997000,997000,0,0,0,0,0,0
46801000,8908,2009,807,640,-531,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,999000,0,0,0,0,0,0
46901000,9508,1819,441,396,-348,1100000,1100000,1100000,1100000,1499000,1496000,998000,1498000,1997000,998000,0,0,0,0,0,0
47001000,8718,1830,-596,-30,-165,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,998000,0,0,0,0,0,0
47101000,8680,2097,-657,-30,200,1100000,1100000,1100000,1100000,1499000,1497000,999000,1498000,1998000,998000,0,0,0,0,0,0
47201000,7605,1840,197,-30,-409,1100000,1100000,1100000,1100000,1500000,1497000,997000,1500000,1997000,998000,0,0,0,0,0,0
47301000,6650,1780,74,274,-104,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
47401000,5759,2732,-230,91,383,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,997000,0,0,0,0,0,0
47501000,4756,2766,-474,-457,78,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,997000,0,0,0,0,0,0
47601000,3862,2624,319,335,627,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1999000,997000,0,0,0,0,0,0
47701000,3373,3236,197,-274,444,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1997000,998000,0,0,0,0,0,0
47801000,2885,3398,807,213,505,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1997000,997000,0,0,0,0,0,0
47901000,3264,3138,-352,-701,627,1100000,1100000,1100000,1100000,1499000,1497000,998000,1498000,1998000,998000,0,0,0,0,0,0
48001000,2983,2159,502,91,566,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
48101000,3689,2012,319,335,-470,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
48201000,4389,2406,135,213,-226,1100000,1100000,1100000,1100000,1499000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
48301000,4363,2425,-108,274,-287,1100000,1100000,1100000,1100000,1500000,1497000,997000,1500000,1997000,998000,0,0,0,0,0,0
48401000,3904,2995,-779,-579,-348,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
48501000,1765,3788,563,30,-470,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,999000,0,0,0,0,0,0
48601000,72,3509,258,-152,-959,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,999000,0,0,0,0,0,0
48701000,-11,2446,135,-274,-226,1100000,1100000,1100000,1100000,1499000,1497000,998000,1498000,1998000,998000,0,0,0,0,0,0
48801000,-583,2294,-352,-396,78,1100000,1100000,1100000,1100000,1498000,1496000,998000,1499000,1997000,998000,0,0,0,0,0,0
48901000,1345,2706,-352,-457,261,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,997000,0,0,0,0,0,0
49001000,2032,2684,380,335,566,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
49101000,2423,2348,-779,-91,383,1100000,1100000,1100000,1100000,1500000,1497000,997000,1499000,1997000,999000,0,0,0,0,0,0
49201000,1820,3221,-413,518,749,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,997000,0,0,0,0,0,0
49301000,1129,3537,-535,335,566,1100000,1100000,1100000,1100000,1499000,1497000,999000,1498000,1999000,997000,0,0,0,0,0,0
49401000,908,3028,-47,396,322,1100000,1100000,1100000,1100000,1500000,1497000,998000,1499000,1997000,999000,0,0,0,0,0,0
49501000,1618,3747,441,824,139,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
49601000,1737,3695,135,-152,-165,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,997000,0,0,0,0,0,0
49701000,2036,3456,-47,213,-287,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1998000,997000,0,0,0,0,0,0
49801000,2106,4271,-596,-213,-287,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1999000,997000,0,0,0,0,0,0
49901000,2369,3677,-657,-396,-165,1100000,1100000,1100000,1100000,1498000,1496000,997000,1499000,1997000,998000,0,0,0,0,0,0
50001000,2627,3778,197,213,-592,1100000,1100000,1100000,1100000,1499000,1497000,998000,1498000,1997000,998000,0,0,0,0,0,0
50101000,2954,3636,258,30,139,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
