
1388079 <0xf4>081 -3.329399 
1435474 -39.858780 
1435487 -39.316074 
1435500 -38.692394 
1435514 -38.081188 
1435527 -37.354889 
1435540 -36.519169 
1435554 -35.700161 
1435567 -34.754475 
1435580 -33.770321 
1435594 -32.805340 
1435607 -31.736956 
1435620 -30.657728 
1435634 -29.600164 
1435647 -28.449757 
1435660 -27.217070 
1435673 -26.009670 
1435687 -24.665628 
1435700 -23.215328 
1435713 -21.794554 
1435727 -20.312630 
1435740 -18.811855 
1435753 -17.341097 
1435767 -15.892685 
1435780 -14.438313 
1435793 -13.032930 
1435807 -11.519921 
1435820 -10.021881 
1435833 -8.719479 
1435846 -7.767920 
1435860 -6.848796 
1435873 -6.190851 
1435886 -5.645014 
1435899 -5.098849 
1435912 -4.685124 
1435926 -4.422888 
1435939 -4.165771 
1435952 -4.093916 
1435965 -4.185920 
1435979 -4.276117 
1435992 -4.481530 
1436005 -4.721040 
1436018 -4.955622 
1436031 -5.179823 
1436045 -5.394317 
1436058 -5.604633 
1436071 -5.791607 
1436084 -5.969345 
1436098 -6.143587 
1436111 -6.332020 
1436124 -6.502170 
1436137 -6.668883 
1436150 -6.825344 
1436164 -6.985437 
1436177 -7.142329 
1436190 -7.286800 
1436203 -7.387055 
1436217 -7.485271 
1436230 -7.560068 
1436243 -7.626353 
1436256 -7.691305 
1436269 -7.759538 
1436283 -7.860989 
1436296 -7.960423 
1436309 -8.098074 
1436322 -8.294380 
1436336 -8.486694 
1436349 -8.711700 
1436362 -8.973880 
1436375 -9.230797 
1436388 -9.510144 
1436402 -9.816621 
1436415 -10.116838 
1436428 -10.434531 
1436441 -10.758719 
1436455 -11.076608 
1436468 -11.402801 
1436481 -11.733970 
1436495 -12.058404 
1436508 -12.364684 
1436521 -12.651784 
1436535 -12.933043 
1436548 -13.197102 
1436561 -13.426738 
1436575 -13.651735 
1436588 -13.850183 
1436601 -14.007952 
1436614 -14.162566 
1436628 -14.276871 
1436641 -14.334743 
1436654 -14.391446 
1436668 -14.418460 
1436681 -14.385590 
1436694 -14.353361 
1436708 -14.428039 
1436721 -14.178106 
1436734 -13.933111 
1436748 -13.729946 
1436761 -13.620879 
1436774 -13.513989 
1436787 -13.529284 
1436801 -13.595504 
1436814 -13.697010 
1436827 -13.830834 
1436841 -13.877462 
1436854 -14.032154 
1436867 -14.339880 
1436881 -14.666880 
1436894 -15.168073 
1436907 -15.922709 
1436921 -16.650242 
1436934 -17.448345 
1436947 -18.291731 
1436961 -19.104774 
1436974 -19.951372 
1436987 -20.926022 
1437000 -21.894379 
1437014 -22.912228 
1437027 -24.102240 
1437040 -25.349474 
1437054 -26.590073 
1437067 -27.784389 
1437080 -28.981609 
1437094 -30.051397 
1437107 -30.972494 
1437120 -31.875168 
1437134 -32.575684 
1437147 -32.999790 
1437160 -33.415390 
1437173 -33.514130 
1437187 -33.297565 
1437200 -33.085224 
1437213 -32.685993 
1437227 -32.040821 
1437240 -31.408552 
1437253 -30.501474 
1437267 -29.293476 
1437280 -28.110264 
1437293 -26.700447 
1437307 -25.014297 
1437320 -23.362610 
1437333 -21.447765 
1437346 -19.455755 
1437360 -17.503586 
1437373 -15.486076 
1437386 -13.411713 
1437400 -11.378836 
1437413 -9.353868 
1437426 -7.392944 
1437439 -5.471516 
1437453 -3.633809 
1437466 -1.887013 
1437479 -0.175153 
1437492 1.384761 
1437505 2.723783 
1437519 4.035837 
1437532 5.131394 
1437545 5.980390 
1437558 6.812002 
1437571 7.377565 
1437584 7.654274 
1437597 7.925448 
1437611 7.931511 
1437624 7.662585 
1437637 7.398992 
1437650 6.851979 
1437663 6.031238 
1437676 5.226410 
1437689 4.171945 
1437702 2.874091 
1437716 1.602388 
1437729 0.120820 
1437742 -1.527031 
1437755 -3.153366 
1437768 -4.920613 
1437782 -6.814435 
1437795 -8.669154 
1437808 -10.594725 
1437821 -12.562540 
1437835 -14.492113 
1437848 -16.406391 
1437861 -18.356909 
1437875 -20.188810 
1437888 -21.927099 
1437901 -23.670553 
1437914 -25.230394 
1437928 -26.627636 
1437941 -28.030615 
1437954 -29.202642 
1437968 -30.143784 
1437981 -31.096695 
1437994 -31.787828 
1438008 -32.217491 
1438021 -32.638588 
1438034 -32.792648 
1438048 -32.670315 
1438061 -32.550453 
1438074 -32.171425 
1438087 -31.517620 
1438101 -30.877043 
1438114 -29.970276 
1438127 -28.841831 
1438141 -27.735212 
1438154 -26.410105 
1438167 -24.895805 
1438181 -23.412010 
1438194 -21.756908 
1438207 -19.975904 
1438221 -18.230394 
1438234 -16.412073 
1438247 -14.530964 
1438260 -12.687477 
1438274 -10.829849 
1438287 -8.996411 
1438300 -7.210728 
1438314 -5.500081 
1438327 -3.890913 
1438340 -2.313259 
1438353 -0.882303 
1438366 0.374915 
1438380 1.600067 
1438393 2.630282 
1438406 3.440954 
1438419 4.235087 
1438432 4.797318 
1438445 5.103883 
1438458 5.404192 
1438471 5.451994 
1438485 5.246832 
1438498 5.045924 
1438511 4.586798 
1438524 3.876047 
1438537 3.179238 
1438550 2.265120 
1438563 1.136134 
1438577 0.029899 
1438590 -1.278319 
1438603 -2.755768 
1438616 -4.203127 
1438629 -5.787331 
1438643 -7.474499 
1438656 -9.127923 
1438669 -10.841818 
1438682 -12.599181 
1438696 -14.328769 
1438709 -16.053873 
1438722 -17.807199 
1438736 -19.460096 
1438749 -21.027182 
1438762 -22.599937 
1438775 -24.010784 
1438789 -25.288437 
1438802 -26.566399 
1438815 -27.634834 
1438829 -28.512012 
