00000 1998000 998000 
21801000 3822 -6831 47 -60 1089 144 319 435 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 997000 
21849000 3830 -6555 56 -148 1048 -38 14 -113 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1998000 998000 
21901000 3899 -6339 49 -97 887 22 -412 -235 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1999000 998000 
21949000 4060 -6219 46 -72 1029 -99 75 557 1100000 1100000 1100000 1100000 1497000 1498000 999000 1498000 1997000 998000 
22001000 3987 -6203 95 -115 942 -344 319 8 1100000 1100000 1100000 1100000 1498000 1499000 997000 1499000 1997000 998000 
22049000 3843 -6097 87 -97 1017 -160 -46 313 1100000 1100000 1100000 1100000 1497000 1498000 998000 1499000 1998000 998000 
22101000 3755 -6204 52 -109 1015 -160 14 -174 1100000 1100000 1100000 1100000 1498000 1498000 999000 1499000 1997000 998000 
22149000 3723 -6220 40 -145 955 -221 -46 -297 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
22201000 3717 -6398 88 -136 1029 205 -473 191 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
22249000 3787 -6718 97 -67 1005 -405 380 -174 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
22301000 3793 -6998 80 -103 995 -38 -229 -541 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
22349000 3694 -7179 77 -152 1038 205 -290 -663 1100000 1100000 1100000 1100000 1498000 1498000 999000 1499000 1998000 997000 
22401000 3753 -7194 74 -148 925 632 -107 252 1100000 1100000 1100000 1100000 1499000 1498000 997000 1499000 1998000 998000 
22449000 3749 -7018 57 -107 1010 -466 380 435 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 998000 
22501000 3847 -6902 38 -84 1042 -588 75 -174 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 998000 
22549000 4061 -6956 100 -172 1157 -99 -595 69 1100000 1100000 1100000 1100000 1497000 1499000 998000 1498000 1998000 998000 
22601000 4031 -6747 102 -166 943 693 -46 496 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1999000 998000 
22649000 4203 -6568 57 -114 990 -405 563 -480 1100000 1100000 1100000 1100000 1497000 1498000 999000 1498000 1997000 998000 
22701000 4018 -6637 69 -63 975 -160 -107 -52 1100000 1100000 1100000 1100000 1497000 1498000 999000 1498000 1998000 998000 
22749000 3972 -6732 93 -154 1141 632 -351 557 1100000 1100000 1100000 1100000 1498000 1499000 997000 1499000 1997000 998000 
22801000 3608 -6442 56 -105 988 -160 746 -174 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1997000 998000 
22849000 3566 -6280 44 -69 998 -160 -168 -846 1100000 1100000 1100000 1100000 1497000 1500000 997000 1499000 1999000 997000 
22901000 3826 -6374 94 -95 1078 -344 -534 -480 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
22949000 3869 -6296 118 -67 991 693 14 862 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 998000 
23001000 3834 -6433 80 -93 947 -954 807 -113 1100000 1100000 1100000 1100000 1497000 1500000 997000 1499000 1998000 997000 
23049000 3761 -6633 43 -133 916 22 -473 -602 1100000 1100000 1100000 1100000 1499000 1498000 999000 1499000 1997000 998000 
23101000 3589 -6651 86 -156 1015 -38 -656 -113 1100000 1100000 1100000 1100000 1498000 1499000 997000 1499000 1998000 998000 
23149000 3557 -6617 34 -89 972 -160 563 923 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 998000 
23201000 3606 -6872 45 -111 1036 -221 197 -174 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
23249000 3931 -6894 90 -91 1065 205 -534 -113 1100000 1100000 1100000 1100000 1497000 1499000 998000 1498000 1998000 998000 
23301000 4067 -6951 123 -163 1035 -160 -46 496 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 997000 
23349000 3935 -6771 42 -104 986 -771 319 -174 1100000 1100000 1100000 1100000 1497000 1498000 998000 1499000 1997000 998000 
23401000 3877 -6630 59 -85 929 -38 -595 -846 1100000 1100000 1100000 1100000 1497000 1498000 998000 1499000 1998000 999000 
23449000 3785 -6444 75 -76 922 83 75 313 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
23501000 3175 -6667 7 -141 1054 -832 -4502 557 1100000 1100000 1100000 1100000 1498000 1499000 997000 1500000 1997000 998000 
23549000 2706 -6627 89 -118 838 -1564 -10361 -3776 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
23601000 3617 -6950 145 -135 1050 -7424 -840 -3348 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
23649000 4231 -7542 81 -124 957 693 4164 -846 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1998000 998000 
23701000 3789 -7474 4 -140 1012 6186 3554 -1456 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1999000 997000 
23749000 2783 -6483 -32 -101 998 8750 -3708 557 1100000 1100000 1100000 1100000 1498000 1498000 998000 1500000 1997000 998000 
23801000 3110 -5678 57 -62 1031 -6630 -1328 252 1100000 1100000 1100000 1100000 1498000 1498000 997000 1499000 1998000 998000 
23849000 3846 -6054 124 -164 1016 -7057 1662 130 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
23901000 3548 -6743 55 -148 991 -1320 -5356 3181 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 998000 
23949000 3722 -7138 78 -117 951 -2480 -4807 -113 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
