12850000 5157 303 95 10 1083 2097 -2060 -297 
12901000 5006 -1944 73 -14 712 -1564 1723 2022 
12950000 3623 3687 106 122 957 4233 -1572 -3715 
13001000 28 -497 -142 107 1018 937 868 -1090 
13050000 1400 1275 27 -25 1078 266 -595 1534 
13101000 3217 -1368 76 -7 927 -1869 1113 -663 
13150000 2920 2691 140 66 1203 1853 -168 -785 
13201000 4044 -1721 -10 60 876 510 1418 -3409 
13250000 1788 1130 12 -20 999 -2602 929 1900 
13301000 3315 -1699 -26 36 851 -221 2516 -113 
13350000 3854 597 42 -27 1148 1548 -2365 -1273 
13401000 -725 -895 -12 124 1337 4416 -534 -1700 
13450000 1065 70 -12 -176 1085 -1686 -1328 2571 
13501000 46 2390 -18 179 985 4721 -901 -2921 
13550000 4246 -1853 99 -114 756 -893 -962 2693 
13601000 3021 -241 128 89 1033 3806 -595 -4447 
13650000 5887 -1247 -1 -80 1053 -5165 3798 5623 
13701000 2233 431 -14 106 894 2585 1357 -4630 
13750000 5118 -1559 88 -111 876 -3700 -1389 2632 
13801000 3632 -155 1 189 951 7346 -1389 -2372 
13850000 4210 -656 81 -171 952 -2846 -2793 1717 
13901000 876 2018 58 139 1099 7773 -3647 -2555 
13950000 2807 -2110 31 -150 901 -2541 -2182 3548 
14001000 3592 1491 87 92 809 4904 -2671 -3287 
14050000 4219 -416 32 -89 921 -3823 868 5745 
14101000 2872 3451 70 161 869 2158 1662 -5973 
14150000 4349 -2508 77 -151 833 -5593 2028 5318 
14201000 4587 1429 120 111 826 3257 -168 -2555 
14250000 2947 -677 82 -121 955 -6935 1296 1717 
14301000 2490 2423 19 183 965 5271 -229 -2067 
14350000 1929 -3435 -52 -153 846 -3456 -1023 3670 
14401000 582 1931 21 17 967 4843 -3891 -1395 
14450000 1244 -1769 -78 -27 830 -1686 -534 3670 
14501000 5191 2786 148 57 972 4904 -3037 -4264 
14550000 2668 -518 -3 -64 944 -4067 1662 4524 
14601000 4223 1587 99 -8 918 -2175 991 -358 
14650000 4073 -1311 -40 7 959 -4372 2272 1411 
14701000 2325 2471 103 129 1048 4050 929 -1639 
14750000 5373 -3736 112 -162 877 -5654 1418 2876 
14801000 1877 2194 112 25 1258 632 -717 496 
14850000 757 -1458 30 -54 1074 -893 2333 2937 
14901000 4895 2382 195 37 903 4599 -2793 -4447 
14950000 5633 -3143 81 -121 775 -4433 -107 5135 
15001000 3709 753 169 7 1039 937 -1450 -358 
15050000 3776 -2485 60 -28 839 -2297 746 679 
